,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1655762.000,1944604.000,2231890.000,2098000.000,4211000.000,3299000.000,2040000.000,2899000.000,3305000.000,1979000.000,707000.000,1540000.000,1566000.000,1783000.000,4595000.000,11636000.000
AccruedEmployeeBenefitsCurrent,,,74208.000,,,,313000.000,,,,571000.000,,,,456000.000,
AccruedProfessionalFeesCurrent,,,209961.000,,,,167000.000,,,,140000.000,,,,158000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,687799.000,,,,403000.000,,,,355000.000,,,,607000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,5989.000,-3034.000,3000.000,5000.000,2000.000,-59000.000,-39000.000,-60000.000,11000.000,-482000.000,15000.000,118000.000,22000.000,-172000.000,-228000.000
AdditionalPaidInCapital,796508.000,141585222.000,142142204.000,142954000.000,144064000.000,145187000.000,238031000.000,430348000.000,433793000.000,437548000.000,441940000.000,446529000.000,450661000.000,454379000.000,457951000.000,462471000.000
Assets,19534137.000,86575812.000,78293860.000,70223000.000,69287000.000,60530000.000,143344000.000,325221000.000,315958000.000,306394000.000,295572000.000,286036000.000,277466000.000,263791000.000,245213000.000,214612000.000
AssetsCurrent,19389123.000,72964046.000,60619649.000,58279000.000,61319000.000,54579000.000,106767000.000,279826000.000,225713000.000,218845000.000,214394000.000,197054000.000,209088000.000,213467000.000,213577000.000,188013000.000
AssetsHeldForSaleCurrent,29108.000,29108.000,,,,,,,,,,,,,,
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,83000.000,16000.000,8000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,61000.000,188000.000,236000.000
AvailableForSaleSecuritiesCurrent,,,,,,,,,,,,,,,173418000.000,162017000.000
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,,13477277.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,,,,,,,,,30906000.000,25920000.000
CashAndCashEquivalentsAtCarryingValue,16626859.000,71895828.000,56537361.000,48638000.000,47944000.000,40232000.000,85038000.000,208641000.000,129787000.000,80824000.000,77336000.000,37207000.000,48768000.000,47140000.000,38165000.000,19867000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,396414.000,15357413.000,15357413.000,15394226.000,15445003.000,15454903.000,20352876.000,22455338.000,22488736.000,22518907.000,22518907.000,22540466.000,22544778.000,22553851.000,22555413.000,22588538.000
CommonStockSharesOutstanding,372079.000,15335223.000,15340710.000,15379311.000,15431876.000,15443564.000,20343325.000,22447575.000,22482761.000,22514720.000,22516508.000,22539855.000,22544778.000,22553851.000,22555413.000,22588538.000
CommonStockValue,396.000,15357.000,15357.000,15000.000,15000.000,15000.000,20000.000,22000.000,22000.000,23000.000,23000.000,23000.000,23000.000,23000.000,23000.000,23000.000
ContractualObligation,,,,,615000.000,586000.000,552000.000,,,,705000.000,,,,520000.000,
ContractualObligationDueAfterFifthYear,,,,,9000.000,,,,,,,,,,,
ContractualObligationDueInFourthAndFifthYear,,,,,211000.000,194000.000,168000.000,,,,133000.000,,,,,
ContractualObligationDueInSecondAndThirdYear,,,,,267000.000,259000.000,251000.000,,,,387000.000,,,,329000.000,
ContractualObligationFutureMinimumPaymentsDueRemainderOfFiscalYear,,,,,128000.000,133000.000,133000.000,,,,185000.000,,,,191000.000,
DeferredFinanceCostsGross,,,,,,,100000.000,,,,100000.000,,,,,
DeferredOfferingCosts,2449637.000,,,,,,,,,,,,,,,
