,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,41584000.000,33017000.000,36193000.000,38421000.000,30581000.000,20535000.000,18073000.000,15019000.000,24188000.000,37916000.000
AccountsPayableCurrent,,,,,,5497000.000,,,,4488000.000
AccountsReceivableNetCurrent,25828000.000,23780000.000,18609000.000,22903000.000,18750000.000,14912000.000,12307000.000,9039000.000,9979000.000,10610000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,1581000.000,,,,947000.000
AccruedIncomeTaxesCurrent,,,,,,1911000.000,,,,680000.000
AccruedLiabilitiesCurrent,,,,,,3850000.000,,,,5376000.000
AdditionalPaidInCapitalCommonStock,71518000.000,72272000.000,73872000.000,73871000.000,73871000.000,73902000.000,74398000.000,74398000.000,74398000.000,74400000.000
AssetRetirementObligation,37507000.000,38182000.000,38327000.000,38433000.000,39062000.000,30851000.000,31348000.000,33650000.000,34176000.000,34601000.000
AssetRetirementObligationCurrent,2200000.000,2200000.000,700000.000,700000.000,500000.000,500000.000,500000.000,500000.000,1100000.000,1325000.000
AssetRetirementObligationsNoncurrent,35307000.000,35982000.000,37627000.000,37733000.000,38562000.000,30351000.000,30848000.000,33150000.000,33076000.000,33276000.000
Assets,729815000.000,736719000.000,747807000.000,746124000.000,761545000.000,620947000.000,600407000.000,602976000.000,407241000.000,295408000.000
AssetsCurrent,55132000.000,51217000.000,48764000.000,33634000.000,44323000.000,86957000.000,76568000.000,238894000.000,229065000.000,235995000.000
AssetsNoncurrent,24034000.000,22873000.000,21657000.000,19498000.000,18548000.000,45476000.000,41915000.000,,,
AssetsNoncurrentOtherThanNoncurrentInvestmentsAndPropertyPlantAndEquipment,,,,,,,,,25460000.000,3422000.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,1346311000.000,1357927000.000,1368520000.000,1380628000.000,1391864000.000,1400738000.000,1409110000.000,1561934000.000,1757603000.000,1860217000.000
CapitalizedCostsOilAndGasProducingActivitiesGross,,2004583000.000,,,,1874775000.000,,,,1903172000.000
CapitalizedCostsOilAndGasProducingActivitiesNet,634083000.000,646656000.000,661875000.000,677758000.000,683871000.000,474037000.000,467853000.000,321178000.000,139350000.000,42955000.000
CapitalizedCostsProvedProperties,1966138000.000,1991644000.000,2017980000.000,2049899000.000,2067242000.000,1866415000.000,1868441000.000,1874582000.000,1888417000.000,1903172000.000
CapitalizedCostsUnprovedProperties,14256000.000,12939000.000,12415000.000,8487000.000,8493000.000,8360000.000,8522000.000,8530000.000,8536000.000,
