,2017-03-31
AmortizationOfFinancingCostsAndDiscounts,2399000.000
AmortizationOfIntangibleAssets,11265000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,108000.000
CapitalLeaseObligationsIncurred,378000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-19759000.000
ComprehensiveIncomeNetOfTax,4041000.000
CostOfRevenue,339546000.000
DebtInstrumentRedemptionPricePercentage,1.083
DeferredIncomeTaxExpenseBenefit,2543000.000
Depreciation,7131000.000
DepreciationAndAmortization,18396000.000
EarningsPerShareBasic,0.110
EarningsPerShareDiluted,0.110
EffectOfExchangeRateOnCashAndCashEquivalents,64000.000
EffectiveIncomeTaxRateContinuingOperations,0.395
GainLossOnSaleOfPropertyPlantEquipment,-152000.000
GoodwillAcquiredDuringPeriod,7192000.000
GoodwillForeignCurrencyTranslationGainLoss,191000.000
GoodwillPurchaseAccountingAdjustments,723000.000
GrossProfit,139911000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,6493000.000
IncomeTaxExpenseBenefit,2564000.000
IncomeTaxesPaid,39000.000
IncreaseDecreaseInAccountsPayable,8249000.000
IncreaseDecreaseInAccountsReceivable,11273000.000
IncreaseDecreaseInAccruedTaxesPayable,-238000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,-7793000.000
IncreaseDecreaseInInventories,2137000.000
IncreaseDecreaseInOtherNoncurrentAssets,-158000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,-15424000.000
IncreaseDecreaseInOtherReceivables,-12595000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-787000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000
InterestExpense,15249000.000
InterestPaid,25308000.000
InventoryWriteDown,71000.000
NetCashProvidedByUsedInFinancingActivities,-37000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-37000.000
NetCashProvidedByUsedInInvestingActivities,-20669000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20669000.000
NetCashProvidedByUsedInOperatingActivities,883000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,883000.000
NetIncomeLoss,3929000.000
OperatingExpenses,131458000.000
OperatingIncomeLoss,8453000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,-461000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,-296000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,573000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,112000.000
OtherNonoperatingIncomeExpense,13289000.000
PaymentsForCapitalImprovements,7572000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,13195000.000
ProceedsFromContributedCapital,2997000.000
ProceedsFromLongTermLinesOfCredit,114500000.000
ProceedsFromPaymentsForOtherFinancingActivities,164189000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,98000.000
ProvisionForDoubtfulAccounts,135000.000
RepaymentsOfLongTermCapitalLeaseObligations,691000.000
RepaymentsOfLongTermLinesOfCredit,0.000
RepaymentsOfSeniorDebt,281032000.000
Revenues,479457000.000
SalesRevenueNet,479457000.000
SellingGeneralAndAdministrativeExpense,113062000.000
ShareBasedCompensation,1553000.000
UnrealizedGainLossOnDerivatives,13219000.000
WeightedAverageNumberOfDilutedSharesOutstanding,37273156.000
WeightedAverageNumberOfSharesOutstandingBasic,37273156.000
