,2012-05-31,2013-11-30,2014-02-28,2014-05-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,50000.000,37500.000
AssetImpairmentCharges,,,,708889.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-6791.000,,,,,,,,27824.000,,
CostOfServices,,12300.000,,,,,,,,,,,,,
DebtConversionOriginalDebtInterestRateOfDebt,,,,,,,,,,,,,0.040,,
EarningsPerShareBasicAndDiluted,-0.200,-0.010,-0.010,-0.010,-0.030,-0.010,-0.000,0.010,-0.000,-0.000,-0.000,-0.400,-0.880,-0.030,-0.010
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,1.000,,,,,,,,,,
GeneralAndAdministrativeExpense,,,,,1358453.000,343756.000,268.000,12389.000,110099.000,130542.000,123989.000,3322410.000,908148.000,42202.000,142897.000
IncreaseDecreaseDueFromAffiliates,,,,,5782.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,93500.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,3253.000,,,,,,,29166.000,,,,139666.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,111000.000,,,,,,,,,,
InterestExpense,8948.000,2753.000,2753.000,2783.000,,,,,,,,,,,
InterestExpenseOther,,,,,,,,,,,,,2166.000,11844.000,3937.000
LitigationSettlementExpense,,,,,,,,,,,,,,,201600.000
ManufacturingCosts,,,,,97858.000,102175.000,9375.000,11325.000,,,,,,,
MinorityInterestInNetIncomeLossLimitedPartnerships,-65877.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,,,10000.000,,,,,,,,210352.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,10000.000,,,,,,,,210352.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-600.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-600.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,,,-16191.000,,,,,,,,-182528.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,-16191.000,,,,,,,,-182528.000,,
NetIncomeLoss,-163011.000,-3253.000,,,-1456311.000,-445931.000,-9643.000,-23714.000,-110099.000,-130542.000,-123989.000,-3322410.000,-19115632.000,-1316781.000,-815017.000
NetIncomeLossAttributableToNoncontrollingInterest,,-461505.000,,,,,,,,,,,,,
NotesIssued1,,,,783.000,,,,,,,,,,,
OperatingCostsAndExpenses,47848.000,,,,,,,,,,,,,,
OperatingExpenses,,500.000,500.000,2050.000,1456311.000,445931.000,9643.000,23714.000,110099.000,130542.000,123989.000,3322410.000,19113466.000,,
OperatingIncomeLoss,-219940.000,-500.000,-500.000,-2050.000,-1456311.000,-445931.000,-9643.000,-23714.000,-110099.000,-130542.000,-123989.000,-3322410.000,-19113466.000,-1254937.000,-571980.000
OtherCostAndExpenseOperating,-8948.000,2753.000,2753.000,2783.000,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,600.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,184500.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,10000.000,,,,,,,,60352.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,150000.000,,
ProfitLoss,-228888.000,-3253.000,-3253.000,-4833.000,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,172092.000,500.000,500.000,2050.000,,,,,,,,,,,
ShareBasedCompensation,,,,,1229838.000,,,,80933.000,,,,18205318.000,1212735.000,429083.000
StockIssuedDuringPeriodSharesIssuedForServices,,,,,2198100.000,1200000.000,,,,,,,35453417.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,1229838.000,313200.000,,,,,,,18205318.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,468501.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,803198.000,563170.000,563170.000,563170.000,55262955.000,57792156.000,58032156.000,-113789350.000,56287453.000,38105356.000,38105356.000,-123373919.000,21645754.000,44582921.000,62535007.000
