,2016-12-31,2017-03-31
AccountsPayableCurrent,3794.000,4496.000
AccountsPayableRelatedPartiesCurrent,41900.000,77400.000
AccruedLiabilitiesCurrent,9476.000,10832.000
AdditionalPaidInCapitalCommonStock,553029.000,970165.000
Assets,2344.000,8960.000
AssetsCurrent,2344.000,8960.000
Cash,2344.000,8960.000
CashAndCashEquivalentsAtCarryingValue,2344.000,8960.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,22211500.000,40851500.000
CommonStockSharesOutstanding,22211500.000,40851500.000
CommonStockValue,2221.000,4085.000
DeferredTaxAssetsGross,117465.000,
DeferredTaxAssetsOperatingLossCarryforwards,117465.000,
DeferredTaxAssetsValuationAllowance,117465.000,
DeferredTaxAssetsValuationAllowanceCurrent,88390.000,
DueToRelatedPartiesCurrent,82428.000,5044.000
InterestPayableCurrent,9476.000,10833.000
Liabilities,217578.000,177752.000
LiabilitiesAndStockholdersEquity,2344.000,8960.000
LiabilitiesCurrent,217578.000,177752.000
NotesPayableCurrent,55000.000,55000.000
NotesPayableRelatedPartiesClassifiedCurrent,24980.000,24980.000
OperatingLossCarryforwards,345484.000,
RetainedEarningsAccumulatedDeficit,-770484.000,-1143042.000
StockholdersEquity,-215234.000,-168792.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-215234.000,-168792.000
