,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToNoncurrentAssets,213894000.000,351189000.000,,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,12259000.000,14813000.000,17784000.000,14376000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,19963000.000,22248000.000,19358000.000
AllocatedShareBasedCompensationExpense,17710000.000,21036000.000,,,,19358000.000
AmortizationOfIntangibleAssets,2800000.000,1900000.000,6000000.000,2700000.000,2700000.000,1400000.000
AssetRetirementObligationLiabilitiesIncurred,,,4200000.000,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,591377000.000,,,
BusinessAcquisitionsProFormaRevenue,,,1924316000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,202137000.000,118658000.000,-303043000.000,-8172000.000,11668000.000,-14030000.000
CashFlowHedgeGainLossReclassifiedToInterestExpenseNet,-164000.000,-164000.000,,,,
CashFlowHedgeGainLossReclassifiedToRevenueNet,,0.000,,,,
ComprehensiveIncomeNetOfTax,377524000.000,447813000.000,597791000.000,777483000.000,804312000.000,797880000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-63000.000,0.000,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,377461000.000,447813000.000,597791000.000,,,
ConcentrationRiskPercentage1,,0.210,,,,
ContributionOfProperty,,,,,13252000.000,0.000
CostOfGoodsAndServicesEnergyCommoditiesAndServices,706270000.000,657108000.000,578029000.000,594585000.000,447273000.000,493338000.000
CostsAndExpenses,,,1198825000.000,1348886000.000,1291316000.000,1349054000.000
CostsIncurredAssetRetirementObligationIncurred,2400000.000,3900000.000,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,1831000.000,2087000.000,2424000.000,2333000.000,,
DefinedBenefitPlanContributionsByEmployer,,,15500000.000,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,3139000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,1942000.000,486000.000,519000.000,435000.000,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,150000.000,,,,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,110000.000,35000.000,28000.000,27000.000,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,3877000.000,2441000.000,533000.000,566000.000,473000.000,
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,284000.000,138000.000,39000.000,31000.000,29000.000,
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.072,0.075,0.060,0.058,0.051,0.055
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,0.670,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,0.300,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,0.030,,,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,,0.047,0.046,0.043,0.045
DefinedContributionPlanCostRecognized,6200000.000,6500000.000,7100000.000,8300000.000,8900000.000,9600000.000
Depreciation,118900000.000,126700000.000,136400000.000,159000000.000,164100000.000,176700000.000
DepreciationDepletionAndAmortization,121179000.000,128012000.000,142230000.000,161741000.000,166812000.000,178142000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,7903000.000,2924000.000,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,-15479000.000,-34199000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,7739000.000,13889000.000,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,-23563000.000,-37811000.000,,,,
DirectOperatingCosts,306415000.000,328454000.000,346070000.000,444272000.000,525902000.000,529759000.000
EntityWideRevenueMajorCustomerPercentage,,0.100,,,,
EnvironmentalExpenseAndLiabilities,16861000.000,-1372000.000,-12247000.000,-2144000.000,-4904000.000,-7398000.000
EnvironmentalRemediationExpense,23100000.000,12000000.000,-5200000.000,5000000.000,8400000.000,5900000.000
EquityMethodInvestmentDividendsOrDistributions,5598000.000,2961000.000,2494000.000,3086000.000,66285000.000,78723000.000
EquityMethodInvestmentRealizedGainLossOnDisposal,,,,,,28144000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,41279000.000,138457000.000,164684000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,84056000.000,246841000.000,279180000.000
FiniteLivedIntangibleAssetsUsefulLifeMaximum,25.000,,,,,
FiniteLivedIntangibleAssetsUsefulLifeMinimum,4.000,,,,,
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,6.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,-8599000.000,-12625000.000,-7835000.000,-7223000.000,-7871000.000,-11190000.000
GeneralAndAdministrativeExpense,98669000.000,109403000.000,132496000.000,148288000.000,151329000.000,147815000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,0.000,0.000,,,,
IncentiveDistributionDistributionPerYear,350892000.000,,,,,
IncomeLossAttributableToParent,,,,839519000.000,819122000.000,802771000.000
IncomeLossFromContinuingOperations,,,,844139000.000,821458000.000,805989000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,438292000.000,586850000.000,,,
IncomeLossFromEquityMethodInvestments,6763000.000,2961000.000,6275000.000,19394000.000,66483000.000,78696000.000
IncomeLossIncludingPortionAttributableToNoncontrollingInterest,,435670000.000,582237000.000,,,
IncomeTaxExpenseBenefit,1866000.000,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,-5791000.000,10867000.000,19314000.000,-49215000.000,-3664000.000,31107000.000
IncreaseDecreaseInAccountsPayable,20226000.000,-11175000.000,2002000.000,-10918000.000,4107000.000,-4423000.000
IncreaseDecreaseInCommodityContractAssetsAndLiabilities,,,-534000.000,7583000.000,606000.000,692000.000
IncreaseDecreaseInDeferredRevenue,,,16793000.000,7978000.000,10485000.000,20264000.000
IncreaseDecreaseInDerivativeLiabilities,,,,26500000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-2209000.000,2250000.000,9809000.000,6055000.000,3466000.000,-6074000.000
IncreaseDecreaseInInterestPayableNet,4069000.000,1512000.000,2876000.000,1038000.000,5323000.000,14347000.000
IncreaseDecreaseInInventories,42452000.000,-36972000.000,-34664000.000,-29462000.000,-26894000.000,3510000.000
IncreaseDecreaseInOperatingCapital,-14486000.000,-42699000.000,-15708000.000,-83394000.000,-48362000.000,21515000.000
IncreaseDecreaseInOtherAccountsPayable,2126000.000,55133000.000,-37678000.000,3195000.000,2138000.000,-20631000.000
IncreaseDecreaseInOtherAccruedLiabilities,12476000.000,12249000.000,-9016000.000,-18678000.000,-13016000.000,20261000.000
IncreaseDecreaseInOtherOperatingCapitalNet,3469000.000,9514000.000,15878000.000,-19875000.000,-9250000.000,21762000.000
IncreaseDecreaseInOutstandingChecksFinancingActivities,-5408000.000,1364000.000,376000.000,,,
IncreaseDecreaseInPensionAndPostretirementObligations,37100000.000,1800000.000,-14100000.000,33900000.000,4700000.000,2500000.000
IncreaseDecreaseInPropertyAndOtherTaxesPayable,617000.000,5519000.000,5485000.000,9094000.000,3699000.000,-1421000.000
IncreaseDecreaseInRestrictedCash,-14379000.000,0.000,0.000,,,
InterestCostsCapitalized,-3174000.000,-6195000.000,,,,
InterestCostsCapitalizedAdjustment,,,14339000.000,22803000.000,14442000.000,27375000.000
InterestExpenseDebt,108869000.000,117981000.000,130463000.000,143529000.000,158895000.000,194187000.000
InterestPaid,,123300000.000,134600000.000,149500000.000,156600000.000,181700000.000
InventoryWriteDown,,,,39300000.000,5000000.000,
InvestmentIncomeInterestAndDividend,61000.000,107000.000,342000.000,1540000.000,1276000.000,1402000.000
LimitedPartnersCapitalAccountDistributionAmount,350892000.000,403485000.000,475461000.000,568806000.000,662948000.000,739157000.000
MaturitiesOfSeniorDebt,,,,250000000.000,0.000,250000000.000
NetCashProvidedByUsedInFinancingActivities,-116445000.000,-158352000.000,-193697000.000,-285489000.000,-247255000.000,-120704000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-116445000.000,-158352000.000,-193697000.000,-285489000.000,-247255000.000,-120704000.000
NetCashProvidedByUsedInInvestingActivities,-258741000.000,-368081000.000,-882046000.000,-829984000.000,-810769000.000,-857366000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-258741000.000,-368081000.000,-882046000.000,-829984000.000,-810769000.000,-857366000.000
NetCashProvidedByUsedInOperatingActivities,577323000.000,645091000.000,772700000.000,1107301000.000,1069692000.000,964040000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,577323000.000,645091000.000,772700000.000,1107301000.000,1069692000.000,964040000.000
NetIncomeLossAllocatedToLimitedPartners,,435670000.000,582237000.000,,,
NetIncomeLossAttributableToNoncontrollingInterest,-63000.000,0.000,0.000,,,
NetIncomeLossNetOfTaxPerOutstandingLimitedPartnershipUnitDiluted,,,2.560,3.690,3.590,3.520
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,,1.920,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnit,3.670,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,2.570,3.690,3.600,3.520
NetIncomeLossPerOutstandingLimitedPartnershipUnitDiluted,3.660,,,,,
OperatingExpenses,1232533000.000,1222977000.000,,,,
OperatingIncomeLoss,522897000.000,552058000.000,705056000.000,974231000.000,963620000.000,935052000.000
OperatingLeasesRentExpenseNet,4600000.000,4800000.000,12000000.000,21000000.000,25700000.000,30200000.000
OtherAssetImpairmentCharges,,,,9400000.000,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax,,,0.000,,,
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostsCreditArisingDuringPeriodNetOfTax,,,,,-3610000.000,0.000
