,2012-08-31,2013-02-28,2013-08-31,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-03-31,2015-09-30
CashPeriodIncreaseDecrease,,-16984.000,,-5600.000,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,-162606.000
DerivativeLossOnDerivative,,,,,,,,,5023.000
EarningsPerShareBasic,,,,,-0.010,-0.010,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,,,,,
ExplorationExpense,,17380.000,,,,,,,
GeneralAndAdministrativeExpense,6319.000,19316.000,13604.000,14093.000,162130.000,222034.000,194113.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1120.000,,8493.000,,,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,117.000,,,,,,,
IncreaseDecreaseInPrepaidExpense,,1095.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,117.000,,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,117.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-17101.000,,-5600.000,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-17101.000,,-5600.000,,,,,
NetIncomeLoss,-6319.000,-19316.000,-13604.000,-14093.000,-162130.000,-222034.000,-335496.000,,
ProceedsFromRelatedPartyDebt,,117.000,,,,,,,
ProfitLoss,-6319.000,-19316.000,,,,,,,
Revenues,0.000,,,,,,,,
SalesRevenueNet,0.000,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,,,32058.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,-4628.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,50000000.000,50000000.000,290000000.000,290000009.000,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,29003780.000,29108748.000,,,
