,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfDebtDiscountPremium,,,,,354000.000,,,,84000.000,,,,0.000,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1412000.000,414000.000,,400000.000,400000.000,400000.000,-800000.000,800000.000,,300000.000,,,,,,,700000.000,500000.000,,,,300000.000,,,400000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,-114000.000,,,,-71000.000,,,,0.000,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,13028000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,9638000.000,,,,-5290000.000,,,,-107181000.000,,,,-13739000.000,,,,-41194000.000,,,,-41336000.000,,,,-49400000.000,
ComprehensiveIncomeNetOfTax,,5194000.000,4820000.000,,2491000.000,4108000.000,6298000.000,5855000.000,644000.000,-12261000.000,1228000.000,12618000.000,37696000.000,-15264000.000,-6555000.000,5638000.000,-17530000.000,-1847000.000,336000.000,8032000.000,-804000.000,-1964000.000,14077000.000,9591000.000,-1000000.000,9900000.000
CostOfServices,27270000.000,29020000.000,31695000.000,34810000.000,38798000.000,41014000.000,41866000.000,45208000.000,53185000.000,59390000.000,63245000.000,62852000.000,72148000.000,74774000.000,79343000.000,76274000.000,84557000.000,89899000.000,94850000.000,97253000.000,105389000.000,103891000.000,103238000.000,220982000.000,144400000.000,143800000.000
DeferredIncomeTaxExpenseBenefit,136000.000,,,,40000.000,,,,-12745000.000,,,,-4605000.000,,,,-4219000.000,,,,-1020000.000,,,,1000000.000,
Depreciation,,,3578000.000,,,,,,,7400000.000,6600000.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,3398000.000,3737000.000,4749000.000,4826000.000,5486000.000,5795000.000,6683000.000,7677000.000,8341000.000,11107000.000,11263000.000,12864000.000,14249000.000,15186000.000,17258000.000,18071000.000,20352000.000,22101000.000,24763000.000,26277000.000,26774000.000,28534000.000,32466000.000,,,
DepreciationDepletionAndAmortization,3858000.000,,,,6276000.000,,,,10138000.000,,,,21459000.000,,,,26541000.000,,,,33055000.000,,,,37500000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,65000.000,-138000.000,,,,,,,,,,,,,,,,,,,,,,,,
