,2011-09-30,2012-03-31,2012-06-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,463665.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,213605.000,67555.000,50831.000
AmortizationOfDebtDiscountPremium,,28572.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,39241.000,
CostOfRevenue,61774.000,40048.000,24895.000
Depreciation,,3327.000,
EarningsPerShareBasicAndDiluted,-0.020,-0.010,-0.020
GainLossOnDerivativeInstrumentsNetPretax,11383.000,261980.000,-1586314.000
GeneralAndAdministrativeExpense,589533.000,812215.000,757554.000
GrossProfit,-43999.000,-23073.000,-18437.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,10313.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,256612.000,
IncreaseDecreaseInAccountsReceivable,,-7788.000,
IncreaseDecreaseInDeferredRevenue,,4375.000,
IncreaseDecreaseInPrepaidExpense,,-12875.000,
InterestExpense,20209.000,48668.000,411815.000
InvestmentIncomeInterest,,,0.000
NetCashProvidedByUsedInFinancingActivities,,125000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,125000.000,
NetCashProvidedByUsedInOperatingActivities,,-85759.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-85759.000,
NetIncomeLoss,-811938.000,-695277.000,-4450348.000
NonoperatingIncomeExpense,-11326.000,213312.000,-3652299.000
NotesIssued1,,296238.000,
OperatingExpenses,756613.000,885516.000,779612.000
OperatingIncomeLoss,-800612.000,-908589.000,-798049.000
OtherNonoperatingExpense,2500.000,,1654170.000
OtherNonoperatingIncome,,,0.000
ResearchAndDevelopmentExpense,167080.000,73301.000,22058.000
Revenues,17775.000,16975.000,6458.000
SalesRevenueNet,17775.000,16975.000,6458.000
ShareBasedCompensation,,547636.000,
StockIssued1,,70000.000,
StockIssuedDuringPeriodValueNewIssues,,70000.000,
