,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AccountsPayableCurrent,14062000.000,9049000.000,19520000.000,10943000.000,11069000.000,6298000.000,21978000.000,28796000.000,40675000.000,5661000.000,3127000.000,6392000.000,2643000.000,6688000.000,4380000.000,5164000.000
AccountsPayableOtherCurrent,,,,,,,,,,,,,1924000.000,2452000.000,1433000.000,485000.000
AccountsReceivableNetCurrent,9085000.000,7655000.000,8174000.000,8903000.000,4156000.000,8232000.000,24523000.000,45635000.000,8621000.000,5423000.000,21630000.000,31964000.000,20743000.000,6597000.000,1922000.000,3636000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,1262000.000,1843000.000,1015000.000,400000.000,132000.000,455000.000,21792000.000,21315000.000,,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,10460000.000,9823000.000,,,0.000,,,,,
AccruedLiabilitiesCurrent,15061000.000,15299000.000,19694000.000,41023000.000,26013000.000,29200000.000,34013000.000,34915000.000,19154000.000,13943000.000,11246000.000,10412000.000,12454000.000,11837000.000,6524000.000,7444000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,145534000.000,156172000.000,96136000.000,103198000.000,110824000.000,117863000.000,123319000.000,130180000.000,135613000.000,139708000.000,129107000.000,133758000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,0.000,
AssetRetirementObligationsNoncurrent,904000.000,1085000.000,1304000.000,1326000.000,1349000.000,1372000.000,2708000.000,2765000.000,2822000.000,2882000.000,1564000.000,1660000.000,1730000.000,2920000.000,5330000.000,5434000.000
Assets,476386000.000,548388000.000,537333000.000,527891000.000,598472000.000,614776000.000,527430000.000,514185000.000,462283000.000,416876000.000,406749000.000,403751000.000,407343000.000,364312000.000,291360000.000,275487000.000
AssetsCurrent,82486000.000,126741000.000,113423000.000,92649000.000,155850000.000,154209000.000,179346000.000,177694000.000,166707000.000,122008000.000,115686000.000,111920000.000,112684000.000,108626000.000,86532000.000,53493000.000
CapitalLeaseObligations,,,,,7000.000,3000.000,,,,,,,,,0.000,
CapitalizedExploratoryWellCosts,,,,,13000000.000,13000000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000,6600000.000
CashAndCashEquivalentsAtCarryingValue,14676000.000,63370000.000,58172000.000,32904000.000,97372000.000,75379000.000,83540000.000,63026000.000,103832000.000,78983000.000,57395000.000,46513000.000,67201000.000,79496000.000,62149000.000,28013000.000
CommonStockNoParValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,115888000.000,115910000.000,115910000.000,115910000.000,116319000.000,116333000.000,116932000.000,117806000.000,117813000.000,117820000.000,117526000.000,118605000.000,118553000.000,118652000.000,118657000.000,118663000.000
CommonStockSharesOutstanding,115888000.000,115910000.000,115910000.000,115910000.000,116319000.000,116333000.000,116932000.000,117806000.000,117813000.000,117820000.000,117526000.000,118605000.000,118553000.000,118652000.000,118657000.000,118663000.000
CommonStockValue,555567000.000,556423000.000,557238000.000,557958000.000,558705000.000,559406000.000,560175000.000,560870000.000,561804000.000,568886000.000,569061000.000,569908000.000,571158000.000,572062000.000,572890000.000,573465000.000
ConvertibleDebt,,,,,150032000.000,151722000.000,153479000.000,155270000.000,157132000.000,,,,,,,
ConvertibleDebtFairValueDisclosures,,,,,138164000.000,134968000.000,147861000.000,144870000.000,138460000.000,,,,,,,
ConvertibleDebtNoncurrent,,,,,170900000.000,170900000.000,170900000.000,170900000.000,170900000.000,,,,,,,
DebtInstrumentFaceAmount,,,,,75000000.000,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.065,0.065,0.065,0.065,0.065,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,20900000.000,19200000.000,17400000.000,15600000.000,13800000.000,,,,,,,
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,1944000.000,
DeferredFinanceCostsNoncurrentNet,,,,,6285000.000,5478000.000,4768000.000,4078000.000,3723000.000,3665000.000,3293000.000,2919000.000,2598000.000,3987000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,94138000.000,,,,114203000.000,,,,126305000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,32447000.000,35432000.000,55242000.000,56289000.000,57476000.000,63708000.000,63602000.000,62251000.000,60593000.000,58203000.000,33997000.000,34555000.000
DeferredTaxAssetsNetNoncurrent,24129000.000,23260000.000,26096000.000,30774000.000,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,57698000.000,,,,77588000.000,,,,80170000.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,43000000.000,,,,57000000.000,,,,62700000.000,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,14700000.000,,,,20600000.000,,,,17500000.000,
DeferredTaxAssetsOther,,,,,,,2069000.000,,,,2078000.000,,,,1342000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,3652000.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,4221000.000,,,,4704000.000,,,,5330000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations,,,,,,,593000.000,,,,809000.000,,,,809000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,50601000.000,,,,92308000.000,
DeferredTaxLiabilitiesOther,,,,,,,30000.000,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,724000.000,,,,6272000.000,,,,6429000.000,
DerivativeLiabilitiesCurrent,,1000.000,1096000.000,5384000.000,7000.000,3623000.000,2984000.000,,358000.000,,30000.000,,269000.000,,,
DerivativeLiabilitiesNoncurrent,4623000.000,,950000.000,3030000.000,,,,2132000.000,,,,,,,,
EnergyRelatedInventoryPetroleum,,,,,5388000.000,3306000.000,1508000.000,1800000.000,1360000.000,1171000.000,1834000.000,,2676000.000,3195000.000,2024000.000,1984000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,,,,,,,,1000000.000,,,,,,,,
