,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,40807000.000,45341000.000,45557000.000,43874000.000,44453000.000,49766000.000,47587000.000
AccountsReceivableNetCurrent,164604000.000,177757000.000,185885000.000,202743000.000,205979000.000,220594000.000,218015000.000
AccruedInsuranceCurrent,4897000.000,5476000.000,5883000.000,6281000.000,6097000.000,6625000.000,6932000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,65810000.000,70238000.000,75100000.000,81421000.000,86737000.000,86387000.000,91486000.000
AdditionalPaidInCapital,59766000.000,316294000.000,317622000.000,318764000.000,319397000.000,320543000.000,321820000.000
AllowanceForDoubtfulAccountsReceivableCurrent,12693000.000,18322000.000,17585000.000,25162000.000,28217000.000,29872000.000,30040000.000
Assets,1891522000.000,2106684000.000,2202340000.000,2213523000.000,2248725000.000,2304958000.000,2289733000.000
AssetsCurrent,288003000.000,310957000.000,394886000.000,316950000.000,328728000.000,361955000.000,350077000.000
BusinessCombinationContingentConsiderationLiabilityNoncurrent,13789000.000,14049000.000,14330000.000,14611000.000,14892000.000,0.000,
CapitalLeaseObligations,10342000.000,11316000.000,12477000.000,12135000.000,13425000.000,13996000.000,14860000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,11300000.000,12300000.000,13300000.000,13200000.000,14600000.000,15400000.000,16400000.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,9700000.000,10500000.000,10600000.000,11000000.000,10900000.000,11600000.000,11400000.000
CashAndCashEquivalentsAtCarryingValue,56848000.000,57933000.000,135047000.000,51599000.000,55209000.000,69699000.000,55966000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,33871990.000,48156990.000,48492772.000,48493366.000,48511563.000,48488616.000,48782362.000
CommonStockSharesOutstanding,33871990.000,48156990.000,48492772.000,48493366.000,48511563.000,48488616.000,48782362.000
CommonStockValueOutstanding,339000.000,482000.000,485000.000,485000.000,485000.000,485000.000,488000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,30529000.000
DeferredCompensationLiabilityClassifiedNoncurrent,1522000.000,1608000.000,1638000.000,1638000.000,1659000.000,1725000.000,1834000.000
DeferredCompensationPlanAssets,1522000.000,1606000.000,1638000.000,1638000.000,1659000.000,1725000.000,1834000.000
DeferredFinanceCostsNoncurrentNet,4816000.000,4246000.000,1843000.000,1699000.000,1593000.000,1488000.000,1343000.000
DeferredIncomeTaxLiabilities,,63995000.000,,,,95401000.000,
DeferredIncomeTaxLiabilitiesNet,,,119900000.000,119900000.000,123600000.000,,123400000.000
DeferredTaxAssetsCapitalLossCarryforwards,,2052000.000,,,,2785000.000,
DeferredTaxAssetsGross,,165049000.000,,,,186552000.000,
DeferredTaxAssetsLiabilitiesNet,,94105000.000,,,,83793000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,0.000,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,94105000.000,91813000.000,88919000.000,90233000.000,83793000.000,81327000.000
DeferredTaxAssetsNet,,158100000.000,,,,179194000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,146663000.000,,,,158796000.000,
DeferredTaxAssetsOther,,1748000.000,,,,4879000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,530000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,367000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,242000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,1846000.000,,,,8343000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsContingencies,,869000.000,,,,4194000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,2288000.000,,,,1371000.000,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,8797000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,16083000.000,,,,15241000.000,
DeferredTaxLiabilitiesNoncurrent,59749000.000,0.000,119655000.000,119655000.000,123343000.000,,122351000.000
DeferredTaxLiabilitiesOther,,612000.000,,,,3203000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,806000.000,,,,0.000,
DeferredTaxesBusinessCombinationValuationAllowanceAllocatedToContributedCapital,,2100000.000,,,,2400000.000,
EmployeeRelatedLiabilitiesCurrent,23391000.000,26307000.000,26361000.000,28855000.000,24717000.000,29273000.000,25560000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,1100000.000,,,,4700000.000,
EstimatedInsuranceRecoveries,,6300000.000,6500000.000,6500000.000,6100000.000,9300000.000,9200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,16992000.000,,,,14660000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,9707000.000,,,,9042000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,2616000.000,,,,2960000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,5764000.000,,,,4023000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,6316000.000,,,,6393000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,8220000.000,,,,6923000.000,
FiniteLivedIntangibleAssetsNet,,49615000.000,,,,44001000.000,
Goodwill,1330050000.000,1407927000.000,1417991000.000,1510851000.000,1531370000.000,1555204000.000,1556504000.000
InsuranceReceivableForMalpracticeCurrent,,,,,,,2315000.000
InsuranceReceivableForMalpracticeNoncurrent,,,,,,,6835000.000
IntangibleAssetsNetExcludingGoodwill,53137000.000,53568000.000,51166000.000,51487000.000,48673000.000,48023000.000,45753000.000
InterestPayableCurrent,6744000.000,5410000.000,3717000.000,20174000.000,18844000.000,19206000.000,27592000.000
InventoryNet,24747000.000,25591000.000,26552000.000,25931000.000,26867000.000,28777000.000,29343000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,33877000.000,34103000.000,34475000.000,34715000.000,34274000.000,34980000.000,35114000.000
Liabilities,1874276000.000,1808757000.000,1910106000.000,1899912000.000,1931248000.000,1980284000.000,1970127000.000
LiabilitiesAndStockholdersEquity,1891522000.000,2106684000.000,2202340000.000,2213523000.000,2248725000.000,2304958000.000,2289733000.000
LiabilitiesCurrent,176177000.000,181314000.000,183781000.000,182437000.000,178654000.000,186725000.000,196456000.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,222000.000,212000.000,199000.000,188000.000,809000.000,716000.000,704000.000
LongTermDebt,,1285982000.000,,,,1474517000.000,
LongTermDebtAndCapitalLeaseObligations,1370991000.000,1230328000.000,1328739000.000,1325778000.000,1357824000.000,1414421000.000,1396042000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,27678000.000,27272000.000,27169000.000,28738000.000,29105000.000,27822000.000,28722000.000
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,1398669000.000,1257600000.000,1355908000.000,1354516000.000,1386929000.000,1442243000.000,1424764000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,248032000.000,,,,3950000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,27272000.000,,,,27823000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,827497000.000,,,,402852000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,137420000.000,,,,909993000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,14679000.000,,,,103871000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,31082000.000,,,,26028000.000,
MinorityInterest,294684000.000,301955000.000,302121000.000,320237000.000,325808000.000,314997000.000,311403000.000
OffMarketLeaseUnfavorable,2104000.000,1996000.000,1915000.000,1834000.000,1752000.000,1671000.000,1590000.000
OperatingLeasesFutureMinimumPaymentsDue,,256392000.000,,,,335316000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,36443000.000,,,,46517000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,21401000.000,,,,28728000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,25677000.000,,,,34415000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,29721000.000,,,,39181000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,33019000.000,,,,42917000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,110131000.000,,,,143558000.000,
OtherAccruedLiabilitiesCurrent,20977000.000,22133000.000,23105000.000,22201000.000,26259000.000,22552000.000,23194000.000
OtherAssetsCurrent,9662000.000,10777000.000,12790000.000,10761000.000,10388000.000,11338000.000,10604000.000
OtherAssetsMiscellaneousNoncurrent,3361000.000,4211000.000,5042000.000,5089000.000,4977000.000,1475000.000,1446000.000
OtherAssetsNoncurrent,7510000.000,8504000.000,11248000.000,11429000.000,13830000.000,16435000.000,15974000.000
OtherLiabilitiesCurrent,70247000.000,68410000.000,70710000.000,72069000.000,71091000.000,68993000.000,83713000.000
OtherLiabilitiesNoncurrent,83778000.000,85613000.000,86110000.000,87290000.000,87429000.000,76266000.000,75889000.000
OtherSundryLiabilitiesNoncurrent,7890000.000,7694000.000,8247000.000,9521000.000,9774000.000,9764000.000,9728000.000
