,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AcquisitionCosts,18629120.000,19608861.000,23919268.000,1020769.000,
AllocatedShareBasedCompensationExpense,500000.000,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,585000.000,3500000.000,400000.000
AmortizationOfDebtDiscountPremium,,-960177.000,-1486726.000,-248268.000,501324.000
AmortizationOfFinancingCosts,1527194.000,2625240.000,2776024.000,3696532.000,3822967.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,18348.000,7330.000,15590.000,322393.000,829313.000
AssetImpairmentCharges,,0.000,0.000,1200000000.000,0.000
AssetRetirementObligationAccretionExpense,86193.000,428879.000,461762.000,372461.000,405991.000
AssetRetirementObligationLiabilitiesIncurred,539727.000,755484.000,868460.000,475306.000,585729.000
AssetRetirementObligationLiabilitiesSettled,,,-132088.000,-83261.000,67353.000
AssetRetirementObligationRevisionOfEstimate,,1097097.000,83626.000,-53912.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,0.000,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,0.000,0.000,,,
CapitalExpendituresIncurredButNotYetPaid,92000000.000,163000000.000,221000000.000,60000000.000,50700000.000
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,18822137.000,19608861.000,23919268.000,1020769.000,1110907.000
CashAndCashEquivalentsPeriodIncreaseDecrease,7108411.000,-7700832.000,3650346.000,-5947123.000,3095709.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,72346933.000,53067036.000,163745945.000,,
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,,,,,18531518.000
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,,,,,2301285.000
CostsIncurredDevelopmentCosts,,,,,63621429.000
CostsIncurredOilAndGasPropertyAcquisitionExplorationAndDevelopmentActivities,,,,,84454232.000
CurrentIncomeTaxExpenseBenefit,17772.000,-8386.000,3259445.000,-73649.000,-1402179.000
DeferredFederalIncomeTaxExpenseBenefit,39850000.000,29826000.000,87625430.000,-186150724.000,-99298900.000
DeferredIncomeTaxExpenseBenefit,42984000.000,31763000.000,96107555.000,-202350555.000,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,3134000.000,1950000.000,8482125.000,-16199831.000,-9707000.000
DefinedContributionPlanCostRecognized,189000.000,240000.000,269000.000,279000.000,238000.000
DepletionOfOilAndGasProperties,98427159.000,,,,
DepreciationAndAmortization,409888.000,325859.000,315405.000,300000.000,200000.000
DerivativeGainLossOnDerivativeNet,,,,72382907.000,-14818734.000
DevelopmentCosts,193017.000,0.000,0.000,0.000,
EarningsPerShareBasic,1.160,0.850,2.700,-16.080,-4.800
EarningsPerShareDiluted,1.150,0.850,2.690,-16.080,-4.800
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,6378273.000,2143415.000,660615.000,1330693.000,971313.000
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts,,,,,59542911.000
FairValueLevel1ToLevel2TransfersAmount,0.000,,,,
GainLossOnSaleOfDerivatives,-391420.000,-12198633.000,-7863104.000,,
GainLossOnSaleOfPropertyPlantEquipment,23611.000,-473915.000,0.000,61787.000,-30356.000
GeneralAndAdministrativeExpense,22645315.000,16575440.000,17602306.000,19042004.000,14757641.000
ImpairmentOfOilAndGasProperties,,,,1163959246.000,237012834.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,115286396.000,84834650.000,263112945.000,-1177778745.000,-294895887.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,,,,0.000
IncomeTaxExpenseBenefit,43001772.000,31767614.000,99367000.000,-202424204.000,-1402179.000
IncomeTaxExpenseBenefitContinuingOperations,43001772.000,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,232260000.000,109005900.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,40350000.000,29692000.000,92090000.000,-412223000.000,-103214000.000
IncomeTaxReconciliationNondeductibleExpenseOther,523000.000,987000.000,1872700.000,777000.000,82000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,-834900.000
IncomeTaxReconciliationOtherReconcilingItems,42000.000,179000.000,,586796.000,-135179.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,2086772.000,909614.000,5404300.000,-23825000.000,-6306000.000
IncomeTaxesPaid,8772.000,13614.000,0.000,3258160.000,0.000
IncreaseDecreaseInAccountsPayable,-63025.000,2006516.000,4094145.000,-4545304.000,-365103.000
IncreaseDecreaseInAccountsReceivable,18800839.000,16597312.000,-885262.000,-27701606.000,-15604984.000
IncreaseDecreaseInAccruedLiabilities,2407216.000,191093.000,4014052.000,210295.000,-1556673.000
IncreaseDecreaseInAssetRetirementObligations,,1100000.000,100000.000,-83262.000,
IncreaseDecreaseInEstimatedFutureDevelopmentCosts,,,,,57481060.000
IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves,,,,,497950.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,1402179.000
IncreaseDecreaseInInterestPayableNet,2081618.000,-245082.000,-106680.000,590630.000,-90593.000
IncreaseDecreaseInOtherCurrentAssets,-110372.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-28350.000,124348.000,-2220.000,691261.000
IncreaseDecreaseInPrepaidExpense,105580.000,,,,
IncreaseDueToPurchasesOfMineralsInPlace,,,,,9576760.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,383243.000,382341.000,169068.000,0.000,0.000
InterestCostsCapitalized,5929473.000,5976981.000,4409544.000,1506172.000,356196.000
InterestExpense,13874909.000,32709056.000,42105676.000,58360387.000,64485623.000
InterestPaid,15579140.000,35761112.000,44913994.000,55209662.000,60480783.000
NetCashProvidedByUsedInFinancingActivities,340754219.000,128061180.000,206432650.000,35972826.000,-7831775.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,340754219.000,128061180.000,206432650.000,35972826.000,-7831775.000
NetCashProvidedByUsedInInvestingActivities,-532172422.000,-358536419.000,-477039845.000,-288935667.000,-90964087.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-532172422.000,-358536419.000,-477039845.000,-288935667.000,-90964087.000
NetCashProvidedByUsedInOperatingActivities,198526614.000,222774407.000,274257541.000,247015718.000,101891571.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,198526614.000,222774407.000,274257541.000,247015718.000,101891571.000
NetIncomeLoss,72284624.000,53067036.000,163745945.000,-975354541.000,-293493708.000
NetIncomeLossAvailableToCommonStockholdersDiluted,72284624.000,53067036.000,163745945.000,-975354541.000,-293493708.000
NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts,,,,,-174656448.000
NonoperatingIncomeExpense,-13850035.000,,,-58390478.000,-65591032.000
OilAndGasProductionExpense,32382310.000,41859135.000,55695615.000,52107984.000,45680110.000
OilAndGasSalesRevenue,296637857.000,369187120.000,431605015.000,202638640.000,159690883.000
OperatingExpenses,182436459.000,217776924.000,289855485.000,1394445680.000,374208351.000
OperatingIncomeLoss,129136431.000,117996947.000,305171257.000,-1119388267.000,-229304855.000
OperatingLeasesRentExpenseNet,,,,,320000.000
OtherAmortizationOfDeferredCharges,-33230.000,-19541.000,-14656.000,-8548.000,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,62309.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,0.000,0.000,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,62309.000,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,0.000,,
OtherComprehensiveIncomeReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,-62309.000,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,39000.000,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,0.000,,,
OtherInterestAndDividendIncome,1263.000,,,,
OtherNoncashIncomeExpense,,,,-1704662.000,-292753.000
OtherNonoperatingIncome,23611.000,,,,
OtherNonoperatingIncomeExpense,,,47364.000,-30091.000,-15902.000
OtherRestructuringCosts,,,,100000.000,
OtherSalesRevenueNet,179331.000,44402.000,9112.000,35866.000,31347.000
PaymentsForRepurchaseOfCommonStock,1546148.000,26366327.000,16132414.000,339578.000,1403260.000
