,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AllocatedShareBasedCompensationExpense,10089000.000,1583000.000,1936000.000,1830000.000,2638000.000,1971000.000,1971000.000,2649000.000,3162000.000,6326000.000,3072000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5458000.000,5753000.000,5695000.000,4821000.000,4737000.000,-10313000.000,4954000.000,4882000.000,4847000.000,-10063000.000,5200000.000
CapitalLeaseObligationsIncurred,,0.000,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-50598000.000,-4476000.000,,,,732000.000,,,,3609000.000
ComprehensiveIncomeNetOfTax,,-6637000.000,-7258000.000,-5975000.000,-7595000.000,-4149000.000,-3109000.000,-2899000.000,-2568000.000,-8342000.000,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-905000.000,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-20408000.000,-6725000.000,-7337000.000,-6072000.000,-7595000.000,-4149000.000,-3109000.000,-2899000.000,-2568000.000,-8342000.000,-1536000.000
CostOfServicesDepreciationAndAmortization,1294000.000,,,,,,,,,,
CostOfServicesExcludingDepreciationDepletionAndAmortization,4754000.000,2742000.000,2882000.000,3028000.000,3335000.000,3606000.000,3578000.000,3750000.000,3847000.000,4079000.000,4522000.000
DebtConversionConvertedInstrumentAmount1,,,0.000,,,,,,,,
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,0.000,0.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,80000.000,,,,135000.000
DefinedContributionPlanCostRecognized,,107000.000,126000.000,,,,171000.000,182000.000,182000.000,132000.000,237000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,0.030,0.030,,,,0.030,,,,0.030
Depreciation,,569000.000,537000.000,,,,,,,,
DepreciationDepletionAndAmortization,,1560000.000,1886000.000,1962000.000,1990000.000,1903000.000,1876000.000,2089000.000,2302000.000,2361000.000,2566000.000
EarningsPerShareBasicAndDiluted,-2.310,-0.270,-0.300,-0.240,-0.300,-0.150,-0.120,-0.110,-0.090,-0.320,-0.060
EffectOfExchangeRateOnCashAndCashEquivalents,,-35000.000,10000.000,,,,-121000.000,,,,6000.000
EmployeeBenefitsAndShareBasedCompensation,,,,145.000,149.000,,,,,,
EmployeeStockOwnershipPlanESOPCompensationExpense,,,,10.000,8.000,,,,,,
GeneralAndAdministrativeExpense,8808000.000,5378000.000,6055000.000,6473000.000,6232000.000,6489000.000,6832000.000,7649000.000,8332000.000,13848000.000,8152000.000
GoodwillAcquiredDuringPeriod,,28785000.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-20221000.000,-7702000.000,-7260000.000,-5988000.000,-7460000.000,-3777000.000,-2983000.000,-2773000.000,-2382000.000,-8151000.000,-1400000.000
IncomeTaxExpenseBenefit,142000.000,-1026000.000,80000.000,80000.000,80000.000,130000.000,84000.000,80000.000,80000.000,63000.000,135000.000
IncreaseDecreaseInAccountsPayable,,-278000.000,-130000.000,,,,-62000.000,,,,-704000.000
IncreaseDecreaseInAccountsReceivable,,1107000.000,1720000.000,,,,-659000.000,,,,-592000.000
IncreaseDecreaseInAccruedLiabilities,,-1479000.000,-463000.000,,,,-559000.000,,,,-1506000.000
IncreaseDecreaseInDeferredRevenue,,1789000.000,2003000.000,,,,2334000.000,,,,2438000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,594000.000,-419000.000,,,,40000.000,,,,49000.000
IncreaseDecreaseInRestrictedCash,,-1000000.000,,,,,400000.000,,,,0.000
InterestExpense,2025000.000,120000.000,43000.000,35000.000,28000.000,,11000.000,4000.000,8000.000,,4000.000
InterestExpenseDebt,,62000.000,-1000.000,,,,0.000,,,,
InterestPaid,,56000.000,43000.000,,,,,,,,4000.000
InvestmentIncomeInterest,7000.000,26000.000,18000.000,27000.000,6000.000,19000.000,15000.000,5000.000,10000.000,13000.000,23000.000
NetCashProvidedByUsedInFinancingActivities,,-9166000.000,396000.000,,,,950000.000,,,,161000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-9166000.000,396000.000,,,,950000.000,,,,161000.000
NetCashProvidedByUsedInInvestingActivities,,-35231000.000,-1552000.000,,,,-3289000.000,,,,-1567000.000
