,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AdjustmentForAmortization,,,,,,,,2086000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,752562.000,,,,2000.000,
AdvertisingExpense,286784.000,319204.000,0.000,0.000,0.000,121000.000,39000.000,
AllocatedShareBasedCompensationExpense,,,,,197000.000,,,13000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,22500.000,,,,,,,
AmortizationOfDebtDiscountPremium,,,1819662.000,4229977.000,2071898.000,3570346.000,1868077.000,745150.000
AmortizationOfFinancingCosts,,,524882.000,1774750.000,522379.000,6379039.000,2515843.000,544736.000
AmortizationOfFinancingCostsAndDiscounts,,,90000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,30000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-8692.000,,,,-50797.000,
ComprehensiveIncomeNetOfTax,,,,,,,1250936.000,6564417.000
CostOfRevenue,548557.000,743397.000,329296.000,867025.000,656383.000,216594.000,176419.000,194311.000
CustomerRefundableFeesRefundPayments,71945.000,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,1964336.000,,,,2700003.000,
DebtConversionConvertedInstrumentSharesIssued1,,,1919285.000,,,,151824000.000,
DebtInstrumentIncreaseAccruedInterest,,,,,,,8000.000,
DepreciationAmortizationAndAccretionNet,,,20662.000,,,,7495.000,
DerivativeGainLossOnDerivativeNet,,548315.000,2238858.000,814213.000,-2544014.000,-9597060.000,8879586.000,9940307.000
EarningsPerShareBasic,-0.050,-0.110,-0.140,-0.320,-0.130,-0.130,0.000,0.010
EarningsPerShareDiluted,-0.030,-0.070,-0.140,-0.320,-0.130,-0.130,0.000,0.000
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,,,240400.000,,,,
FairValueAdjustmentOfWarrants,,,,,,,-555973.000,-441148.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,3976843.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,-2238858.000,,,,-8879586.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,695157.000,,,,42000.000,
GainLossOnDispositionOfAssets1,,,,,,,5498.000,0.000
GainOrLossOnSaleOfStockInSubsidiary,,,,,,,299571.000,331000.000
GeneralAndAdministrativeExpense,783415.000,1363440.000,3870602.000,5236018.000,3506029.000,5533555.000,3750288.000,2483166.000
GrossProfit,-381039.000,-635968.000,-262905.000,-782660.000,-342230.000,-48766.000,76139.000,77114.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-11394908.000,-9291949.000,,1247802.000,6548570.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1480259.000,-3202791.000,-4433678.000,,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
IncomeTaxesPaid,,,0.000,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,1299113.000,,,,2096261.000,
IncreaseDecreaseInAccountsReceivable,,,-8774.000,,,,105994.000,
IncreaseDecreaseInAccruedLiabilities,,,-440145.000,,,,,
IncreaseDecreaseInCustomerDeposits,,,-7000.000,,,,,
IncreaseDecreaseInDeferredCharges,,,,,,,-31072.000,
IncreaseDecreaseInDeferredRevenue,,,-50372.000,,,,-29948.000,
IncreaseDecreaseInDeposits,,,80076.000,,,,,
IncreaseDecreaseInInterestPayableNet,,,-25699.000,,,,203265.000,
IncreaseDecreaseInInventories,,,14537.000,,,,-54021.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,-11935.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,-39310.000,,,,44118.000,
IncreaseDecreaseInPrepaidInsurance,,,,,,,99055.000,
InterestIncomeExpenseNet,,-339231.000,-5802.000,,,,,
InterestIncomeExpenseNonoperatingNet,,,,-90010.000,-195426.000,,-250225.000,-271825.000
InterestPaid,,,1103.000,,,,38595.000,
InventoryWriteDown,,329154.000,,61466.000,142500.000,,0.000,
LeaseAndRentalExpense,52129.000,53114.000,44891.000,66000.000,90000.000,99109.000,289000.000,23000.000
LossContingencyAccrualCarryingValuePeriodIncreaseDecrease,,,,,,,224186.000,
MarketableSecuritiesUnrealizedGainLoss,26511.000,-3411875.000,,,,,,
MarketingAndAdvertisingExpense,,,,,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,897577.000,,,,1397741.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,897577.000,,,,1397741.000,
NetCashProvidedByUsedInInvestingActivities,,,,,,,-60484.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,-60484.000,
NetCashProvidedByUsedInOperatingActivities,,,-906269.000,,,,-1388054.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-906269.000,,,,-1388054.000,
NetIncomeLoss,-1480259.000,-3202791.000,-4433678.000,-11394908.000,-9291949.000,-25326165.000,1247802.000,6548570.000
NonoperatingIncomeExpense,,,,-5217074.000,-5339925.000,,5103697.000,8995943.000
OperatingExpenses,1137232.000,2775907.000,4049943.000,5395174.000,3609794.000,5642572.000,3932034.000,2524487.000
OperatingIncomeLoss,-1518271.000,,-4312848.000,-6177834.000,-3952024.000,-5691338.000,-3855895.000,-2447373.000
OtherComprehensiveIncomeLossNetOfTax,,,-4491114.000,-11337432.000,-9291949.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,-57436.000,57476.000,,,3134.000,15847.000
OtherNonoperatingIncomeExpense,11501.000,209084.000,-120830.000,63450.000,-6208.000,209475.000,-2786.000,23231.000
OtherOperatingIncomeExpenseNet,,,-9342.000,,,,,
PaymentsForConstructionInProcess,,,,,,,385055.000,
PaymentsForDepositsOnRealEstateAcquisitions,,,320400.000,,,,,
PaymentsOfDebtIssuanceCosts,,,,,,,64737.000,
PaymentsToAcquireNotesReceivable,,,,,,,10000.000,
PaymentsToAcquireOtherRealEstate,,,17308.000,,,,,
ProceedsFromConvertibleDebt,,,800000.000,,,,1040000.000,
ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,,,,,,,299571.000,
ProceedsFromIssuanceOfCommonStock,,,,,,,16000.000,
ProceedsFromNotesPayable,,,,,,,367750.000,
ProceedsFromRelatedPartyDebt,,,150000.000,,,,41667.000,
ProceedsFromRepaymentsOfNotesPayable,,,-7423.000,,,,-170176.000,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,-45000.000,,,,-2500.000,
ProceedsFromSaleOfProductiveAssets,,,,,,,35000.000,
PropertyPlantAndEquipmentTransfersAndChanges,28470.000,,,,,,,
ResearchAndDevelopmentExpense,67033.000,61623.000,,,,,,
RevenueFromRelatedParties,0.000,0.000,24644.000,24918.000,25192.000,25192.000,24644.000,25192.000
Revenues,434448.000,107429.000,41747.000,84365.000,314153.000,192472.000,252558.000,271425.000
SaleOfStockConsiderationReceivedPerTransaction,,,,,,,-16000.000,
SalesDiscountsReturnsAndAllowancesGoods,,,,,,,70000.000,
SalesReturnsAndAllowancesGoods,266930.000,0.000,,,,,0.000,0.000
SalesRevenueGoodsGross,,,,59447.000,,,,
SalesRevenueNet,167518.000,107429.000,66391.000,84365.000,288961.000,192472.000,227914.000,246233.000
SellingAndMarketingExpense,286784.000,319204.000,179341.000,159156.000,103765.000,109017.000,181746.000,41321.000
ShareBasedCompensation,,1031640.000,2511542.000,1780667.000,1039173.000,724945.000,576098.000,68425.000
StockIssued1,,,135000.000,,,,12500.000,
StockIssuedDuringPeriodSharesIssuedForServices,,,45747.000,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,1964336.000,,,,2700003.000,
StockIssuedDuringPeriodValueIssuedForServices,,,413521.000,,,,12500.000,
StockIssuedDuringPeriodValueShareBasedCompensation,,,2511542.000,,,,576098.000,
WeightedAverageNumberOfDilutedSharesOutstanding,45531365.000,45371299.000,30741939.000,36100385.000,73524951.000,-70620403.000,6058529459.000,10739100799.000
WeightedAverageNumberOfSharesOutstandingBasic,30531365.000,30371299.000,30741939.000,36100385.000,73524951.000,-70620403.000,311760253.000,701378818.000
