,2011-03-31,2011-06-30,2011-09-30,2011-12-31
AccountsPayableCurrent,188610000.000,203020000.000,226553000.000,297587000.000
AccountsReceivableNetCurrent,316809000.000,281413000.000,298969000.000,273395000.000
AccrualForEnvironmentalLossContingencies,,1100000.000,1400000.000,1300000.000
AccruedIncomeTaxesCurrent,123638000.000,108516000.000,135819000.000,98975000.000
AccruedLiabilitiesCurrent,13292000.000,15586000.000,17171000.000,22757000.000
AccumulatedDeferredInvestmentTaxCredit,14774000.000,14374000.000,13975000.000,13575000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,32796000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-14372000.000,-14059000.000,-13796000.000,-18293000.000
AdditionalPaidInCapitalCommonStock,784163000.000,786621000.000,788733000.000,789884000.000
AllowanceForDoubtfulAccountsReceivableCurrent,36029000.000,35967000.000,33146000.000,32137000.000
Assets,7839428000.000,7672419000.000,7708125000.000,8065354000.000
AssetsCurrent,891147000.000,715552000.000,725235000.000,765140000.000
AssetsFairValueDisclosure,,43000000.000,40000000.000,41000000.000
BuildingsAndImprovementsGross,,,,3464000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,0.440,0.440,0.440
CapitalizationLongtermDebtAndEquity,4241649000.000,4245041000.000,4260294000.000,3882094000.000
CashAndCashEquivalentsAtCarryingValue,11930000.000,14407000.000,11714000.000,11662000.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,103586727.000,103586727.000,103586727.000,103586727.000
CommonStockSharesOutstanding,103586727.000,103586727.000,103586727.000,103586727.000
CommonStockValue,103587000.000,103587000.000,103587000.000,103587000.000
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,41337000.000,50225000.000,51702000.000,50801000.000
DebtInstrumentCarryingAmount,,,,2257230000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.074
DebtInstrumentSinkingFundAmount,,,,1650000.000
DebtInstrumentUnamortizedDiscount,,,,10005000.000
DebtInstrumentUnamortizedPremium,,,,3053000.000
DeferredTaxAssetsGross,,,,119780000.000
DeferredTaxAssetsLiabilitiesNet,,,,-1510581000.000
DeferredTaxAssetsOther,,,,84226000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,35554000.000
DeferredTaxLiabilities,,,,1630361000.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill,,,,218774000.000
DeferredTaxLiabilitiesNoncurrent,1309565000.000,1326399000.000,1346488000.000,1408447000.000
DeferredTaxLiabilitiesOther,,,,129852000.000
DeferredTaxLiabilitiesPrepaidPensionCosts,,,,116486000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1017783000.000
DividendsPayableCurrent,44351000.000,44351000.000,44351000.000,29675000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,10600000.000
EquityMethodInvestments,5539000.000,5823000.000,5773000.000,6576000.000
FixturesAndEquipmentGross,,,,39480000.000
GuaranteeObligationsMaximumExposure,,,,29153000.000
IncomeTaxesReceivable,129120000.000,,,
InterestPayableCurrent,33648000.000,24453000.000,34455000.000,24577000.000
InventoryNet,31172000.000,43638000.000,55704000.000,67514000.000
Land,,,,4783000.000
LiabilitiesAndStockholdersEquity,7839428000.000,7672419000.000,7708125000.000,8065354000.000
LiabilitiesCurrent,1015080000.000,836599000.000,848701000.000,1349813000.000
LiabilitiesFairValueDisclosure,,2000000.000,8000000.000,14000000.000
LiabilitiesNoncurrent,2582699000.000,2590779000.000,2599130000.000,2833447000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,175000000.000
LongTermDebtCurrent,,,,449367000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,1455000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,450000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,5000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,302000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,45000000.000
LongTermDebtNoncurrent,2257896000.000,2241408000.000,2200750000.000,1800911000.000
LongTermInvestments,99635000.000,100437000.000,96368000.000,98838000.000
LongTermTransitionBond,84312000.000,84312000.000,43493000.000,43493000.000
LongtermTransitionBondCurrent,69167000.000,49754000.000,68872000.000,48680000.000
MinorityInterestAmountRepresentedByPreferredStock,43000000.000,43000000.000,43000000.000,43000000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,57916000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,12764000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,5671000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,7352000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,8355000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,11525000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,12249000.000
OtherAssetsCurrent,41448000.000,15516000.000,15087000.000,13382000.000
OtherAssetsNoncurrent,2066750000.000,2006385000.000,1966501000.000,
OtherLiabilitiesCurrent,75445000.000,69428000.000,63586000.000,72624000.000
OtherLiabilitiesNoncurrent,164188000.000,162488000.000,153573000.000,152774000.000
OtherLongTermDebtCurrent,275000.000,16512000.000,1100000.000,400687000.000
OtherLongTermDebtNoncurrent,2173584000.000,2157096000.000,2157257000.000,1757418000.000
OtherLongTermInvestments,78234000.000,79060000.000,75352000.000,77331000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,675397000.000,675001000.000,677188000.000,855079000.000
PropertyPlantAndEquipmentNet,15862000.000,15554000.000,15243000.000,14931000.000
PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,1663257000.000,1693297000.000,1721865000.000,1716756000.000
