,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,86494.000,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,5203148.000,21105292.000,15697092.000,7509999.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,2664970.000,1344440.000,,
AllocatedShareBasedCompensationExpense,,,,,15697092.000,7509999.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,10746837.000,10618584.000,8890796.000,7064396.000,8033779.000
AssetImpairmentCharges,,,2797600.000,,,
CashAcquiredFromAcquisition,10386.000,0.000,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,9748491.000,6707504.000,24029471.000,15228318.000,-652455.000,-30030049.000
ConversionOfStockAmountConverted1,,0.000,,,6924.000,33017.000
DebtInstrumentInterestRateDuringPeriod,,,,,0.050,
Depreciation,,235.000,1127.000,3931.000,15452.000,62960.000
EarningsPerShareBasicAndDiluted,0.000,-1.380,-0.810,-1.640,-1.380,-1.600
ExtinguishmentOfDebtGainLossNetOfTax,,,,95427.000,0.000,0.000
FairValueInputsDiscountRate,,0.200,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,-1659872.000,-3300951.000,-720040.000,-1029453.000,-995741.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,,,6924.000,33017.000
GainLossOnSaleOfInvestments,,,,,,-33042.000
GeneralAndAdministrativeExpense,554691.000,4781456.000,6658090.000,15787126.000,15625174.000,9889335.000
HeldToMaturitySecuritiesUnrecognizedHoldingGains,,,0.000,,0.000,3270.000
HeldToMaturitySecuritiesUnrecognizedHoldingLosses,,,650.000,,108668.000,2492.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-25852952.000,-20478210.000,-55781277.000,-62948646.000,-78252894.000
IncomeTaxExpenseBenefit,,330000.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefitContinuingOperations,,-8790003.000,,,,
IncomeTaxExpenseBenefitContinuingOperationsDiscontinuedOperationsExtraordinaryItems,,,-6962592.000,-18965634.000,-21402540.000,-26605984.000
