,2011-09-30,2012-03-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31
AmortizationOfDebtDiscountPremium,,,71549.000,,,
AmortizationOfFinancingCosts,,,3494.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,3799.000,67322.000,,,-540.000
CostOfGoodsSold,127430.000,47542.000,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,56766.000
DebtInstrumentConvertibleNumberOfEquityInstruments,,,100000000.000,,,
DebtIssuanceCosts,,,10750.000,,,
Depreciation,,0.000,49.000,,,
EarningsPerShareBasic,0.000,,,0.000,-0.190,
EarningsPerShareBasicAndDiluted,,0.000,-0.010,,,-0.010
EarningsPerShareDiluted,,,,0.000,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,-68818.000,739830.000,-116092.000,1081942.000
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,293545.000,,,90295.000
FairValueAssumptionsExpectedDividendRate,,,,,,0.000
GainLossOnDerivativeInstrumentsNetPretax,,,-979168.000,,,
GeneralAndAdministrativeExpense,13949.000,15033.000,426032.000,209144.000,210151.000,414558.000
GrossProfit,67929.000,44091.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-21034.000,-424.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,192466.000,-694064.000,-1539646.000
IncomeTaxExpenseBenefit,0.000,0.000,,,0.000,0.000
IncomeTaxesPaid,,,0.000,,,
IncomeTaxesPaidNet,,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,10704.000,,,104147.000
IncreaseDecreaseInDerivativeLiabilities,,,,,,-1081942.000
IncreaseDecreaseInOperatingAssets,,1723.000,,,,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,
InterestExpense,,,12600.000,223104.000,,
InterestExpenseDebt,,,,,168775.000,-43146.000
InterestExpenseDebtExcludingAmortization,,,,116736.000,199046.000,
InterestPaid,,,0.000,,,998.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,62500.000,,,
NetCashProvidedByUsedInFinancingActivities,,,242750.000,,,40500.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,242750.000,,,40500.000
NetCashProvidedByUsedInInvestingActivities,,0.000,-1180.000,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,-1180.000,,,0.000
NetCashProvidedByUsedInOperatingActivities,,1299.000,-174248.000,,,-41040.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,1299.000,-174248.000,,,-41040.000
NetIncomeLoss,,-424.000,-1561661.000,192466.000,-694064.000,-1539646.000
NonoperatingIncomeExpense,,,-1135629.000,399990.000,-483913.000,
OperatingExpenses,88963.000,44515.000,426032.000,,,414558.000
OperatingIncomeLoss,,,-426032.000,-207524.000,-210151.000,
OtherExpenses,,,,,,-1125088.000
OtherOperatingIncomeExpenseNet,,,,1620.000,0.000,
PaymentsOfDebtIssuanceCosts,,,5750.000,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1180.000,,,0.000
ProceedsFromContributedCapital,,,0.000,,,
ProceedsFromConvertibleDebt,,,248500.000,,,40500.000
ProceedsFromNotesPayable,,,0.000,,,
ProceedsFromRelatedPartyDebt,,2500.000,0.000,,,
ProfitLoss,-21034.000,-424.000,,,,-1539646.000
Revenues,195359.000,91633.000,,,,
SalariesAndWages,75014.000,29482.000,,,,
SalesRevenueNet,162662.000,74286.000,,,,
ShareBasedCompensation,,,,,,273750.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,,,,,,6.534
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,,,,,,2.181
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,,,,,,0.002
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,,,,,,0.002
StockIssued1,,,0.000,,,
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,,,,,,56766.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,67872.000,,,
StockIssuedDuringPeriodValueIssuedForServices,,,62500.000,,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,649387287.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,115620378.000,,,177902310.000
WeightedAverageNumberOfSharesOutstandingBasic,10200000.000,,,187032012.000,3721935.000,
