,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,142000000.000,141900000.000,153000000.000,120100000.000,110700000.000,111300000.000,113300000.000,145800000.000,139000000.000,154300000.000,121300000.000,114500000.000,94300000.000,78700000.000,,,43200000.000,42000000.000,40700000.000,44800000.000,35800000.000,40100000.000,30500000.000,46400000.000,46800000.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,130400000.000,135300000.000,139700000.000,145200000.000,100000000.000,71700000.000,200000.000,200000.000,,,,,,,,1800000.000,,,,3400000.000,,3100000.000,,3200000.000,
AccountsPayableCurrent,0.000,145200000.000,284800000.000,206900000.000,,141700000.000,246300000.000,209800000.000,,177300000.000,324800000.000,340700000.000,0.000,0.000,,,0.000,23200000.000,8400000.000,85400000.000,24400000.000,34500000.000,16500000.000,59600000.000,100000.000
AccountsPayableOtherCurrent,,,,20200000.000,,,,21100000.000,,,,8700000.000,,,,,,,,5400000.000,,,,11500000.000,
AccountsReceivableGrossCurrent,,,,,,,,,,,,167000000.000,42600000.000,43200000.000,,,,,,,,,,,
AccountsReceivableNetCurrent,244800000.000,134000000.000,223500000.000,162000000.000,198000000.000,173400000.000,171900000.000,134800000.000,153200000.000,140900000.000,158700000.000,163000000.000,38000000.000,29700000.000,,,20000000.000,27100000.000,20300000.000,26500000.000,55900000.000,51300000.000,7900000.000,19900000.000,5800000.000
AccountsReceivableNetNoncurrent,,,,,,,,25800000.000,25800000.000,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,6700000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,374200000.000,376100000.000,358200000.000,365000000.000,365100000.000,370400000.000,317100000.000,,-337500000.000,-295500000.000,297200000.000,-153500000.000,-133400000.000,,,300000.000,300000.000,400000.000,500000.000,700000.000,500000.000,700000.000,800000.000,1000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-212900000.000,,,,-291900000.000,-287500000.000,-196500000.000,-195400000.000,-120100000.000,,,0.000,,,,,4100000.000,,,3900000.000,200000.000,100000.000
AdditionalPaidInCapital,,,,1212500000.000,,,,1200800000.000,,,,1216400000.000,,,,,,,,59000000.000,,,59400000.000,59500000.000,59600000.000
AllowanceForDoubtfulAccountsReceivable,,17800000.000,,13700000.000,13700000.000,14100000.000,14300000.000,2100000.000,2400000.000,2500000.000,1800000.000,4000000.000,4600000.000,13500000.000,,600000.000,700000.000,600000.000,,,,,,,
AssetRetirementObligation,,,,22600000.000,,,,22600000.000,,,,22600000.000,,,,22600000.000,,,22600000.000,,,,38900000.000,38600000.000,34900000.000
AssetRetirementObligationCurrent,,,,,,,,,,,,,,,,,,,,29400000.000,29400000.000,25700000.000,28300000.000,38600000.000,34900000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,,,,,,22600000.000,,,,,0.000,,,10600000.000,,
Assets,4058900000.000,4127400000.000,4042200000.000,3549300000.000,3771300000.000,3780900000.000,3766000000.000,2266400000.000,1524800000.000,1512200000.000,1703800000.000,1705500000.000,865900000.000,807700000.000,,1183700000.000,1085000000.000,1030100000.000,860500000.000,820700000.000,694900000.000,675000000.000,613800000.000,713500000.000,547600000.000
AssetsCurrent,2423500000.000,2462000000.000,2334700000.000,2191900000.000,2419700000.000,2524800000.000,2561900000.000,2156900000.000,1429400000.000,1436000000.000,1623100000.000,1632000000.000,795700000.000,745000000.000,,,755600000.000,704400000.000,537200000.000,658000000.000,534700000.000,516400000.000,457000000.000,560600000.000,404800000.000
AssetsNoncurrent,372100000.000,378700000.000,386100000.000,170300000.000,169700000.000,125500000.000,69200000.000,58500000.000,51500000.000,57800000.000,67700000.000,65600000.000,,,,,,,,,,,,,
CapitalizedCostsAssetRetirementCosts,,,,19300000.000,,,,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,149800000.000,340200000.000,117900000.000,37600000.000,72300000.000,229000000.000,303300000.000,292900000.000,71900000.000,194700000.000,128400000.000,314200000.000,85100000.000,123300000.000,,,225000000.000,218500000.000,180300000.000,234000000.000,179700000.000,174500000.000,170800000.000,260700000.000,151700000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,72000000.000,228600000.000,302500000.000,292200000.000,71700000.000,194500000.000,127900000.000,312700000.000,80100000.000,115400000.000,90600000.000,212200000.000,213600000.000,,,234000000.000,,,,260700000.000,151700000.000
CashSurrenderValueFairValueDisclosure,,2300000.000,2100000.000,2300000.000,2700000.000,2600000.000,2700000.000,2700000.000,3000000.000,2800000.000,3000000.000,3100000.000,3100000.000,3200000.000,3100000.000,3200000.000,2900000.000,1400000.000,1400000.000,1500000.000,1400000.000,1400000.000,1100000.000,1100000.000,1200000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,7.500,7.500,7.500,7.500,7.500,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,250000.000,250000.000,250000.000,250000.000,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,,,,,,1000000.000,,,,462000.000,,,,414000.000,
CommonStockParOrStatedValuePerShare,,,,0.100,,,,0.100,,,,0.100,,,,,,,,0.100,,,,,
CommonStockSharesAuthorized,,,,250000000.000,,,,250000000.000,,,,25000000.000,,,,,,,,100000000.000,,,,,
CommonStockSharesIssued,,,,130273000.000,,,,130273000.000,,,,5211000.000,,,9000000.000,9000000.000,,,,9000000.000,,,,9000000.000,
CommonStockSharesOutstanding,,,,,,,,,,,,4985000.000,,,,,,,,,,,,,
CommonStockValue,,,,13000000.000,,,,13000000.000,,,,,,,,,,,,900000.000,,,900000.000,,
CommonStockValueOutstanding,,,,,,,,,,,,500000.000,,,,,,,,,,,,,
ConvertibleDebtCurrent,,,,,,,,,,,,530000000.000,,,,,,,,,,,,,
ConvertibleDebtFairValueDisclosures,,379000000.000,278300000.000,246100000.000,265000000.000,259700000.000,219600000.000,198200000.000,182900000.000,119300000.000,140500000.000,184100000.000,185500000.000,132500000.000,,,,,,,,,,,
