,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AccountsPayableAndAccruedLiabilitiesCurrent,1610.000,900.000,2682.000,2700.000,2945.000,1841.000,9191.000,13690.000,8984.000,3493.000,7940.000,16814.000,3080.000,3049.000,48189.000,12202.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,685.000,,,,8897.000,,4106.000
AdditionalPaidInCapitalCommonStock,,,5735.000,5735.000,5735.000,10505.000,-89330.000,-89330.000,357514.000,386313.000,14313.000,343375.000,343375.000,343375.000,1888375.000,1888375.000
Assets,5715.000,7215.000,833.000,4193.000,802.000,2342.000,23.000,23.000,74963.000,80166.000,427888.000,369724.000,305131.000,243104.000,168892.000,90812.000
AssetsCurrent,,,,,,,,,74963.000,33582.000,383619.000,327770.000,265492.000,205048.000,132968.000,57020.000
Cash,5715.000,7215.000,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5715.000,7215.000,833.000,4193.000,802.000,2342.000,23.000,23.000,74963.000,32678.000,383619.000,327770.000,265492.000,196715.000,127135.000,53687.000
CommonStockOtherSharesOutstanding,5000000.000,5000000.000,5147039.000,5147039.000,5147039.000,367039.000,100201647.000,100201647.000,100801045.000,100201045.000,,,,146744566.000,151744566.000,151744566.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,375000.000,375000.000,,,,,,
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5147039.000,5147039.000,5147039.000,367039.000,100201647.000,100201647.000,100801045.000,143744566.000,143744566.000,146744566.000,146744566.000,146744566.000,151744566.000,151744566.000
CommonStockSharesOutstanding,,,,,,,,,,,143744566.000,143744566.000,146744566.000,,,
CommonStockSharesSubscribedButUnissued,,,,,,,,,3000000.000,,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,3000.000,3000.000,,,,,,
CommonStockValue,5000.000,5000.000,5147.000,5147.000,5147.000,367.000,100202.000,100202.000,100801.000,100807.000,100807.000,146745.000,146745.000,146745.000,151745.000,151745.000
DeferredTaxAssetsGross,3830.000,4876.000,8595.000,9519.000,10966.000,11370.000,14755.000,16329.000,,,,,,,,
DeferredTaxAssetsNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,10942.000,13932.000,24557.000,27196.000,31332.000,32487.000,42156.000,46655.000,,29361.000,,,,102963.000,,
DeferredTaxAssetsValuationAllowance,-3830.000,-4876.000,-8595.000,-9519.000,-10966.000,-11370.000,-14755.000,-16329.000,,29361.000,,,,102963.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10942.000,13932.000,24557.000,27196.000,31332.000,32487.000,42156.000,46655.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,,,,,,26725.000,47909.000,49409.000,52767.000,52767.000,52767.000,54267.000,56267.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,79.000,,,,316.000,474.000,158.000
IntangibleAssetsNetExcludingGoodwill,,,,,,,,,,6214.000,5952.000,5690.000,5428.000,5898.000,5819.000,5740.000
InterestPayableCurrent,,,,,,,,,,,801.000,,,,,
Liabilities,11657.000,16147.000,14735.000,20507.000,21252.000,23957.000,31307.000,35806.000,,,433150.000,69581.000,55847.000,55816.000,102456.000,68469.000
LiabilitiesAndStockholdersEquity,5715.000,7215.000,833.000,4193.000,802.000,2342.000,23.000,23.000,74963.000,80166.000,427888.000,369724.000,305131.000,243104.000,168892.000,90812.000
LiabilitiesCurrent,11657.000,16147.000,14735.000,20507.000,21252.000,23957.000,31307.000,35806.000,57825.000,51402.000,58150.000,69581.000,55847.000,55816.000,102456.000,68469.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,,,,,375000.000,,,,,
OperatingLossCarryforwards,,,,,,,,,,86356.000,,,,302832.000,,
OtherShortTermBorrowings,10047.000,15247.000,12053.000,17807.000,18307.000,22116.000,22116.000,22116.000,26725.000,41059.000,,,,,,
PrepaidExpenseCurrent,,,,,,,,,,904.000,,,,8333.000,5833.000,3333.000
PropertyPlantAndEquipmentGross,,,,,,,,,,41055.000,,,,41055.000,,
PropertyPlantAndEquipmentNet,,,,,,,,,,40370.000,38317.000,36264.000,34211.000,32158.000,30105.000,28052.000
RetainedEarningsAccumulatedDeficit,5942.000,13932.000,24857.000,27196.000,31332.000,32487.000,42156.000,46655.000,-69177.000,-86356.000,-120382.000,-189977.000,-240836.000,-302832.000,-1973684.000,-2017777.000
SharesIssuedPricePerShare,,,,,,,,,,0.125,,,,0.125,,
ShortTermBorrowings,,,,,,,,,22116.000,,,,,,,
StockholdersEquity,-5942.000,-13932.000,-13902.000,-16314.000,-20450.000,-21615.000,,,17138.000,28764.000,-5262.000,300143.000,249284.000,187288.000,66436.000,22343.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-5942.000,-8932.000,-13902.000,-16314.000,-20450.000,-21615.000,-31284.000,-35783.000,,,-5262.000,300143.000,249284.000,187288.000,66436.000,22343.000
StockholdersEquityNoteSubscriptionsReceivable,,,227.000,,,,,,,,,,,,,
