,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationEmployeeStockPurchaseProgramRequisiteServicePeriodRecognition,,41182.000,,,,-38331.000,,,,52410.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,30333.000,,,,24500.000,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,22148.000,,,,16924.000,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,2328.000,0.000,,0.000,0.000,0.000,0.000,221.000,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,-164009.000,97154.000,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,-157188.000,97154.000,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,6821.000,0.000,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,123731.000,88817.000,460952.000,123290.000,30515.000,11307.000,33672.000,0.000,126764.000,128424.000,0.000,0.000,88858.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,-458624.000,123290.000,,11307.000,33672.000,0.000,126764.000,128203.000,0.000,0.000,88858.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,145124.000,,,,110976.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,9064.000,,,,83165.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,567704.000,,,,96419.000,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,558640.000,,,,13254.000,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,418450.000,,,,334326.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,41440.000,,,,6585.000,,,
BankOwnedLifeInsuranceIncome,9555.000,6195.000,7984.000,6505.000,3196.000,1902.000,1906.000,1180.000,-1051.000,-2025.000,-2210.000,,
