,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-11-04,2015-12-31,2016-03-31
AccountsPayableCurrent,6276000.000,8128000.000,9932000.000,10285000.000,9173000.000,8302000.000,9616000.000,9569000.000,,11428000.000,11170000.000
AccountsReceivableNetCurrent,18640000.000,22193000.000,22325000.000,23134000.000,23596000.000,26484000.000,27132000.000,26842000.000,,29412000.000,27768000.000
AccruedIncomeTaxesCurrent,,,,,3694000.000,2479000.000,4863000.000,826000.000,,1345000.000,494000.000
AccruedLiabilitiesCurrent,13102000.000,16324000.000,17034000.000,16637000.000,19954000.000,19366000.000,21519000.000,17259000.000,,19495000.000,18641000.000
AccruedRentCurrent,1776000.000,1893000.000,2007000.000,1960000.000,1902000.000,1841000.000,1770000.000,1700000.000,,1523000.000,1624000.000
AccruedRoyaltiesCurrent,1074000.000,1184000.000,1418000.000,1438000.000,1834000.000,1575000.000,2219000.000,2096000.000,,1288000.000,2155000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,10148000.000,11056000.000,11747000.000,12645000.000,13081000.000,13882000.000,14382000.000,15801000.000,,17846000.000,18914000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,88000.000,198000.000,150000.000,-46000.000,-2206000.000,-3500000.000,-7261000.000,-6459000.000,,-6657000.000,-6229000.000
AdditionalPaidInCapital,26332000.000,161216000.000,162467000.000,200853000.000,202547000.000,205920000.000,208759000.000,213768000.000,,306509000.000,309445000.000
AllowanceForDoubtfulAccountsReceivable,1469000.000,1493000.000,,,,1400000.000,,,,2200000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,1630000.000,1251000.000,1289000.000,,1000.000,1330000.000,,,2305000.000
Assets,77653000.000,127993000.000,126136000.000,162624000.000,163494000.000,161809000.000,160382000.000,156167000.000,,226639000.000,222396000.000
AssetsCurrent,53136000.000,102934000.000,101149000.000,138674000.000,138345000.000,131942000.000,129692000.000,124439000.000,,184027000.000,173890000.000
CapitalLeaseObligationsCurrent,14000.000,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,8000.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,11632000.000,56678000.000,49840000.000,84283000.000,83036000.000,73883000.000,65410000.000,62610000.000,,115084000.000,103254000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001
CommonStockSharesAuthorized,18167361.000,107000000.000,107000000.000,107000000.000,107000000.000,107000000.000,107000000.000,107000000.000,,107000000.000,107000000.000
CommonStockSharesIssued,4756736.000,24076667.000,24170781.000,25966781.000,26057039.000,26457516.000,26562365.000,26687907.000,,29148544.000,29232971.000
CommonStockSharesOutstanding,4756736.000,24076667.000,24170781.000,25966432.000,26056690.000,26457167.000,26562016.000,26687558.000,,29148195.000,29232622.000
CommonStockValue,5000.000,24000.000,24000.000,26000.000,26000.000,27000.000,27000.000,27000.000,,29000.000,29000.000
ConvertibleNotesPayable,22500000.000,0.000,,,,,,,,,
DebtInstrumentCarryingAmount,35530000.000,2758000.000,2427000.000,,,,,,,,
DebtInstrumentUnamortizedDiscount,5167000.000,0.000,,,,,,,,,
DebtLongtermAndShorttermCombinedAmount,40177000.000,7162000.000,5001000.000,5607000.000,6849000.000,24940000.000,24091000.000,24242000.000,,5764000.000,6969000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,149000.000,,,,154000.000,,,,132000.000,
DeferredTaxAssetsGrossNoncurrent,,25209000.000,,,,,,,,,
DeferredTaxAssetsInventory,,1649000.000,,,,729000.000,,,,0.000,
DeferredTaxAssetsLiabilitiesNetCurrent,,,515000.000,505000.000,431000.000,296000.000,265000.000,270000.000,,0.000,
