,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfIntangibleAssets,4800000.000,4800000.000,5000000.000,5900000.000,7300000.000,7100000.000,8100000.000,7600000.000,7100000.000,6900000.000,7000000.000,7000000.000,7300000.000,6300000.000,6900000.000,7900000.000,8500000.000,8000000.000,7600000.000,7800000.000,7900000.000,8700000.000,8900000.000,8700000.000,8500000.000,8600000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,13700000.000,9400000.000,10700000.000,-23200000.000,7000000.000,7200000.000,6600000.000,-13300000.000,4900000.000,4400000.000,2600000.000,-7900000.000,1000000.000,700000.000,500000.000,-1500000.000,1000000.000,800000.000,600000.000,-1700000.000,1500000.000,1200000.000,500000.000,-2600000.000,1000000.000,700000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,,,,,,,,,,,6600000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,,,,,,,,,,,,,102800000.000,0.000,,,0.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,59900000.000,,,,54700000.000,,,,2600000.000,,,,-127300000.000,,,,290400000.000,,,,-181300000.000,,,,78100000.000,
CommonStockDividendsPerShareDeclared,,0.140,0.140,,,0.160,0.160,,0.160,0.200,0.250,0.370,,0.280,0.280,,0.000,0.340,0.340,0.710,,0.370,0.370,,,0.380
ComprehensiveIncomeNetOfTax,,,,,202300000.000,130400000.000,219000000.000,163700000.000,131700000.000,214400000.000,233600000.000,252300000.000,211300000.000,333200000.000,128900000.000,134700000.000,142900000.000,303300000.000,192100000.000,198700000.000,222400000.000,240200000.000,266500000.000,-487900000.000,353200000.000,359800000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,4000000.000,2300000.000,2500000.000,1900000.000,2700000.000,2900000.000,2900000.000,2900000.000,3700000.000,5200000.000,3300000.000,5100000.000,1200000.000,2400000.000,2200000.000,2500000.000,2200000.000,2600000.000,-14800000.000,-8000000.000,5700000.000,10800000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,181500000.000,202000000.000,59000000.000,,206300000.000,132700000.000,221500000.000,165600000.000,134400000.000,217300000.000,236500000.000,255200000.000,215000000.000,338400000.000,132200000.000,139800000.000,144100000.000,305700000.000,194300000.000,201200000.000,224600000.000,242800000.000,251700000.000,-495900000.000,358900000.000,370600000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,13100000.000,,,,27900000.000,,,,7600000.000,,,,11300000.000,,,,185000000.000,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,,,,,,200000.000,,200000.000,,,,,,,,,,,,,,,
DepreciationAndAmortization,17700000.000,21800000.000,19000000.000,20700000.000,23500000.000,22100000.000,24100000.000,23800000.000,23600000.000,23100000.000,23400000.000,23300000.000,23100000.000,22300000.000,23200000.000,27000000.000,28600000.000,27900000.000,28300000.000,28700000.000,29900000.000,31200000.000,32700000.000,32900000.000,32500000.000,32900000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,,,,1400000.000,-1700000.000,900000.000,-4300000.000,900000.000,3300000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,400000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,0.000,,,,,,,,-16500000.000,-4400000.000,-200000.000,16000000.000,-3800000.000,-13500000.000
DirectOperatingCosts,160800000.000,170500000.000,171000000.000,181200000.000,185500000.000,180600000.000,207300000.000,221600000.000,200800000.000,197100000.000,203500000.000,221000000.000,216000000.000,222100000.000,236700000.000,255500000.000,244400000.000,243900000.000,236100000.000,251900000.000,249200000.000,258900000.000,253200000.000,265300000.000,277400000.000,285800000.000
EarningsPerShareBasic,0.680,0.830,0.580,0.430,0.780,0.770,0.830,0.710,0.840,1.010,0.840,0.980,1.020,1.510,1.020,1.140,1.140,1.300,1.160,1.100,0.950,1.320,1.330,-2.220,1.810,1.630
EarningsPerShareDiluted,0.670,0.820,0.570,0.430,0.760,0.760,0.810,0.720,0.830,1.000,0.830,0.940,1.000,1.480,1.000,1.130,1.110,1.280,1.140,1.100,0.930,1.300,1.310,-2.180,1.780,1.610
EffectOfExchangeRateOnCashAndCashEquivalents,17400000.000,,,,13300000.000,,,,-41200000.000,,,,-200000.000,,,,-46000000.000,,,,29000000.000,,,,18200000.000,
EffectiveIncomeTaxRateContinuingOperations,0.332,0.278,0.285,-0.583,0.321,0.336,0.295,-0.635,0.317,0.322,0.322,-0.659,0.289,0.331,0.335,-0.644,0.329,0.304,0.320,-0.641,0.323,0.319,0.305,,0.234,0.321
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,5600000.000,5600000.000,5000000.000,1900000.000,5400000.000,5400000.000,5900000.000,6600000.000,6200000.000,5800000.000,5900000.000,6800000.000,6300000.000,6500000.000,6200000.000,8500000.000,7900000.000,6700000.000,7200000.000,6800000.000,8400000.000,7500000.000,7800000.000,8200000.000,9100000.000,9400000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,,,,,,11900000.000,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,2800000.000,,,,8600000.000,,,,-16100000.000,,,,38800000.000,,,,37400000.000,,,,16300000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,2800000.000,,,,8600000.000,,,,16100000.000,,,,38800000.000,,,,37400000.000,,,,16300000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,600000.000,,,,4500000.000,,,,-200000.000,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,,,,,,,,0.000,,,,,,,,,,,,,,,,,
