,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AssetRetirementObligationAccretionExpense,,,9927.000,,,,10377.000,,,,10859.000,,,,11327.000,,,,10983.000,,,,11548.000
AssetRetirementObligationLiabilitiesIncurred,,,,,,,476.000,,,,12.000,,,,,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,1549.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,4492.000,,,,70614.000,,,,1480.000,,,,-35562.000,,,,8892.000
CashPeriodIncreaseDecrease,,,69364.000,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,2925152.000,2507564.000,2104531.000,1750050.000,6925136.000,6566198.000,1259619.000,2696210.000,1211961.000,2243730.000,1135561.000,1196885.000,1084631.000,1964505.000,5901635.000,6466498.000,2733234.000,4216785.000,1407551.000,649753.000,549137.000,446392.000,366839.000
DepreciationDepletionAndAmortization,1913150.000,1610608.000,1239701.000,1060293.000,1000726.000,1116506.000,659324.000,817491.000,619700.000,624668.000,556086.000,610743.000,545019.000,495636.000,429964.000,487083.000,236544.000,255058.000,154859.000,140096.000,116409.000,108369.000,85557.000
GeneralAndAdministrativeExpense,241074.000,51967.000,172464.000,177627.000,43473.000,56818.000,104398.000,102888.000,103732.000,92210.000,85512.000,110787.000,86882.000,83209.000,54132.000,57064.000,41047.000,31902.000,38184.000,45737.000,29097.000,36199.000,34831.000
IncreaseDecreaseInDueFromAffiliatesCurrent,,,-59699.000,,,,-160112.000,,,,-99500.000,,,,-278563.000,,,,-76087.000,,,,-56390.000
IncreaseDecreaseInDueToAffiliatesCurrent,,,320370.000,,,,231632.000,,,,93455.000,,,,-23328.000,,,,58926.000,,,,-13598.000
IncreaseDecreaseInPrepaidTaxes,,,166687.000,,,,2500.000,,,,2500.000,,,,8028.000,,,,6616.000,,,,1314.000
InterestIncomeOperating,,,,,,,,,,,,143.000,,,,,,,,,,,
InvestmentIncomeInterest,347.000,332.000,411.000,9.000,,,,,,,,,,,,,,,,,,,
LeaseOperatingExpense,345567.000,493829.000,416040.000,349692.000,334926.000,499637.000,398552.000,351193.000,379453.000,538103.000,375058.000,343976.000,336944.000,413029.000,426573.000,327323.000,270995.000,243597.000,332178.000,269161.000,219977.000,236869.000,201965.000
NaturalGasProductionRevenue,2797366.000,2075449.000,1231011.000,936385.000,787993.000,878487.000,862758.000,910524.000,844267.000,821072.000,1015116.000,903263.000,801385.000,578762.000,358498.000,391413.000,273022.000,290895.000,209565.000,267393.000,271095.000,322762.000,300953.000
NetCashProvidedByUsedInFinancingActivities,,,-3703072.000,,,,-1970916.000,,,,-1753864.000,,,,-536411.000,,,,-237017.000,,,,-356375.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-3703072.000,,,,-1970916.000,,,,-1753864.000,,,,-536411.000,,,,-237017.000,,,,-356375.000
NetCashProvidedByUsedInInvestingActivities,,,-247775.000,,,,-19348.000,,,,-11767.000,,,,3231.000,,,,-372.000,,,,-2819.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-247775.000,,,,-19348.000,,,,-11767.000,,,,3231.000,,,,-372.000,,,,-2819.000
NetCashProvidedByUsedInOperatingActivities,,,4020211.000,,,,1994756.000,,,,1836245.000,,,,534660.000,,,,201827.000,,,,368086.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,4020211.000,,,,1994756.000,,,,1836245.000,,,,534660.000,,,,201827.000,,,,368086.000
NetIncomeLoss,5003121.000,3467634.000,2557201.000,1310371.000,-4098243.000,-4115617.000,935811.000,270454.000,1150979.000,-9794.000,1078845.000,1137742.000,792890.000,-652791.000,-5086930.000,-5452120.000,-2113664.000,-3592523.000,-937029.000,-26388.000,22456.000,206119.000,229503.000
NetIncomeLossAllocatedToGeneralPartners,4695574.000,3254475.000,,,,,,,,,,,,,,,,,,,,,
NetIncomeLossAllocatedToLimitedPartners,307547.000,213159.000,2557201.000,1310371.000,-4098243.000,-4115617.000,,,,,,,,,,,,,,,,,
NetIncomeLossPerOutstandingLimitedPartnershipAndGeneralPartnershipUnitBasicAndDiluted,377.820,261.870,193.110,98.960,-309.490,-310.800,70.670,20.420,86.920,-0.740,81.470,85.920,59.880,-49.300,,,,,,,,,
OilAndCondensateRevenue,5130560.000,3899417.000,3430310.000,2124027.000,2038900.000,1572094.000,1332672.000,2056140.000,1518673.000,1412864.000,1199290.000,1431221.000,1076136.000,732952.000,456207.000,622965.000,346548.000,333367.000,260957.000,355972.000,300498.000,329749.000,295389.000
PartnersCapitalAccountDistributions,,,3703072.000,,,,1970916.000,,,,1753864.000,,,,536411.000,,,,237017.000,,,,356375.000
PaymentsOfCapitalDistribution,,,3703072.000,,,,1970916.000,,,,1753864.000,,,,536411.000,,,,237017.000,,,,356375.000
PaymentsToExploreAndDevelopOilAndGasProperties,,,247775.000,,,,19348.000,,,,11767.000,,,,,,,,372.000,,,,2819.000
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,,,,,,,,,,,,,,3231.000,,2019151.000,,,,,,
ProductionTaxExpense,415461.000,341348.000,266399.000,152511.000,100629.000,108654.000,86968.000,127904.000,98631.000,92408.000,108046.000,120522.000,104942.000,61461.000,46547.000,54083.000,35440.000,37107.000,26730.000,37110.000,33936.000,36848.000,32938.000
ResultsOfOperationsAccretionOfAssetRetirementObligations,9900.000,9812.000,,9927.000,9937.000,,10377.000,10397.000,10445.000,10280.000,10859.000,10857.000,10844.000,10810.000,11327.000,11314.000,10539.000,10527.000,10983.000,11165.000,11074.000,11074.000,11548.000
Revenues,7928273.000,5975198.000,4661732.000,3060421.000,2826893.000,2450581.000,2195430.000,2966664.000,2362940.000,2233936.000,2214406.000,2334627.000,1877521.000,1311714.000,814705.000,1014378.000,619570.000,624262.000,470522.000,623365.000,571593.000,652511.000,596342.000
SalesRevenueNet,7928273.000,5975198.000,4661732.000,3060421.000,2826893.000,2450581.000,2195430.000,2966664.000,2362940.000,2233936.000,2214406.000,2334627.000,1877521.000,1311714.000,814705.000,1014378.000,619570.000,624262.000,470522.000,623365.000,571593.000,652511.000,596342.000
UnamortizedCostsCapitalizedLessRelatedDeferredIncomeTaxesExceedCeilingLimitationExpense,,,,,5435445.000,,,1286337.000,,,,,,,4933092.000,5529631.000,2138669.000,3638594.000,844617.000,146484.000,138644.000,17033.000,
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,13242.000,13242.000,13242.000,,,,13242.000,13242.000,13242.000,-26484.000,13242.000,13242.000,13242.000,-26484.000,,,,,,,,,
