,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,863538.000,453921.000,,,,
AccountsPayableCurrent,3413.000,2178.000,8633.000,10344.000,6925.000,2466.000,11152.000,11454.000,382869.000,400576.000,480695.000,539525.000,852556.000,1886382.000,1947481.000,2051868.000,4190735.000,5360736.000,,,,
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,5406648.000,5845962.000,5748222.000,5915052.000
AccountsReceivableNet,,,5242.000,5890.000,3899.000,4750.000,6425.000,7797.000,,,,,,,,,,,375351.000,372344.000,380941.000,387696.000
AccountsReceivableNetCurrent,6572.000,7312.000,,,,,,,7000.000,9475.000,8914.000,15068.000,28554.000,381691.000,471490.000,535951.000,,,,,,
AccruedFeesAndOtherRevenueReceivable,,,,,,,,,,,,,,,,,0.000,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,247800.000,1453078.000,1982668.000,1396338.000,1826033.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,0.000,538877.000,130289.000,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,84398.000,84865.000,,,,,302080.000,526303.000,851834.000,1117365.000,1502895.000,1707647.000,1815276.000,1936370.000
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,,,,,,,,,,,,,,,2096376.000,2359628.000,2620180.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1545.000,1545.000,-1545.000,1545.000,1545.000,1545.000,1545.000,1545.000,,,,,,,,,4451006.000,5118223.000,,,,
