,2012-01-31,2012-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-10-31,2017-01-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,145425.000,151029.000,156632.000,162245.000,110204.000,108401.000,88194.000,105660.000,142955.000,144435.000,156030.000
AccountsPayableCurrent,95320.000,85765.000,174755.000,133346.000,138885.000,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,14270.000,,,
AdditionalPaidInCapital,197325.000,333245.000,506035.000,333245.000,333245.000,333245.000,333245.000,333245.000,333245.000,378641.000,28246921.000,28614410.000,28526675.000,24432978.000,48569353.000,45155150.000
Assets,2453.000,9923.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1092.000,17007.000,128456.000,72022.000,66070.000,99651.000
AssetsCurrent,2453.000,9923.000,,,,,,,,,1092.000,17007.000,77955.000,6021.000,70.000,11651.000
Cash,,,,,,,,,,,1092.000,17007.000,14459.000,6021.000,70.000,11651.000
CashAndCashEquivalentsAtCarryingValue,453.000,9923.000,,,,,,,,,,,,,,
CashEquivalentsAtCarryingValue,,,,,,,,,,,,,,264174.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,20000.000,0.000,,,,,,,,,,,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,2000000000.000,20000000000.000
CommonStockSharesIssued,45025000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,225525.000,32525525.000,33125645.000,33135645.000,103096935.000,156844708.000,4112786274.000
CommonStockSharesOutstanding,45025000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,45105000.000,225525.000,32525525.000,33125645.000,33135645.000,103096935.000,156844708.000,4112786274.000
CommonStockValue,45025.000,45105.000,45105.000,45105.000,45105.000,45105.000,45105.000,45105.000,45105.000,225.000,32526.000,33125.000,33136.000,103097.000,156844.000,4112786.000
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,73644.000,,,
ConvertibleNotesPayable,,,,,,,,,,,,,197500.000,,,
ConvertibleNotesPayableCurrent,,0.000,,116000.000,116000.000,116000.000,116000.000,116000.000,116000.000,116000.000,167700.000,153310.000,48715.000,264174.000,345337.000,198921.000
DebtInstrumentFaceAmount,,,,,,,,,,,,8800.000,8800.000,8800.000,8800.000,
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,,,0.100,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,123856.000,,,
DeferredTaxAssetsDeferredIncome,,,,,,,,,,,,,49226.000,110833.000,71625.000,36671.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,216960.000,216960.000,230954.000,230954.000,230954.000,230954.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,216960.000,,230954.000,230954.000,230954.000,230954.000,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,2104.000,9501832.000,,,,,
DerivativeLiabilities,,,,,,,,,,,,,861753.000,1959897.000,1127211.000,425773.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-436717.000,-473442.000,752109.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,16500.000,,,,,,,,,24590.000,15580.000,11730.000,17500.000,17750.000,20750.000,20750.000
InterestPayableCurrent,,,,,,6633.000,,,,9446.000,9446.000,10993.000,11768.000,13082.000,13624.000,14148.000
Liabilities,,,200969.000,270846.000,276385.000,,288529.000,294132.000,299745.000,,,274734.000,1128772.000,2506276.000,1759233.000,877974.000
LiabilitiesAndStockholdersEquity,2453.000,9923.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1092.000,17007.000,128456.000,72022.000,66070.000,99651.000
LiabilitiesCurrent,176820.000,105015.000,200969.000,270846.000,276385.000,282925.000,288529.000,294132.000,299745.000,272294.000,313181.000,274734.000,1055128.000,2506276.000,1759233.000,877974.000
LiabilitiesNoncurrent,,,,,,,,,,,,,73644.000,,,
LongTermDebtCurrent,,,26214.000,,,,,,,,,,,,,
MineralPropertiesAccumulatedImpairment,,,,,,,,,,,-23500000.000,,,,,
MineralPropertiesGross,,,,,,,,,,,23500000.000,,,,,
MineralPropertiesNet,,,,,,,,,,,,,50501.000,66001.000,66000.000,88000.000
