,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,2524.000,10400.000,2391.000,12458.000
AccruedRentCurrentAndNoncurrent,,,4137.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2180.000,2862.000,6299.000,8042.000
AdditionalPaidInCapital,-2705.000,35273.000,36668.000,80415.000
Assets,27835.000,54438.000,45096.000,38514.000
AssetsCurrent,1993.000,11737.000,7661.000,3762.000
CashAndCashEquivalentsAtCarryingValue,1993.000,11737.000,7661.000,3762.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,15000000.000,27200000.000,27200000.000,27200000.000
CommonStockSharesOutstanding,15000000.000,27200000.000,27200000.000,27200000.000
CommonStockValue,15000.000,27200.000,27200.000,27200.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,27715.000
DeferredTaxAssetsValuationAllowance,,,,27715.000
DueToRelatedPartiesCurrent,33491.000,17584.000,17071.000,
EquityMethodInvestmentOwnershipPercentage,1.000,1.000,1.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,295.000,1202.000,1541.000,1768.000
FiniteLivedIntangibleAssetsNet,,,,5633.000
IntangibleAssetsNetExcludingGoodwill,7471.000,6564.000,6225.000,5633.000
Liabilities,36015.000,27984.000,19462.000,12458.000
LiabilitiesAndStockholdersEquity,27835.000,54438.000,45096.000,38514.000
LiabilitiesCurrent,36015.000,27984.000,19462.000,12458.000
OperatingLossCarryforwards,,,,81559.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentNet,18371.000,36137.000,31210.000,29119.000
RetainedEarningsAccumulatedDeficit,-20475.000,-36019.000,-38234.000,-81559.000
SharesIssuedPricePerShare,,0.004,,0.004
StockholdersEquity,-8180.000,26454.000,25634.000,26056.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-8180.000,26454.000,25634.000,26056.000
