,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-668.000,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
ComprehensiveIncomeNetOfTax,-11924.000,-620.000,,,,,,,,,,,,,,,,,,,,,
Dividends,,0.000,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.000,0.000,0.010,0.000,0.000,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,0.000,0.000,,,
EarningsPerShareDiluted,-0.000,0.000,0.010,0.000,0.000,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,178589.000,0.000,0.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,11924.000,620.000,6959.000,9479.000,6821.000,20233.000,4559.000,6589.000,-11449.000,34710.000,10117.000,5563.000,8295.000,13537.000,5027.000,5155.000,11385.000,11449.000,5992.000,6508.000,11179.000,11974.000,6110.000
IncomeLossFromContinuingOperations,-11924.000,-620.000,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,171630.000,-9479.000,-6821.000,-198822.000,-4559.000,-6589.000,11449.000,-34710.000,-10117.000,-5563.000,-8295.000,-13537.000,-5027.000,-5155.000,-11385.000,-11449.000,-5992.000,-6508.000,-11179.000,-11974.000,-6110.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,,,,0.000,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
IncreaseDecreaseInAccountsPayable,,,308.000,,,,,,,,0.000,,,,490.000,,,,0.000,,,,0.000
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,10099.000,,,,10111.000,,,,10992.000,,,,11110.000
IncreaseDecreaseInOtherAccountsPayable,,,5983.000,,,,4559.000,,,,18.000,,,,-5574.000,,,,-5000.000,,,,-5000.000
InterestPaid,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,,,-668.000,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-668.000,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
NetIncomeLoss,-11924.000,-620.000,171630.000,-9479.000,-6821.000,-198822.000,-4559.000,-6589.000,11449.000,-34710.000,-10117.000,-5563.000,-8295.000,-13537.000,-5027.000,-5155.000,-11385.000,-11449.000,-5992.000,-6508.000,-11179.000,-11974.000,-6110.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-620.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
OtherIncome,,,,,,,,,,,,0.000,0.000,,,,,,,,,,
OtherNonoperatingIncome,0.000,,,,,,,,,,,,,,,,,,,,,,
RestructuringCharges,0.000,0.000,,,,,,,,,,,,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,0.000,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,0.600,,,,0.600,,,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,0.036,,,,0.036,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,20159001.000,20159001.000,20159001.000,20159001.000,20159001.000,-40470601.000,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,20006402.000,20006402.000,20006402.000,-40012804.000,20006402.000,20006402.000,20006402.000,-40012804.000,20006402.000,20006402.000,20006402.000,-40012804.000,20006402.000,20006402.000,20006402.000,-40012804.000,20006402.000
WeightedAverageNumberOfSharesOutstandingBasic,20006402.000,20006402.000,20006402.000,20006402.000,20006402.000,-40012804.000,,,,,,,,,,,,,,,,,
