,2014-07-31,2015-07-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1102306.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,-44663.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,0.000
AmortizationOfFinancingCostsAndDiscounts,,,359265.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3927.000,-133.000,-438870.000
ConversionOfStockAmountIssued1,,,14142345.000
CostOfGoodsAndServicesSold,,,9138675.000
CostOfGoodsSold,49845.000,5040.000,
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,,44385.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,1.000
Depreciation,,1769.000,
DepreciationDepletionAndAmortization,,,532377.000
EarningsPerShareBasicAndDiluted,-0.001,-0.010,-3.800
EffectiveIncomeTaxRateContinuingOperations,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.217
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.034
FairValueAdjustmentOfWarrants,,,-456234.000
GainLossOnSaleOfPropertyPlantEquipment,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,-8062001.000
GeneralAndAdministrativeExpense,1735.000,50155.000,6036389.000
GrossProfit,39355.000,,11307858.000
ImpairmentOfLongLivedAssetsHeldForUse,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-20426179.000
IncomeTaxExpenseBenefit,,,9308.000
IncomeTaxesPaid,,,9308.000
IncreaseDecreaseInAccountsPayable,,19923.000,294039.000
IncreaseDecreaseInAccountsPayableRelatedParties,,2217.000,
IncreaseDecreaseInAccountsReceivable,,,476370.000
IncreaseDecreaseInAccruedLiabilities,,3500.000,976923.000
IncreaseDecreaseInDeferredRevenue,,,-557626.000
IncreaseDecreaseInInventories,,,1689956.000
IncreaseDecreaseInOperatingCapital,,25640.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,2116.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,50567.000
IncreaseInCarryingAmountOfRedeemablePreferredStock,,,0.000
InterestExpense,,,1232602.000
InterestPaid,,,795120.000
InvestmentIncomeInterest,,,9590.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,355885.000
MarketingAndAdvertisingExpense,,,2393753.000
NetCashProvidedByUsedInFinancingActivities,40410.000,-510.000,11750878.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,40410.000,-510.000,11750878.000
NetCashProvidedByUsedInInvestingActivities,-38230.000,,-204188.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-38230.000,,-204188.000
NetCashProvidedByUsedInOperatingActivities,-6107.000,377.000,-11985560.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-6107.000,377.000,-11985560.000
NetIncomeLoss,-6107.000,-27032.000,-20435487.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,-20435487.000
OperatingExpenses,45462.000,,22906055.000
OperatingIncomeLoss,,,-11598197.000
OperatingLeasesRentExpenseNet,,,576869.000
OtherNonoperatingIncomeExpense,,,457031.000
PaymentsForCapitalImprovements,20580.000,,
PaymentsForProceedsFromProductiveAssets,32580.000,,
PaymentsForRepurchaseOfCommonStock,,,61696.000
PaymentsOfStockIssuanceCosts,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,5650.000,,204188.000
ProceedsFromCollectionOfLongtermLoansToRelatedParties,410.000,,
ProceedsFromConvertibleDebt,,,5182496.000
ProceedsFromIssuanceOfCommonStock,40000.000,,7038154.000
ProceedsFromIssuanceOrSaleOfEquity,4000.000,,
ProductWarrantyAccrualPayments,,,398474.000
ProductWarrantyAccrualWarrantiesIssued,,,342474.000
ProfessionalFees,25822.000,,
ProvisionForDoubtfulAccounts,,,3000.000
RepaymentsOfLongTermCapitalLeaseObligations,,,33909.000
RepaymentsOfNotesPayable,,,374167.000
RepaymentsOfRelatedPartyDebt,,510.000,
ResearchAndDevelopmentExpense,17905.000,,3319021.000
Revenues,89200.000,28163.000,20446533.000
SalesRevenueNet,89200.000,28163.000,20446533.000
SellingAndMarketingExpense,,,13550645.000
ShareBasedCompensation,,,1102306.000
StockIssuedDuringPeriodValueAcquisitions,,,0.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,61179942.000
StockIssuedDuringPeriodValueIssuedForCash,40000.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,355885.000
StockIssuedDuringPeriodValueNewIssues,,,6988395.000
StockRepurchasedDuringPeriodValue,,,61696.000
TemporaryEquityAccretionToRedemptionValueAdjustment,,,0.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,,,0.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,-17918.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,4438000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5000000.000,2500000.000,5379421.000
