,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,3024000.000,,,,3318000.000,,,,3611000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-94000.000,-51000.000,-10000.000,-80000.000,-21000.000,-93000.000,13000.000,67000.000,29000.000,-121000.000,-100000.000
AdditionalPaidInCapital,,20770000.000,20755000.000,20759000.000,20761000.000,20466000.000,20011000.000,20936000.000,20876000.000,20910000.000,20944000.000
AdvancesFromFederalHomeLoanBanks,1000000.000,5000000.000,6000000.000,9000000.000,9000000.000,8500000.000,8500000.000,14500000.000,36372000.000,37329000.000,39512000.000
Assets,194530000.000,188035000.000,188267000.000,192934000.000,197733000.000,210507000.000,219741000.000,229697000.000,250880000.000,252933000.000,258117000.000
AvailableForSaleSecurities,12569000.000,11767000.000,13336000.000,13476000.000,13708000.000,16556000.000,17196000.000,17040000.000,17595000.000,17041000.000,17075000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,158000.000,93000.000,12000.000,10000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,52000.000,48000.000,204000.000,169000.000
AvailableForSaleSecuritiesAmortizedCost,12718000.000,11849000.000,13354000.000,13604000.000,13743000.000,16703000.000,17176000.000,16934000.000,17550000.000,17233000.000,17234000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,8239000.000,7722000.000,5443000.000,8103000.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,2034000.000,2361000.000,1041000.000,3912000.000,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,6205000.000,5361000.000,4402000.000,4191000.000,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,1472000.000,1830000.000,2338000.000,1461000.000,984000.000,1331000.000,1066000.000,1325000.000,1314000.000,1267000.000,1274000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,1462000.000,1346000.000,1851000.000,2357000.000,2173000.000,6383000.000,7610000.000,8374000.000,10043000.000,9555000.000,9563000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,1521000.000,1663000.000,1186000.000,1499000.000,1521000.000,750000.000,765000.000,271000.000,268000.000,259000.000,577000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,662000.000,369000.000,115000.000,407000.000,407000.000,291000.000,291000.000,0.000,0.000,499000.000,499000.000
AvailableForSaleSecuritiesDebtSecurities,12569000.000,11767000.000,13336000.000,13476000.000,13708000.000,16556000.000,17196000.000,17040000.000,17595000.000,17041000.000,17075000.000
BadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,1094000.000,
BankOwnedLifeInsurance,2217000.000,2230000.000,2242000.000,2254000.000,2265000.000,2276000.000,2286000.000,2297000.000,2307000.000,2314000.000,2324000.000
Capital,,,22164000.000,22516000.000,22784000.000,,,23560000.000,23998000.000,,
CapitalRequiredForCapitalAdequacy,,8086000.000,,,,11408000.000,12786000.000,12858000.000,13350000.000,13424000.000,13176000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,0.080,,,,0.080,0.080,0.080,0.080,0.080,0.080
CapitalRequiredToBeWellCapitalized,,10108000.000,,,,14260000.000,15983000.000,16073000.000,16687000.000,16781000.000,16470000.000
