,2011-06-30,2011-09-30,2012-03-31,2012-06-30
AdjustmentForAmortization,,,,184704.000
AdvertisingExpense,,,,1412308.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1376480.000,
ComprehensiveIncomeNetOfTax,9351990.000,16562504.000,8039960.000,4768395.000
CostOfRevenue,31978784.000,50741986.000,34349861.000,31855819.000
Depreciation,,,,872022.000
DepreciationDepletionAndAmortization,,,1057048.000,
EarningsPerShareBasic,0.220,0.390,0.230,0.170
EarningsPerShareDiluted,0.220,0.390,0.230,0.170
EffectOfExchangeRateOnCashAndCashEquivalents,,,19174.000,
EffectiveIncomeTaxRateContinuingOperations,,,,0.250
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,0.029
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,-0.096
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,-0.023
EffectiveIncomeTaxRateReconciliationTaxHolidays,,,,0.000
ForeignCurrencyTransactionGainLossBeforeTax,-150732.000,-197370.000,-36162.000,-6733.000
GeneralAndAdministrativeExpense,1034061.000,1104235.000,1351486.000,1416013.000
GrossProfit,13148900.000,22254355.000,15519242.000,13150191.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,9062348.000,15862827.000,10660556.000,7635486.000
IncomeTaxExpenseBenefit,1715817.000,2614649.000,2834468.000,1909413.000
IncomeTaxesPaid,,,2639188.000,
IncreaseDecreaseInAccountsPayable,,,-3486665.000,
IncreaseDecreaseInAccountsReceivable,,,14153610.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,228815.000,
IncreaseDecreaseInDeferredRevenue,,,-212577.000,
IncreaseDecreaseInIncomeTaxesReceivable,,,-655045.000,
IncreaseDecreaseInInventories,,,-18376257.000,
IncreaseDecreaseInNotesPayableCurrent,,,-692107.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-333210.000,
IncreaseDecreaseInOtherCurrentAssets,,,1309945.000,
IncreaseDecreaseInOtherNoncurrentAssets,,,-317050.000,
IncreaseDecreaseInRestrictedCash,,,406430.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,0.000
InterestAndDebtExpense,,,6260.000,
InterestPaid,,,0.000,
InvestmentIncomeNet,46165.000,62144.000,311440.000,131869.000
NetCashProvidedByUsedInFinancingActivities,,,-1679628.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1679628.000,
NetCashProvidedByUsedInInvestingActivities,,,-443003.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-443003.000,
NetCashProvidedByUsedInOperatingActivities,,,3479937.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,3479937.000,
NetIncomeLoss,7346531.000,13248179.000,7826088.000,5726073.000
NonoperatingIncomeExpense,-140076.000,-94076.000,507007.000,102854.000
OperatingExpenses,3946476.000,6297451.000,5365693.000,5617559.000
OperatingIncomeLoss,9202424.000,15956904.000,10153549.000,7532632.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,2005459.000,3314324.000,213872.000,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-957678.000
OtherLaborRelatedExpenses,,,,1739.000
OtherNonoperatingExpense,43469.000,,,
OtherNonoperatingIncome,7960.000,39471.000,236230.000,
OtherNonoperatingIncomeExpense,,1678.000,1759.000,-22282.000
PaymentsForConstructionInProcess,,,7772.000,
PaymentsOfDividends,,,1679628.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,28801.000,
ProvisionForOtherLosses,,,114355.000,
ResearchAndDevelopmentExpense,,,,5001.000
Revenues,45127684.000,72996341.000,49869103.000,45006010.000
SalesRevenueNet,45127684.000,72996341.000,49869103.000,45006010.000
SellingExpense,2912415.000,5193216.000,4014207.000,4201546.000
ShareBasedCompensation,,,,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,33592562.000,33592562.000,33592562.000,33592562.000
WeightedAverageNumberOfSharesOutstandingBasic,33592562.000,33592562.000,33592562.000,33592562.000
