,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,78000.000,,,,5000.000,,,,334000.000,,,,749000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,320000.000,,,,762000.000,,,,1853000.000,,,,29590000.000,,,,4114000.000
AdmissionsRevenue,152426000.000,255001000.000,340183000.000,173406000.000,137386000.000,249263000.000,306495000.000,166282000.000,136840000.000,238451000.000,304626000.000,167005000.000,136926000.000,223979000.000,294605000.000,162283000.000,115089000.000
AmortizationOfFinancingCostsAndDiscounts,4240000.000,,,,2701000.000,,,,2328000.000,,,,1335000.000,,,,1324000.000
AmountOfIneffectivenessOnNetInvestmentHedges,,,,,,,,,,,,,,,,,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,871000.000,622000.000,,,337000.000,,27000000.000,,615000.000,1933000.000,2463000.000,-3132000.000,5070000.000,3942000.000,4374000.000,,4920000.000
CapitalExpendituresIncurredButNotYetPaid,34548000.000,,,,31506000.000,,,,24437000.000,,,,41567000.000,,,,12237000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,13692000.000,,,,-55601000.000,,,,-537000.000,,,,22521000.000,,,,-35741000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,1360000.000,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,0.200,,0.200,0.210,0.210,0.000,0.420,0.210,0.210,0.000,0.420,0.210,0.100,0.000,
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-93299000.000,13297000.000,67144000.000,-230000.000,-58725000.000
CostsAndExpenses,274483000.000,380312000.000,332795000.000,271454000.000,271698000.000,324564000.000,333919000.000,287034000.000,264791000.000,345866000.000,326079000.000,274832000.000,339808000.000,333086000.000,332677000.000,279136000.000,263092000.000
DebtInstrumentPeriodicPaymentPrincipal,,,,,,,,,0.000,0.000,,,,,,,
DeferredIncomeTaxExpenseBenefit,-24046000.000,,,,-32772000.000,,,,-27040000.000,,,,-49957000.000,,,,-41801000.000
DepreciationAndAmortization,41408000.000,40424000.000,42322000.000,41932000.000,41276000.000,43086000.000,44371000.000,47542000.000,43854000.000,50110000.000,44505000.000,44034000.000,75048000.000,40708000.000,40921000.000,42972000.000,38867000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-340000.000,-382000.000,-422000.000,2655000.000,395000.000,738000.000,746000.000,-4505000.000,730000.000,739000.000,843000.000,842000.000,834000.000,834000.000,880000.000,4121000.000,-3636000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,286000.000,-1000.000,-1000.000,-571000.000,-1000.000,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,672000.000,4046000.000,-1380000.000,-2952000.000,-726000.000,-2147000.000,1005000.000,3714000.000,-2149000.000,-6832000.000,-17490000.000,4547000.000,-18621000.000,-8267000.000,1612000.000,15338000.000,7638000.000
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,-286000.000,,,,-1000.000,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,0.000,,,,,,,,,,,,,,
DividendsCommonStockCash,,,,,17766000.000,,,,36299000.000,,,,39051000.000,,,,
