,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31
AccountsPayableCurrent,118291000.000,155099000.000,54379000.000,159860000.000,222185000.000,193608000.000,152347000.000,188261000.000,180858000.000,127019000.000,149016000.000,142012000.000,182738000.000,181960000.000,146905000.000,118796000.000,121486000.000,122447000.000
AccountsReceivableGrossCurrent,144296000.000,131686000.000,137378000.000,110837000.000,145635000.000,254380000.000,177867000.000,172833000.000,181016000.000,176982000.000,138553000.000,176576000.000,181140000.000,175452000.000,144758000.000,153965000.000,150536000.000,162930000.000
AccountsReceivableNetCurrent,140629000.000,126755000.000,132749000.000,107793000.000,142687000.000,249283000.000,171926000.000,166517000.000,174529000.000,170871000.000,134706000.000,172472000.000,176764000.000,171805000.000,141706000.000,151086000.000,147468000.000,159698000.000
AccruedIncomeTaxesCurrent,,,,987000.000,,,1000000.000,2904000.000,909000.000,195000.000,1461000.000,2316000.000,664000.000,7364000.000,6081000.000,3444000.000,888000.000,2085000.000
AccruedLiabilitiesCurrent,26167000.000,50770000.000,32414000.000,35416000.000,36192000.000,40367000.000,34660000.000,40274000.000,42753000.000,42076000.000,48814000.000,31959000.000,33535000.000,33574000.000,28583000.000,37112000.000,32960000.000,37878000.000
AccruedProfessionalFeesCurrent,1913000.000,1897000.000,2124000.000,2177000.000,2303000.000,2317000.000,2519000.000,2176000.000,2263000.000,2847000.000,2478000.000,2270000.000,2153000.000,3165000.000,2574000.000,2961000.000,2452000.000,2891000.000
AccruedSalesCommissionCurrent,,,,,1043000.000,651000.000,686000.000,850000.000,508000.000,402000.000,406000.000,380000.000,305000.000,796000.000,511000.000,389000.000,333000.000,375000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,67050000.000,70721000.000,74704000.000,79262000.000,83781000.000,88382000.000,92717000.000,88965000.000,93152000.000,98198000.000,102763000.000,107310000.000,111941000.000,108205000.000,112352000.000,116720000.000,121197000.000,125574000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1344000.000,-224000.000,281000.000,2970000.000,1984000.000,2753000.000,3274000.000,3952000.000,4435000.000,3276000.000,2569000.000,2378000.000,2333000.000,2352000.000,2507000.000,40069000.000,17272000.000,20652000.000
AdditionalPaidInCapitalCommonStock,554770000.000,561760000.000,569205000.000,575935000.000,587736000.000,596643000.000,611096000.000,616379000.000,630818000.000,640432000.000,655902000.000,664602000.000,675921000.000,687070000.000,700668000.000,709442000.000,719261000.000,727510000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1814000.000,1923000.000,1986000.000,555000.000,694000.000,786000.000,853000.000,945000.000,937000.000,719000.000,813000.000,998000.000,1069000.000,877000.000,886000.000,924000.000,645000.000,824000.000
Assets,1110065000.000,1211544000.000,980092000.000,1102957000.000,1173373000.000,1173407000.000,1164534000.000,1227014000.000,1258113000.000,1238884000.000,1318862000.000,1323075000.000,1413725000.000,1442034000.000,1429405000.000,1468396000.000,1469978000.000,1498743000.000
AssetsCurrent,806133000.000,856263000.000,626726000.000,742765000.000,807082000.000,801706000.000,777321000.000,825177000.000,851480000.000,837472000.000,895689000.000,905901000.000,998170000.000,1055275000.000,1044398000.000,1044492000.000,1086775000.000,1116593000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,6000.000,7000.000,17000.000,17000.000,12000.000,34000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,80000.000,55000.000,26000.000,84000.000,66000.000,61000.000
AvailableForSaleSecuritiesAmortizedCost,68792000.000,37091000.000,25314000.000,40519000.000,44775000.000,24098000.000,25461000.000,22170000.000,43790000.000,58432000.000,84140000.000,153034000.000,197552000.000,211218000.000,204635000.000,205338000.000,159487000.000,203854000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,,,,,,,,188285000.000,203124000.000,201569000.000,204770000.000,159433000.000,198341000.000
AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,,,,,,,,,,,,,,,,,159433000.000,203827000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,64095000.000,32354000.000,22802000.000,40460000.000,44709000.000,23991000.000,25445000.000,20764000.000,33273000.000,58427000.000,84113000.000,142758000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,6000.000,1000.000,3000.000,5000.000,5000.000,5000.000,3000.000,6000.000,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,18000.000,5000.000,1000.000,1000.000,9000.000,3000.000,2000.000,,,,,,,,,,,
Cash,312716000.000,306238000.000,82603000.000,179078000.000,121737000.000,60606000.000,161396000.000,145762000.000,144082000.000,169242000.000,211775000.000,195141000.000,243483000.000,244081000.000,231640000.000,242884000.000,311949000.000,251619000.000
CashAndCashEquivalentsAtCarryingValue,437251000.000,427694000.000,211157000.000,290492000.000,191786000.000,115511000.000,194841000.000,190171000.000,196748000.000,207171000.000,308927000.000,297952000.000,326695000.000,313995000.000,308161000.000,318892000.000,434376000.000,409656000.000
CashEquivalentsAtCarryingValue,124535000.000,121456000.000,128554000.000,111414000.000,70049000.000,54905000.000,33445000.000,44409000.000,52666000.000,37929000.000,97152000.000,102811000.000,83212000.000,69914000.000,76521000.000,76008000.000,122427000.000,158037000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,72115000.000,72182000.000,72912000.000,72963835.000,74098000.000,74141000.000,74523000.000,74574382.000,76140000.000,76213000.000,76623000.000,76680773.000,78149000.000,78261000.000,78655000.000,78734217.000,80185000.000,80236000.000
CommonStockSharesOutstanding,59574000.000,59641000.000,52313000.000,52364648.000,53499000.000,53542000.000,53924000.000,53975195.000,55541000.000,55614000.000,56024000.000,56081586.000,57550000.000,57662000.000,58056000.000,58135030.000,59586000.000,59637000.000
CommonStockValue,72000.000,,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,72000.000,73000.000,73000.000,74000.000,74000.000,74000.000,75000.000,76000.000,76000.000,77000.000,77000.000,78000.000,78000.000,79000.000,79000.000,80000.000,80000.000
DeferredTaxAssetsDerivativeInstruments,,,,,,,,1694000.000,,,,1044000.000,,,,-726000.000,,
DeferredTaxAssetsGross,,,,37843000.000,,,,41828000.000,,,,46845000.000,,,,32037000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,9190000.000,,,,10279000.000,,,,1626000.000,,,,-14770000.000,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,1569000.000,2554000.000,3981000.000,4973000.000,2683000.000,3415000.000,4553000.000,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,604000.000,604000.000
DeferredTaxAssetsNet,,,,27424000.000,,,,29712000.000,,,,29519000.000,,,,17109000.000,,
DeferredTaxAssetsNetNoncurrent,8122000.000,4963000.000,5086000.000,5107000.000,3966000.000,1848000.000,6991000.000,6251000.000,4982000.000,5122000.000,1068000.000,528000.000,528000.000,528000.000,1096000.000,604000.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,1713000.000,,,,1612000.000,,,,3099000.000,,,,1476000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,1355000.000,,,,533000.000,,,,794000.000,,
DeferredTaxAssetsTaxCreditCarryforwards,,,,22663000.000,,,,23832000.000,,,,28589000.000,,,,14863000.000,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,5779000.000,,,,7230000.000,,,,7406000.000,,,,8046000.000,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,,5834000.000,,,,6105000.000,,,,6174000.000,,,,6132000.000,,
DeferredTaxAssetsValuationAllowance,,,,10419000.000,,,,12116000.000,,,,17326000.000,,,,14928000.000,,
DeferredTaxLiabilities,,,,18234000.000,,,,19433000.000,,,,27893000.000,,,,31879000.000,,
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,144000.000,144000.000,144000.000,144000.000,86000.000,86000.000,86000.000
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,3731000.000,18355000.000,14689000.000,12992000.000,20232000.000,14639000.000,13592000.000
DeferredTaxLiabilitiesOther,,,,1290000.000,,,,1698000.000,,,,2122000.000,,,,1916000.000,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,1095000.000,,,,,,,,,,,,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,15849000.000,,,,17735000.000,,,,25771000.000,,,,24111000.000,,
EmployeeRelatedLiabilitiesCurrent,9446000.000,9176000.000,6137000.000,9440000.000,8618000.000,11020000.000,9400000.000,12856000.000,12099000.000,15814000.000,12249000.000,15176000.000,14945000.000,17326000.000,12677000.000,15268000.000,15400000.000,18257000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,38058000.000,40863000.000,44067000.000,47272000.000,50477000.000,53700000.000,56963000.000,60196000.000,63367000.000,66271000.000,69176000.000,72689000.000,76202000.000,79674000.000,83146000.000,86619000.000,90109000.000,93589000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,10913000.000,10912000.000,10912000.000,799000.000,799000.000,800000.000,12361000.000,9128000.000,9127000.000,9127000.000,9127000.000,6693000.000,6694000.000,6694000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,11885000.000,,,,13929000.000,,,,13753000.000,10363000.000,6883000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,9583000.000,6495000.000,3232000.000,,8714000.000,5809000.000,3513000.000,,10417000.000,6945000.000,3473000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,11193000.000,11193000.000,11193000.000,10112000.000,10112000.000,10112000.000,12546000.000,3234000.000,3234000.000,3234000.000,3234000.000,2434000.000,2434000.000,2434000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,11221000.000,11319000.000,11319000.000,11193000.000,11193000.000,11193000.000,13627000.000,12546000.000,12546000.000,12546000.000,12546000.000,3234000.000,3243000.000,3243000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,11262000.000,11496000.000,11496000.000,11319000.000,11319000.000,11319000.000,13753000.000,13627000.000,13627000.000,13627000.000,13627000.000,12546000.000,12656000.000,12656000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,11651000.000,11885000.000,11885000.000,11496000.000,11496000.000,11496000.000,13930000.000,13753000.000,13753000.000,13753000.000,13753000.000,13627000.000,13737000.000,13737000.000
FiniteLivedIntangibleAssetsGross,105100000.000,116300000.000,116300000.000,116300000.000,116300000.000,117000000.000,117000000.000,117000000.000,117000000.000,117000000.000,138906000.000,138906000.000,138906000.000,138906000.000,138906000.000,138906000.000,139236000.000,139236000.000
FiniteLivedIntangibleAssetsNet,67042000.000,75437000.000,72233000.000,69028000.000,65823000.000,63300000.000,60037000.000,56804000.000,53633000.000,50729000.000,69730000.000,66217000.000,62704000.000,59232000.000,55760000.000,52287000.000,49127000.000,45647000.000
Goodwill,1122000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000,10227000.000
InsuranceSettlementsReceivableCurrent,,,,,,,,,,,,,,,12500000.000,12500000.000,,
