,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01
AccountsNotesAndLoansReceivableNetCurrent,,,107223000.000,118322000.000,115519000.000,111334000.000,94016000.000,103573000.000,108168000.000,106757000.000,101873000.000,109049000.000,181551000.000,175087000.000,153961000.000,184734000.000,177543000.000,184297000.000,141409000.000,149824000.000,180596000.000,167559000.000,165675000.000,176032000.000,171113000.000
AccountsPayableCurrent,39040000.000,28668000.000,30609000.000,38822000.000,35204000.000,32973000.000,36341000.000,38588000.000,37627000.000,37094000.000,38396000.000,41168000.000,69917000.000,67095000.000,57417000.000,55950000.000,58103000.000,53823000.000,36916000.000,47550000.000,49637000.000,54001000.000,61617000.000,54516000.000,56961000.000
AccountsReceivableGross,,,95890000.000,,,,86717000.000,,,,94613000.000,,,,151082000.000,,,,138473000.000,,,,163759000.000,,
AccountsReceivableNetCurrent,138385000.000,111150000.000,,,,,,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,18555000.000,13082000.000,14144000.000,8837000.000,16312000.000,11669000.000,5659000.000,1906000.000,9101000.000,6733000.000,10373000.000,6316000.000,26894000.000,7601000.000,13552000.000,16631000.000,12523000.000,8950000.000,12775000.000,11625000.000,13538000.000,713000.000,16424000.000,15341000.000,18786000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,231607000.000,234445000.000,238688000.000,249301000.000,249532000.000,259223000.000,263302000.000,273240000.000,276232000.000,278835000.000,283816000.000,289466000.000,300041000.000,309823000.000,315949000.000,324384000.000,335657000.000,331265000.000,341840000.000,355805000.000,368470000.000,380340000.000,387523000.000,398667000.000,408265000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,857000.000,,,,1007000.000,,,,1149000.000,,,,681000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,47644000.000,45132000.000,43973000.000,40985000.000,39631000.000,47494000.000,40938000.000,29385000.000,24575000.000,27415000.000,24423000.000,24929000.000,29628000.000,20512000.000,-2675000.000,-12333000.000,-16928000.000,-52638000.000,-46775000.000,-41386000.000,-40591000.000,-30063000.000,-54276000.000,-38164000.000,-42185000.000
AdditionalPaidInCapitalCommonStock,778437000.000,780652000.000,788673000.000,794047000.000,797282000.000,802382000.000,809514000.000,814536000.000,814865000.000,814150000.000,819632000.000,819759000.000,823088000.000,826394000.000,830430000.000,831286000.000,834492000.000,839357000.000,848667000.000,847739000.000,853526000.000,857023000.000,859778000.000,858428000.000,862660000.000
AllowanceForDoubtfulAccountsReceivable,,,1037000.000,,,,2314000.000,,,,1779000.000,,,,1827000.000,,,,1318000.000,,,,2474000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,1123000.000,1042000.000,,1642000.000,1654000.000,1904000.000,,2112000.000,1732000.000,1850000.000,,1872000.000,1929000.000,1974000.000,,1451000.000,1479000.000,1414000.000,,1659000.000,2282000.000,2616000.000,,2249000.000,2292000.000
AssetRetirementObligation,,,,,,,,,,,,,10408000.000,10355000.000,9950000.000,,,,11334000.000,,,,11529000.000,,
Assets,672266000.000,676310000.000,724663000.000,735654000.000,768727000.000,797147000.000,811544000.000,805849000.000,831938000.000,847659000.000,875294000.000,883502000.000,1863529000.000,1795220000.000,1762091000.000,1732804000.000,1696483000.000,1678448000.000,1657940000.000,1653830000.000,1695482000.000,1713592000.000,1699532000.000,1696094000.000,1727443000.000
AssetsCurrent,461098000.000,467742000.000,502999000.000,514600000.000,534976000.000,559507000.000,579324000.000,569738000.000,570428000.000,585906000.000,612305000.000,616059000.000,805486000.000,782896000.000,765655000.000,746349000.000,726626000.000,724244000.000,710762000.000,719781000.000,772173000.000,801032000.000,800131000.000,791752000.000,808993000.000
AssetsFairValueDisclosure,,,97925000.000,102930000.000,114724000.000,126980000.000,153001000.000,133044000.000,118056000.000,118068000.000,168078000.000,187352000.000,18052000.000,8761000.000,4601000.000,3187000.000,3453000.000,2178000.000,4644000.000,1140000.000,0.000,0.000,4784000.000,0.000,183000.000
AssetsHeldForSaleAtCarryingValue,,,6000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,5998000.000,5998000.000,5998000.000,5998000.000,5998000.000,5998000.000,5998000.000,5998000.000,0.000,0.000,0.000,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,1916000.000,,,,,,,,,,,
AvailableForSaleSecurities,,,,,,,,,,,,,10956000.000,7930000.000,4601000.000,,,,2181000.000,,,,0.000,,
AvailableForSaleSecuritiesAmortizedCost,,,,,,,19999000.000,,,,,,11967000.000,8967000.000,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,19995000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,,,,,,,19999000.000,,,,,,4916000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,19999000.000,,,,,,4916000.000,1916000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,19995000.000,,,,,,4916000.000,1916000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecurities,,,,,,,19995000.000,,,,,,4916000.000,1916000.000,,,,,,,,,,,
AvailableForSaleSecuritiesDebtSecuritiesCurrent,2044000.000,2046000.000,,,,,,,,,0.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesEquitySecurities,,,,,,,,,,,,,,,4600000.000,3200000.000,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,19995000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,,,4000.000,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,,-4000.000,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,75603000.000,,,,85239000.000,,,,109105000.000,,,,150450000.000,,,,155337000.000,,,,155769000.000,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,1282000.000,,,,0.000,,,,,,,,,,
BusinessCombinationStepAcquisitionEquityInterestInAcquireeFairValue,,,,,2900000.000,2900000.000,2900000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,189445000.000,227037000.000,273593000.000,266931000.000,286865000.000,307830000.000,330419000.000,338846000.000,343411000.000,358782000.000,384426000.000,381661000.000,366983000.000,390493000.000,389699000.000,341387000.000,313742000.000,301061000.000,349825000.000,344403000.000,373743000.000,411777000.000,406389000.000,391159000.000,405635000.000
CommitmentsAndContingencies,,,,,,,,,0.000,0.000,0.000,,,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,134948448.000,135062303.000,135820588.000,137259106.000,137412644.000,137506834.000,138457769.000,139488210.000,139174789.000,138666839.000,138734442.000,139167512.000,139328852.000,139500865.000,139792583.000,140235651.000,140407932.000,140561354.000,140716420.000,140829976.000,141171882.000,141322874.000,141319964.000,141710104.000,141790240.000
CommonStockSharesOutstanding,134948448.000,135062303.000,135820588.000,137259106.000,137412644.000,137506834.000,138457769.000,139488210.000,139174789.000,138666839.000,138734442.000,139167512.000,139328852.000,139500865.000,139792583.000,140235651.000,140407932.000,140561354.000,140716420.000,140829976.000,141171882.000,141322874.000,141319964.000,141710104.000,141790240.000
CommonStockValue,1349000.000,1351000.000,1358000.000,1373000.000,1374000.000,1375000.000,1385000.000,1395000.000,1392000.000,1387000.000,1387000.000,1392000.000,1393000.000,1395000.000,1398000.000,1402000.000,1404000.000,1406000.000,1407000.000,1408000.000,1412000.000,1413000.000,1413000.000,1417000.000,1418000.000
CompensatingBalanceAmount,,,25000000.000,,,,25000000.000,,,,,,,,,,,,,,,,,,
ConstructionInProgressGross,,,,,,,26551000.000,,,,33021000.000,,,,27185000.000,,,,25128000.000,,,,40136000.000,,
CostMethodInvestmentsAggregateCarryingAmount,,,2300000.000,,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,593850000.000,,
DebtInstrumentFeeAmount,,,,,,,,,,,,,,,3951000.000,,,,3951000.000,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,2300000.000,,,,2300000.000,,,,,,
