,2012-09-30,2013-03-31,2013-06-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-21947.000,
CostOfServices,,24000.000,
Depreciation,,375.000,
EarningsPerShareBasicAndDiluted,-0.000,-0.000,-0.000
GeneralAndAdministrativeExpense,7661.000,9104.000,8448.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-28499.000,-51430.000,
IncreaseDecreaseInAccruedLiabilities,,13156.000,
IncreaseDecreaseInPrepaidExpense,,-5594.000,
NetCashProvidedByUsedInFinancingActivities,,43934.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,43934.000,
NetCashProvidedByUsedInInvestingActivities,,-46388.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-46388.000,
NetCashProvidedByUsedInOperatingActivities,,-19493.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-19493.000,
NetIncomeLoss,-28499.000,-51430.000,-41847.000
OfficersCompensation,,24000.000,24000.000
OperatingExpenses,28499.000,51890.000,47602.000
OtherIncome,,-460.000,
OtherNonrecurringIncomeExpense,,-460.000,
PaymentsToAcquireRealEstateHeldForInvestment,,47388.000,
ProceedsFromRelatedPartyDebt,,44461.000,
ProfessionalFees,20838.000,18786.000,15154.000
ProfitLoss,,51430.000,
ProfitLossFromRealEstateOperations,,-51890.000,-41847.000
PropertyPlantAndEquipmentAdditions,,1000.000,
RealEstateAccumulatedDepreciationDepreciationExpense,,375.000,700.000
Revenues,,,5755.000
SalesRevenueNet,,,5755.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,25570700.000,26420700.000,26420700.000
