,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3745000.000,6598000.000,3286000.000,4177000.000,5860000.000,4570000.000,5894000.000,6581000.000,5375000.000,8596000.000,8140000.000,7618000.000,6612000.000,9480000.000,7137000.000,9131000.000,7323000.000,5959000.000,6460000.000,8034000.000,7848000.000,7277000.000,6691000.000,8159000.000
AccountsReceivableNetCurrent,,,17966000.000,16628000.000,22367000.000,16888000.000,17912000.000,17014000.000,20091000.000,16266000.000,14943000.000,16364000.000,19288000.000,21079000.000,17864000.000,18787000.000,19312000.000,17110000.000,18468000.000,19711000.000,18036000.000,18380000.000,14453000.000,17649000.000
AccruedIncomeTaxesCurrent,,,,,,526000.000,640000.000,521000.000,685000.000,156000.000,125000.000,100000.000,206000.000,244000.000,119000.000,110000.000,279000.000,165000.000,225000.000,371000.000,155000.000,249000.000,203000.000,212000.000
AccruedLiabilitiesCurrent,7681000.000,7077000.000,7597000.000,7155000.000,8360000.000,6800000.000,7202000.000,9434000.000,9136000.000,9208000.000,7286000.000,6646000.000,7122000.000,6790000.000,7634000.000,5815000.000,6043000.000,5513000.000,6381000.000,5357000.000,5371000.000,5011000.000,6359000.000,7906000.000
AccruedProfessionalFeesCurrent,,,,,500000.000,689000.000,609000.000,312000.000,484000.000,654000.000,543000.000,279000.000,415000.000,528000.000,509000.000,304000.000,418000.000,592000.000,709000.000,295000.000,407000.000,531000.000,583000.000,243000.000
AccruedRoyaltiesCurrent,,,,,1025000.000,913000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,800000.000,744000.000,688000.000,631000.000,575000.000,575000.000,575000.000,575000.000,575000.000,575000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,35712000.000,,,,40884000.000,,,,45495000.000,,,,48520000.000,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5366000.000,5530000.000,5818000.000,6189000.000,6163000.000,6006000.000,6033000.000,6366000.000,6650000.000,6988000.000,8953000.000,8500000.000,8722000.000,8333000.000,7673000.000,7620000.000,7586000.000,5166000.000,4382000.000,4665000.000,2844000.000,2529000.000,253000.000,550000.000
AdditionalPaidInCapitalCommonStock,190976000.000,191296000.000,191554000.000,192054000.000,192346000.000,192703000.000,193063000.000,193651000.000,193720000.000,194058000.000,194156000.000,194448000.000,194751000.000,195151000.000,195419000.000,195152000.000,194714000.000,194381000.000,194646000.000,194899000.000,195156000.000,195863000.000,197078000.000,227158000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,245000.000,270000.000,583000.000,928000.000,1054000.000,791000.000,1095000.000,987000.000,823000.000,1049000.000,1041000.000,1005000.000,985000.000,885000.000,951000.000,1026000.000,1013000.000,977000.000
Assets,150662000.000,161039000.000,162488000.000,162276000.000,167674000.000,166221000.000,167589000.000,166324000.000,163530000.000,165273000.000,163822000.000,160250000.000,160708000.000,163885000.000,161517000.000,160295000.000,158216000.000,153145000.000,151896000.000,152727000.000,151430000.000,152928000.000,154246000.000,187417000.000
AssetsCurrent,95864000.000,103655000.000,103103000.000,107898000.000,112082000.000,108439000.000,106472000.000,97195000.000,94991000.000,100706000.000,99540000.000,105940000.000,107650000.000,104800000.000,103193000.000,99622000.000,94440000.000,93552000.000,96888000.000,97039000.000,98337000.000,101600000.000,107286000.000,138661000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,17311000.000,19078000.000,18771000.000,17882000.000,18631000.000,17583000.000,17526000.000,30323000.000
AvailableForSaleSecurities,,,,,,,,,,,,,49363000.000,48491000.000,48937000.000,47487000.000,46271000.000,45449000.000,44003000.000,43331000.000,44962000.000,47348000.000,53723000.000,86757000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,376000.000,230000.000,433000.000,405000.000,235000.000,137000.000,112000.000,1000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,56000.000,44000.000,76000.000,23000.000,19000.000,33000.000,67000.000,79000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,47096000.000,51466000.000,50144000.000,49436000.000,45522000.000,48445000.000,45682000.000,44904000.000,47591000.000,47136000.000,48267000.000,47076000.000,45951000.000,45263000.000,43646000.000,42949000.000,44746000.000,47244000.000,53678000.000,86835000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,8826000.000,7756000.000,10024000.000,15741000.000,16088000.000,15409000.000,12329000.000,5539000.000,3151000.000,12394000.000,12571000.000,11809000.000,16575000.000,13782000.000,16765000.000,9818000.000,9717000.000,13445000.000,14843000.000,27826000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,3752000.000,6039000.000,8323000.000,15741000.000,16088000.000,15409000.000,7898000.000,1918000.000,719000.000,7811000.000,8262000.000,11329000.000,15376000.000,11191000.000,11375000.000,7024000.000,3805000.000,8601000.000,10248000.000,25884000.000
