,2011-12-31,2012-12-29,2013-12-28,2014-12-27,2015-12-26
AdditionsToNoncurrentAssets,940000000.000,1099000000.000,,,
AdvertisingExpense,593000000.000,608000000.000,607000000.000,589000000.000,581000000.000
AllocatedShareBasedCompensationExpense,59000000.000,50000000.000,49000000.000,55000000.000,57000000.000
AmortizationOfIntangibleAssets,,28000000.000,28000000.000,27000000.000,26000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4200000.000,3100000.000,4900000.000,5500000.000,4500000.000
AssetImpairmentCharges,,,,69000000.000,-87000000.000
BusinessCombinationStepAcquisitionEquityInterestInAcquireeRemeasurementGain,,74000000.000,0.000,0.000,
BusinessExitCosts1,,,,3000000.000,8000000.000
CapitalLeaseObligationsIncurred,58000000.000,17000000.000,15000000.000,24000000.000,28000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-228000000.000,-422000000.000,-203000000.000,5000000.000,159000000.000
CommonStockDividendsPerShareDeclared,1.070,1.240,1.410,1.560,1.740
ComprehensiveIncomeNetOfTax,,1712000000.000,1287000000.000,797000000.000,1244000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,12000000.000,-23000000.000,-32000000.000,-1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1321000000.000,1724000000.000,1264000000.000,765000000.000,1243000000.000
CostOfGoodsSold,9140000000.000,9852000000.000,9501000000.000,9682000000.000,9359000000.000
CostOfGoodsSoldDirectLabor,2418000000.000,2620000000.000,2499000000.000,2579000000.000,2517000000.000
CostOfGoodsSoldDirectMaterials,3633000000.000,3874000000.000,3669000000.000,3678000000.000,3507000000.000
CostOfGoodsSoldOverhead,3089000000.000,3358000000.000,3333000000.000,3425000000.000,3335000000.000
CostsAndExpenses,10811000000.000,11339000000.000,11286000000.000,11722000000.000,
CurrentFederalTaxExpenseBenefit,78000000.000,160000000.000,159000000.000,255000000.000,287000000.000
CurrentForeignTaxExpenseBenefit,374000000.000,314000000.000,330000000.000,321000000.000,263000000.000
CurrentIncomeTaxExpenseBenefit,461000000.000,509000000.000,511000000.000,578000000.000,578000000.000
CurrentStateAndLocalTaxExpenseBenefit,9000000.000,35000000.000,22000000.000,2000000.000,28000000.000
DeferredCompensationArrangementWithIndividualCompensationExpense,2000000.000,5000000.000,11000000.000,8000000.000,1000000.000
DeferredFederalIncomeTaxExpenseBenefit,-83000000.000,91000000.000,42000000.000,-67000000.000,-143000000.000
DeferredForeignIncomeTaxExpenseBenefit,-40000000.000,-57000000.000,-53000000.000,-106000000.000,54000000.000
DeferredIncomeTaxExpenseBenefit,-137000000.000,28000000.000,-24000000.000,-172000000.000,-89000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-14000000.000,-6000000.000,-13000000.000,1000000.000,0.000
DefinedBenefitPlanAdministrationExpenses,,,,-5000000.000,5000000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,51000000.000,20000000.000,-46000000.000
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,2000000.000,1000000.000,2000000.000
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,-30000000.000,6000000.000,5000000.000
DefinedContributionPlanCostRecognized,14000000.000,13000000.000,12000000.000,12000000.000,13000000.000
DepreciationDepletionAndAmortization,628000000.000,645000000.000,721000000.000,739000000.000,747000000.000
DerivativeGainLossOnDerivativeNet,,,2000000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,16000000.000,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-7000000.000,,,
DerivativeInstrumentsGainRecognizedInOtherComprehensiveIncomeEffectivePortion,,,6000000.000,,
DividendsCommonStock,523000000.000,591000000.000,,,
EarningsPerShareBasic,2.810,3.460,2.410,2.370,2.970
EarningsPerShareDiluted,2.740,3.380,2.360,2.320,2.920
EffectOfExchangeRateOnCashAndCashEquivalents,21000000.000,5000000.000,-5000000.000,6000000.000,-6000000.000
EffectiveIncomeTaxRateContinuingOperations,0.195,0.250,0.314,0.285,0.273
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.013,0.006,0.015,0.024,0.030
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.131,-0.077,-0.114,-0.117,-0.118
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.009,-0.009,0.030,0.025,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.001,0.002,0.002,0.006,0.007
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,18000000.000,15000000.000,15000000.000,17000000.000,18000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,72000000.000,105000000.000,65000000.000,61000000.000,66000000.000
EquityMethodInvestmentDividendsOrDistributions,39000000.000,41000000.000,43000000.000,28000000.000,21000000.000
EquityMethodInvestmentOtherThanTemporaryImpairment,0.000,0.000,0.000,0.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,66000000.000,98000000.000,44000000.000,42000000.000,50000000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,-66000000.000,98000000.000,44000000.000,42000000.000,50000000.000
FairValueLevel1ToLevel2TransfersAmount,0.000,,,,
FairValueLevel2ToLevel1TransfersAmount,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,31000000.000,,,,
ForeignCurrencyTransactionGainLossBeforeTax,6000000.000,-6000000.000,-10000000.000,-14000000.000,-21000000.000
FranchiseCosts,145000000.000,133000000.000,158000000.000,160000000.000,242000000.000
FranchiseRevenue,1733000000.000,1800000000.000,1900000000.000,1955000000.000,1960000000.000
FutureAmortizationExpenseYearFive,16000000.000,,,,
FutureAmortizationExpenseYearFour,16000000.000,,,,
FutureAmortizationExpenseYearOne,21000000.000,,,,
FutureAmortizationExpenseYearThree,17000000.000,,,,
FutureAmortizationExpenseYearTwo,19000000.000,,,,
GainLossOnDispositionOfAssets,-72000000.000,78000000.000,100000000.000,33000000.000,-15000000.000
GainLossOnDispositionOfAssets1,,,,,-10000000.000
GainsLossesOnExtinguishmentOfDebt,,,-120000000.000,0.000,0.000
GeneralAndAdministrativeExpense,1372000000.000,1510000000.000,1412000000.000,1419000000.000,1504000000.000
GoodwillAcquiredDuringPeriod,32000000.000,376000000.000,90000000.000,10000000.000,2000000.000
GoodwillImpairmentLoss,,,222000000.000,160000000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,266000000.000,504000000.000,464000000.000,506000000.000,471000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,1659000000.000,2145000000.000,1551000000.000,1427000000.000,1787000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,1393000000.000,1641000000.000,1087000000.000,921000000.000,1316000000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,1608000000.000,1064000000.000,1021000000.000,1298000000.000
