,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedFeesAndOtherRevenueReceivable,16631000.000,19666000.000,19656000.000,19550000.000,19608000.000,20743000.000,20271000.000,17730000.000,12817000.000,10374000.000,10055000.000,6839000.000,6498000.000,6380000.000,8369000.000,10402000.000,10268000.000,10589000.000,3992000.000,,,,,,
AccruedInvestmentIncomeReceivable,391356000.000,386160000.000,410862000.000,409023000.000,418489000.000,420390000.000,434026000.000,419259000.000,388665000.000,340671000.000,297161000.000,273079000.000,276007000.000,283423000.000,287231000.000,278489000.000,247801000.000,234006000.000,228169000.000,231336000.000,232180000.000,227225000.000,260583000.000,270400000.000,266887000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1009528000.000,2049831000.000,3073488000.000,3008988000.000,2766430000.000,3413320000.000,4069607000.000,3053242000.000,2003248000.000,-1289246000.000,-1454790000.000,-2748933000.000,-2088479000.000,-572256000.000,-967820000.000,204883000.000,773999000.000,-354965000.000,262855000.000,-377596000.000,640366000.000,1117046000.000,1119677000.000,-1085893000.000,-1126091000.000
AdditionalPaidInCapital,12119817000.000,12579012000.000,15042361000.000,15068870000.000,15127882000.000,15168020000.000,15144200000.000,14740774000.000,14746579000.000,14754681000.000,14759738000.000,14765761000.000,14770553000.000,14776302000.000,14781308000.000,14786509000.000,14787117000.000,14788677000.000,14789320000.000,14675768000.000,14573760000.000,14575426000.000,15578677000.000,15579342000.000,15580038000.000
AllowanceForLoanAndLeaseLossesRealEstate,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
Assets,98427608000.000,100557007000.000,113631706000.000,109630002000.000,120281540000.000,128304571000.000,141576600000.000,133452295000.000,125501856000.000,102468584000.000,93433157000.000,81922460000.000,82414777000.000,87150945000.000,87387986000.000,88355367000.000,78675677000.000,75545680000.000,75338687000.000,75190893000.000,77443965000.000,77716470000.000,86909306000.000,87905046000.000,84658957000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,67715297000.000,66718376000.000,65628453000.000,74620497000.000,78939815000.000,76025674000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,500002000.000,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,981805000.000,,,,,
AvailableForSaleSecuritiesAmortizedCost,92671178000.000,94720709000.000,103504705000.000,,,,,,,,,,,,,,,,,67715297000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,,997776000.000,568628000.000,854240000.000,210679000.000,55523000.000,60599000.000,1361566000.000,1368411000.000
