,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-04-04,2015-07-04
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,600000.000,600000.000
AmortizationOfFinancingCostsAndDiscounts,,,3034000.000,,,,3570000.000,,,,3302000.000,,,1567000.000,
AmortizationOfIntangibleAssets,,,13759000.000,13400000.000,13600000.000,13831000.000,13222000.000,13000000.000,7200000.000,4390000.000,4493000.000,4500000.000,4000000.000,4146000.000,4200000.000
AssetImpairmentCharges,,,,,,,,,,,300000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,22803000.000,,,,18154000.000,,,,26872000.000,,,-16725000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,-4534000.000,
ComprehensiveIncomeNetOfTax,,,-9572000.000,55066000.000,-18654000.000,-110836000.000,-14258000.000,58187000.000,-24930000.000,29925000.000,-9285000.000,64584000.000,52378000.000,-13978000.000,20143000.000
CostOfGoodsSold,205715000.000,122253000.000,126619000.000,198105000.000,109394000.000,115372000.000,120892000.000,189614000.000,114667000.000,118228000.000,122021000.000,185543000.000,59424000.000,69551000.000,139130000.000
DeferredIncomeTaxExpenseBenefit,,,-9214000.000,,,,-12752000.000,,,,-7842000.000,,,-8308000.000,
Depreciation,,,12138000.000,,,,12849000.000,,,,12239000.000,,,9174000.000,
DepreciationAndAmortization,,,,25573000.000,25269000.000,,26155000.000,25821000.000,19858000.000,17689000.000,16809000.000,16762000.000,12563000.000,13394000.000,13343000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,-881000.000,,,,,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,92148000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,,,,,,,,,,,-4639000.000,168000.000,108000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,,,-7769000.000,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,,,,,,,,,,,3130000.000,62000.000,41000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,40077000.000,-174000.000,
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,16766000.000,6000.000,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,12647000.000,174000.000,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,-4708000.000,168000.000,
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,,,,,589000.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,52724000.000,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-3000.000,,,,-78000.000,,,,66000.000,,,-164000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.432,,,,0.378,,,0.360,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,,,36000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,36000.000,,,,
GainLossOnSaleOfPropertyPlantEquipment,364000.000,34000.000,1838000.000,328000.000,149000.000,-686000.000,-23000.000,-4000.000,69000.000,793000.000,203000.000,144000.000,150000.000,335000.000,6000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-26593000.000,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,,0.000,
GoodwillTranslationAdjustments,,,,,,,-49000.000,,,,-95000.000,,,-122000.000,
GrossProfit,287433000.000,105382000.000,132184000.000,266550000.000,97505000.000,109613000.000,124044000.000,258922000.000,92884000.000,108452000.000,121573000.000,258782000.000,64683000.000,100059000.000,241239000.000
IncomeLossFromContinuingOperations,,,,56613000.000,-19451000.000,,-14935000.000,56720000.000,-27048000.000,-13656000.000,-9901000.000,64141000.000,-30520000.000,-14530000.000,21997000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,-22696000.000,63297000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,110220000.000,-24426000.000,-17882000.000,98064000.000,-31204000.000,-101755000.000,-26313000.000,98899000.000,-34486000.000,-34754000.000,-15908000.000,105417000.000,-64997000.000,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,,,,,,,-26216000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,84379000.000,106000.000,67000.000
IncomeLossFromEquityMethodInvestments,,,,,,,,,,,,,,-1821000.000,6490000.000
IncomeTaxExpenseBenefit,49669000.000,-12157000.000,-7745000.000,41451000.000,-11753000.000,-16130000.000,-11378000.000,42179000.000,-7438000.000,-21098000.000,6007000.000,41276000.000,-34477000.000,-8166000.000,41300000.000
IncomeTaxReconciliationTaxCreditsResearch,,,,,,,200000.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,17000.000,,,,-5806000.000,,,,7336000.000,,,163000.000,
IncreaseDecreaseInAccountsReceivable,,,13486000.000,,,,5241000.000,,,,21591000.000,,,8084000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-244000.000,,,,-211000.000,,,,-49000.000,,,-26000.000,
IncreaseDecreaseInCustomerDeposits,,,51611000.000,,,,48981000.000,,,,54184000.000,,,49206000.000,
