,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,40040000.000,41154000.000,41640000.000,40521000.000,46822000.000,45493000.000,59055000.000,52179000.000,46525000.000,46106000.000,44516000.000,41259000.000,46685000.000,35471000.000,33402000.000,49014000.000,52972000.000,49579000.000,41277000.000,47786000.000,46947000.000,55457000.000
AccruedIncomeTaxesCurrent,,,,,,,6900000.000,,,,1100000.000,,,,,,,,,,,
AccruedInvestmentIncomeReceivable,9330000.000,8531000.000,9160000.000,9172000.000,9366000.000,9233000.000,8937000.000,8570000.000,8690000.000,8261000.000,8644000.000,8330000.000,8611000.000,8293000.000,8724000.000,8441000.000,8863000.000,8744000.000,9227000.000,8950000.000,8929000.000,8427000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12538000.000,14106000.000,17561000.000,23781000.000,23812000.000,32752000.000,31634000.000,34234000.000,19898000.000,20061000.000,19281000.000,25131000.000,29966000.000,24430000.000,24483000.000,27383000.000,20767000.000,16096000.000,8105000.000,12981000.000,20681000.000,23155000.000
AdditionalPaidInCapitalCommonStock,50604000.000,50789000.000,51295000.000,51403000.000,51592000.000,52800000.000,54788000.000,55660000.000,56106000.000,56268000.000,56481000.000,58352000.000,58878000.000,58943000.000,59386000.000,59857000.000,60124000.000,61528000.000,61926000.000,61867000.000,62141000.000,62419000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,1785000.000,2144000.000,2369000.000,2341000.000,2177000.000,2706000.000,2809000.000,2657000.000,2710000.000,2885000.000,3225000.000,3232000.000,3089000.000,2861000.000,2627000.000,2558000.000,2289000.000,2180000.000,2127000.000,2184000.000,2128000.000,2012000.000
Assets,1552790000.000,1548960000.000,1525069000.000,1543000000.000,1595211000.000,1596239000.000,1570224000.000,1594367000.000,1613892000.000,1590891000.000,1623827000.000,1656797000.000,1725244000.000,1687542000.000,1754733000.000,1796601000.000,1869390000.000,1903979000.000,1935882000.000,1958580000.000,2001136000.000,2031752000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,897887000.000,920352000.000,911363000.000,921878000.000,926119000.000,945801000.000,900052000.000,916699000.000,897577000.000,912201000.000,914149000.000,915922000.000,908648000.000,918711000.000,945956000.000,973296000.000,992307000.000,1019843000.000,1038320000.000,1080793000.000,1073867000.000,1089655000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,20351000.000,30321000.000,30987000.000,30992000.000,22710000.000,24573000.000,27210000.000,31190000.000,45512000.000,49883000.000,55537000.000,62190000.000,66051000.000,70433000.000,76352000.000,79565000.000,80149000.000,88956000.000,81919000.000,82803000.000,78344000.000,79152000.000
AvailableForSaleSecurities,,,,,985462000.000,992146000.000,944752000.000,962493000.000,921957000.000,935994000.000,933579000.000,942736000.000,941720000.000,947843000.000,974746000.000,1006288000.000,1016358000.000,,1050988000.000,,,
