,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdditionsToNoncurrentAssets,456600000.000,610200000.000,,,,
AdjustmentForAmortization,11200000.000,,,,,
AllocatedShareBasedCompensationExpense,5200000.000,3300000.000,5600000.000,9900000.000,4000000.000,5000000.000
AmortizationOfFinancingCosts,8100000.000,5500000.000,5700000.000,4800000.000,4100000.000,33800000.000
AmortizationOfIntangibleAssets,,15600000.000,17600000.000,21600000.000,28600000.000,29100000.000
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,,0.000,0.000,,,
AssetRetirementObligationAccretionExpense,9300000.000,-9200000.000,-9500000.000,10300000.000,12800000.000,13800000.000
AssetRetirementObligationLiabilitiesIncurred,800000.000,0.000,,,54500000.000,1600000.000
AssetRetirementObligationLiabilitiesSettled,,1800000.000,0.000,,7800000.000,17400000.000
AssetRetirementObligationRevisionOfEstimate,-3800000.000,-7700000.000,0.000,,20500000.000,42100000.000
AvailableForSaleSecuritiesGrossRealizedGains,1000000.000,1700000.000,2400000.000,1400000.000,5300000.000,1600000.000
AvailableForSaleSecuritiesGrossRealizedLosses,-700000.000,700000.000,700000.000,1000000.000,4600000.000,1300000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,47100000.000,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,1300000.000,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,34200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-4600000.000,3100000.000,1300000.000,2400000.000,-1700000.000,1281800000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,148000000.000,,,,,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,20500000.000,20400000.000,-17100000.000,-9200000.000,-9200000.000,-7800000.000
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,,,,0.000,,
CashFlowsBetweenTransfereeAndTransferorServicingFees,,,,0.000,,
CommonStockDividendsPerShareDeclared,0.835,0.855,0.882,0.935,0.998,1.062
ComprehensiveIncomeNetOfTax,180700000.000,211300000.000,263300000.000,249400000.000,219700000.000,295400000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-200000.000,0.000,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,180500000.000,211300000.000,263300000.000,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,39700000.000,57500000.000,48100000.000,57400000.000,35700000.000,32400000.000
CostOfPurchasedPower,203400000.000,,,,,
CostOfServicesMaintenanceCosts,0.000,,,,,
CostOfTransmission,,,,,,84800000.000
CostOfTransmissionOther,30200000.000,35400000.000,53200000.000,74700000.000,89100000.000,
CostsAndExpenses,1838200000.000,1771000000.000,1877100000.000,2033700000.000,1972100000.000,2057100000.000
CurrentFederalTaxExpenseBenefit,2900000.000,-3200000.000,300000.000,400000.000,-200000.000,300000.000
CurrentForeignTaxExpenseBenefit,-400000.000,0.000,0.000,,,
CurrentIncomeTaxExpenseBenefit,-3500000.000,-9500000.000,-2700000.000,300000.000,-1300000.000,1000000.000
CurrentStateAndLocalTaxExpenseBenefit,-6000000.000,-6300000.000,-3000000.000,-100000.000,-1100000.000,700000.000
DeferredFederalIncomeTaxExpenseBenefit,90500000.000,96300000.000,109100000.000,104200000.000,96900000.000,140600000.000
DeferredIncomeTaxExpenseBenefit,111200000.000,121200000.000,134000000.000,125800000.000,124900000.000,170100000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,20700000.000,24900000.000,24900000.000,21600000.000,28000000.000,29500000.000
DefinedContributionPlanCostRecognized,9200000.000,9200000.000,9600000.000,9700000.000,10600000.000,11500000.000
Depreciation,239900000.000,251400000.000,265400000.000,277900000.000,299400000.000,308800000.000
DepreciationAndAmortization,273100000.000,272300000.000,289700000.000,306000000.000,330400000.000,344800000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,-10400000.000,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-3600000.000,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,0.000,,,,,
EarningsPerShareBasic,1.270,1.360,1.620,1.570,,
EarningsPerShareBasicAndDiluted,,,,,1.370,1.610
EarningsPerShareDiluted,1.250,1.350,1.620,1.570,,
EffectiveIncomeTaxRateContinuingOperations,0.327,0.343,0.340,0.323,0.365,0.373
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.008,0.000,0.000,,,
EffectiveIncomeTaxRateReconciliationDeductionsMedicarePrescriptionDrugBenefit,0.000,0.000,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseDepreciation,0.015,0.012,-0.003,-0.007,0.000,-0.001
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.005,-0.005,-0.004,0.001,0.005,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.040,0.040,0.038,0.038,0.040,0.042
EffectiveIncomeTaxRateReconciliationTaxContingencies,-0.017,-0.015,-0.002,-0.017,0.000,0.000
EffectiveIncomeTaxRateReconciliationTaxCreditsInvestment,-0.008,-0.008,-0.004,-0.004,0.004,0.003
EffectiveIncomeTaxRateReconciliationTaxCreditsOther,-0.050,-0.031,-0.035,-0.038,0.041,0.026
ElectricUtilityRevenue,2318000000.000,2309900000.000,2446300000.000,2568200000.000,2502200000.000,2676000000.000
