,2011-11-30,2012-02-29,2012-11-30,2013-02-28,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2017-02-28
AmortizationOfDebtDiscountPremium,,,-257303.000,,1452397.000,1595004.000,402467.000,357452.000,355875.000,688465.000,254485.000,846185.000,1006590.000,1114901.000,,,,
AmortizationOfFinancingCosts,,,,977258.000,1452000.000,1595000.000,402000.000,358000.000,356000.000,,254000.000,,4100.000,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,1452397.000,,,,355875.000,,,,1006590.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,17968340.000,,18866510.000,,,,30936361.000,,,,40003836.000,,,,62588165.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,72789.000,,,,-2590346.000,,,,1782287.000,,,,-5197517.000,
ConvertiblePreferredDividendsNetOfTax,,-67293.000,,-790.000,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,920000.000,,,,,,,,35627.000,,,,,
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,,,20000.000,96668.000,3332.000,0.000,,,,,350339.000,362038.000,,,,
DepreciationAndAmortization,392.000,391.000,434.000,3109.000,87696.000,87924.000,88072.000,88737.000,89913.000,90127.000,90157.000,90385.000,90191.000,90191.000,90191.000,91037.000,92584.000,91031.000
ExtinguishmentOfDebtAmount,,,-50426.000,,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,-646505.000,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,,,-805575.000,1261545.000,,646505.000,,,,,-26666.000
GainLossOnNonRecourseDebt,,,,,8405.000,5541.000,97253.000,72745.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-584177.000,,,,,
GeneralAndAdministrativeExpense,1011383.000,1073431.000,1267669.000,1352515.000,597269.000,772809.000,915970.000,820630.000,664506.000,660367.000,750648.000,1207387.000,856660.000,880697.000,1972015.000,2077994.000,1366016.000,1391463.000
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,-8895015.000,-5264593.000,-5046835.000,-6497169.000,-5354385.000,-8112432.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1497399.000,-1417847.000,-1908486.000,-2359107.000,-2573551.000,-3587593.000,-3274397.000,-2995872.000,-3379520.000,-4983914.000,-2721653.000,-14002983.000,,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.070,-0.060,-0.060,-0.080,-0.080,-0.080,-0.060,-0.050,-0.060,-0.090,-0.050,-0.230,-0.120,-0.060,-0.050,-0.040,-0.040,-0.060
IncomeTaxExpenseBenefit,,,,,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,,2198.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,-7592.000,,,,44794.000,,,,824875.000,,,,-541243.000,
IncreaseDecreaseInPrepaidExpense,,,,,1181.000,,,,-178072.000,,,,-232716.000,,,,793259.000,
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,,8725769.000,,,,5695000.000,,,,5374733.000,,,,,
