,2012-03-31,2012-06-30,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionExpense,,,,,0.000,,,,,
AccretionOfDiscount,,,,,,,,,93699.000,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,6187033.000,,,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,3717376.000,6187033.000,4830727.000,,,,
AllowanceForLoanAndLeaseLossesProvisionForLossNet,170253.000,,,,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,0.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,24341400.000,,,,24225000.000,
CapitalLeasesIncomeStatementAmortizationExpense,,,,,,,,,215045.000,
CashPeriodIncreaseDecrease,221691.000,,,,-1402203.000,,,,-1755741.000,
CostOfGoodsAndServicesSold,,,,3291530.000,3277841.000,4187041.000,4136520.000,4319066.000,4031274.000,2668357.000
CostsAndExpenses,335095.000,,,,,,,,,
CurrentFederalTaxExpenseBenefit,,,,,3327000.000,,,,792900.000,
CurrentStateAndLocalTaxExpenseBenefit,-283000.000,,,,569500.000,,,,135700.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,3278.000,,,,246575.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,-1173200.000,,,,44100.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,-125200.000,,,,4800.000,
Depreciation,,,,118998.000,165688.000,230482.000,404557.000,680586.000,580793.000,
DepreciationAndAmortization,11823.000,45503.000,,,165688.000,,,,580793.000,669641.000
DepreciationDepletionAndAmortization,11823.000,,,,,,,,,
DilutiveSecuritiesEffectOnBasicEarningsPerShareOther,,,,,,,3750.000,,46912.000,45000.000
DirectOperatingCosts,,738680.000,,,,,,,,
DividendsPreferredStock,,,,,-913563.000,,,,-523050.000,
EarningsPerShareBasic,-0.020,,,,0.110,0.070,0.080,-0.170,0.020,-0.170
EarningsPerShareBasicAndDiluted,,,,0.060,,,,,,
EarningsPerShareDiluted,-0.020,,,,0.110,0.060,0.080,-0.160,0.020,-0.170
EffectiveIncomeTaxRateContinuingOperations,,,,,0.376,,,,0.493,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,,,,0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.000,,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,-0.006,,,,0.106,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.042,,,,0.047,
ElectricUtilityRevenue,1238981.000,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,400.000,0.000,0.000,0.000,0.000,,
GainLossRelatedToLitigationSettlement,,,,-100000.000,0.000,0.000,0.000,105780.000,275028.000,0.000
GainOrLossOnSaleOfStockInSubsidiary,,,,,134185.000,0.000,0.000,-1.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,0.000,0.000,0.000,,,275028.000,
