,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,,,,,,,,,,,,,3000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,135626.000
AccruedLiabilitiesCurrent,,,,,92150.000,109626.000,109626.000,109626.000,135626.000,135626.000,135626.000,109626.000,135626.000
AdditionalPaidInCapital,1500.000,1850.000,1850.000,1850.000,3801470.000,3801470.000,1850.000,1850.000,1850.000,1850.000,1850.000,1850.000,1850.000
Assets,,,,24.000,24.000,0.000,0.000,0.000,0.000,0.000,,0.000,
AssetsCurrent,200.000,2435.000,2435.000,,,,,,,,,,
Cash,,,,,24.000,24.000,24.000,0.000,0.000,0.000,,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,200.000,2435.000,2435.000,24.000,24.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5000000.000,5000000.000,5000000.000,25350000.000,25350000.000,25350000.000,29150000.000,25350000.000,29150000.000,29150000.000,29150000.000,25350000.000,29150000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,5000000.000,25350000.000,25350000.000,25350000.000,29150000.000,25350000.000,29150000.000,29150000.000,29150000.000,25350000.000,29150000.000
CommonStockValue,500.000,2535.000,2535.000,2535.000,2915.000,2915.000,2915.000,2915.000,2915.000,2915.000,2915.000,2915.000,2915.000
DeferredTaxAssetsGross,,,,,,,109626.000,109626.000,,,140391.000,109626.000,143391.000
DeferredTaxAssetsNet,,,,,,,0.000,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,140391.000,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,74711.000,140391.000,140391.000,,74711.000,143391.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,-140391.000,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,3896511.000,3914011.000,114391.000,114391.000,140391.000,140391.000,140391.000,114391.000,143391.000
DueToOfficersOrStockholdersCurrent,1800.000,2450.000,3435.000,72150.000,,,109626.000,109626.000,109626.000,140391.000,135626.000,109626.000,135626.000
Liabilities,1800.000,2450.000,3435.000,72150.000,92150.000,109626.000,109626.000,109626.000,135626.000,135626.000,135626.000,109626.000,138626.000
LiabilitiesAndStockholdersEquity,200.000,2435.000,2435.000,24.000,24.000,0.000,0.000,0.000,0.000,0.000,,0.000,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.001,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,,,,,,0.000,0.000,,,0.000,
RetainedEarningsAccumulatedDeficit,-3600.000,-4400.000,-5385.000,-76511.000,3820000.000,3820000.000,3820000.000,3820000.000,3820000.000,140391.000,,3820000.000,140391.000
StockholdersEquity,-1600.000,-15.000,-1000.000,-72126.000,-92126.000,-109626.000,-109626.000,-109626.000,-135626.000,-135626.000,-135626.000,-109626.000,-138626.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1600.000,-15.000,-1000.000,-72126.000,-92126.000,-109626.000,-109626.000,-109626.000,-135626.000,-135626.000,,-109626.000,
TaxCreditCarryforwardValuationAllowance,,,,,,,,-109626.000,,,,-109626.000,143391.000
ValuationAllowanceAmount,,,,,,,-109626.000,,,,,,
