,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,3566000.000,1825000.000,3000.000,1009000.000,9000.000,126000.000,943000.000,916000.000,112000.000,272000.000,784000.000,260000.000,440000.000,364000.000,273000.000,283000.000,389000.000,543000.000,536000.000,1497000.000,1490000.000,2079000.000,2120000.000,2331000.000
AccountsPayableCurrent,448000.000,320000.000,472000.000,439000.000,901000.000,1051000.000,455000.000,539000.000,611000.000,1013000.000,1674000.000,487000.000,520000.000,918000.000,1865000.000,2178000.000,1777000.000,2870000.000,2483000.000,1820000.000,860000.000,387000.000,455000.000,798000.000
AccountsPayableTradeCurrent,,,,,,,,,,,,,,,,,,,,,,130000.000,75000.000,68000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,0.000,0.000,75000.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,2019000.000,1915000.000,1880000.000,1801000.000,1831000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,1497000.000,,,,1616000.000,,,,1055000.000,,,,1980000.000,,,,,
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,,,,,,150000.000,64000.000,122000.000,149000.000,166000.000,225000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,95000.000,,,,69000.000,,,,10000.000,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,,,,,,,,,,,,,,,417000.000,299000.000,333000.000,280000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1335000.000,,,,1648000.000,,,,1540000.000,,,,1702000.000,1742000.000,1769000.000,396000.000,149000.000,166000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4000.000,-9000.000,-44000.000,-42000.000,-62000.000,-29000.000,-13000.000,-11000.000,-19000.000,-13000.000,-15000.000,-13000.000,-13000.000,-9000.000,,,,,0.000,,,,,
AdditionalPaidInCapital,39168000.000,42325000.000,42386000.000,42937000.000,43427000.000,45137000.000,54004000.000,54299000.000,55223000.000,57264000.000,64438000.000,71260000.000,71586000.000,72267000.000,72879000.000,77725000.000,85242000.000,85797000.000,85387000.000,88248000.000,95728000.000,108592000.000,110619000.000,111885000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,71000.000,22000.000,14000.000,10000.000,52000.000
Assets,15036000.000,18301000.000,15963000.000,14042000.000,12074000.000,13670000.000,19235000.000,15416000.000,12827000.000,12245000.000,15650000.000,17185000.000,13513000.000,11043000.000,7537000.000,8155000.000,10174000.000,6690000.000,5077000.000,4931000.000,7005000.000,15141000.000,15381000.000,12682000.000
AssetsCurrent,13413000.000,16785000.000,14558000.000,12789000.000,10888000.000,12516000.000,18281000.000,14534000.000,11992000.000,11484000.000,14791000.000,16383000.000,12879000.000,10418000.000,6952000.000,7596000.000,9646000.000,6177000.000,4527000.000,4561000.000,6574000.000,14420000.000,14471000.000,11531000.000
AvailableForSaleSecurities,,,,,,,,,4811000.000,3885000.000,2553000.000,4858000.000,3808000.000,1251000.000,,,,,,,,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,5782000.000,4692000.000,4148000.000,4816000.000,4830000.000,3898000.000,2569000.000,4871000.000,3821000.000,1260000.000,,,,,,,,,,
AvailableForSaleSecuritiesFairValueDisclosure,,,,,5720000.000,4663000.000,4135000.000,4805000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,-62000.000,-29000.000,-13000.000,-11000.000,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,,,,,,,11000.000,,,,9000.000,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,7973000.000,12430000.000,8428000.000,6121000.000,4653000.000,7219000.000,12735000.000,8387000.000,6594000.000,6934000.000,10500000.000,10316000.000,7757000.000,7884000.000,5429000.000,5598000.000,7208000.000,3383000.000,2385000.000,1430000.000,3495000.000,9430000.000,9512000.000,7399000.000
CashAndCashEquivalentsFairValueDisclosure,,,,,,,,,,,10500000.000,,,,5429000.000,5598000.000,7208000.000,3383000.000,2385000.000,,,,,
CashFDICInsuredAmount,,,,,,250000.000,,,,,,,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights,,,,,,,,,,,,1.560,,,,,,,,,,,,
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,1.680,1.420,1.420,0.810,0.810,0.760,5.190,4.580,2.970,2.120,1810.000,1.810
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,800000.000,4425000.000,,,,,1400000.000,,,,,,,,,,3613261.000,363523.000,
ClassOfWarrantOrRightOutstanding,,,,,4773000.000,5573000.000,11190000.000,,,10010000.000,4765000.000,6165000.000,6165000.000,4925000.000,4925000.000,21339000.000,26786000.000,25386000.000,1458000.000,1237976.000,3495000.000,929000.000,565.000,565.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,2000000.000,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,65000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,240000000.000,240000000.000,240000.000,240000000.000,240000000000.000,240000000.000,240000000.000
CommonStockSharesIssued,23484000.000,28332000.000,28587000.000,28827000.000,28868000.000,29747000.000,36915000.000,37241000.000,37358000.000,38651000.000,44624000.000,50705000.000,50779000.000,51143000.000,51650000.000,61113000.000,73642000.000,74618000.000,3486000.000,5075.000,9156935.000,14865507000.000,15269000.000,15288000.000
