,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,92363.000,264106.000,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,467803.000,1141891.000,1880674.000,2531915.000,3885000.000,4665000.000,4840000.000,4852000.000,7101000.000,6285000.000
AccountsReceivableNet,,,62403.000,109413.000,387091.000,342517.000,311000.000,512000.000,1786000.000,2220000.000,2388000.000,1762000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,13000.000,40000.000,-111000.000,-82000.000
AdditionalPaidInCapital,10052833.000,31485460.000,31489224.000,36766743.000,46084031.000,55304031.000,79622000.000,98725000.000,113873000.000,147236000.000,176021000.000,205459000.000
Assets,11110304.000,31166715.000,58531446.000,62897307.000,75046353.000,86772611.000,139729000.000,160201000.000,213874000.000,252963000.000,383214000.000,409293000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,,670000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,,,,,,,,,,0.000,
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,,,,,,,,,,590000.000,
BelowMarketLeaseAmortizationIncomeYearFive,,,,,,,,,,,0.000,
BelowMarketLeaseAmortizationIncomeYearFour,,,,,,,,,,,1000.000,
BelowMarketLeaseAmortizationIncomeYearThree,,,,,,,,,,,32000.000,
BelowMarketLeaseAmortizationIncomeYearTwo,,,,,,,,,,,326000.000,
BelowMarketLeaseGross,,,,,,,,,,,,1445000.000
BelowMarketLeaseNet,,,,,,,,,,,949000.000,775000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,244000.000,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,3082000.000,,,,40928000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedLessNoncontrollingInterest,,,,,,,63995000.000,,,,153841000.000,
CashAndCashEquivalentsAtCarryingValue,11015554.000,27775649.000,13256679.000,17750611.000,29846395.000,37716259.000,24768000.000,39440000.000,33649000.000,66502000.000,43741000.000,70518000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,,,,
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,,,,,
CommonStockSharesIssued,1320344.000,3893812.000,3893812.000,4522857.000,5695223.000,6775264.000,9619143.000,,,,,
CommonStockSharesOutstanding,1320344.000,3893812.000,3893812.000,4522857.000,5695223.000,6775264.000,9619143.000,,,,,
CommonStockValue,13203.000,38938.000,38938.000,45228.000,56952.000,67753.000,96000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,61760000.000,65802000.000,103900000.000,107260000.000,212010000.000,212503000.000
DebtInstrumentFaceAmount,,,26000000.000,26000000.000,26000000.000,26000000.000,61760000.000,65802000.000,103900000.000,107260000.000,212010000.000,212503000.000
DebtInstrumentFairValue,,,25998195.000,,25998897.000,,,,,,,
DeferredFinanceCostsNet,,,,,,,924000.000,814000.000,1163000.000,1022000.000,3429000.000,3083000.000
DeferredFinanceCostsNoncurrentNet,,,658721.000,603827.000,548934.000,520455.000,900000.000,800000.000,1200000.000,1000000.000,3400000.000,3100000.000
DerivativeFairValueOfDerivativeAsset,,,,,,,45000.000,13000.000,3000.000,2000.000,95000.000,45000.000
DividendsPayableCurrentAndNoncurrent,,,,,,,,93000.000,194000.000,1078000.000,274000.000,305000.000
DueFromRelatedParties,,,,,,,,94000.000,,,,21000.000
DueToRelatedPartiesCurrentAndNoncurrent,1346604.000,0.000,699341.000,464138.000,1312609.000,1872260.000,2356000.000,213000.000,333000.000,1921000.000,812000.000,1107000.000
