,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,22183000.000,,,,25304000.000,,,,23985000.000,,,,26200000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1429000.000,-2000.000,745000.000,565000.000,1247000.000,2524000.000,114000.000,1228000.000,582000.000,2442000.000,3257000.000,2661000.000,-378000.000,-144000.000
AdditionalPaidInCapital,110480000.000,313738000.000,313803000.000,313841000.000,313894000.000,315343000.000,315922000.000,316460000.000,317022000.000,317552000.000,318187000.000,322164000.000,322934000.000,324046000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,2482000.000,8271000.000,16610000.000,23129000.000,4991000.000,9058000.000,16634000.000,23839000.000,3661000.000,9375000.000,16011000.000,25268000.000,4716000.000,10792000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,2600000.000,1900000.000,1700000.000,1500000.000,1500000.000,1300000.000,941000000000.000,1000000.000,996000.000,629000000.000,442000.000,336000.000,293000.000,258000.000
Assets,1947039000.000,1764758000.000,1802392000.000,1799325000.000,1783380000.000,1766048000.000,1737223000.000,1744709000.000,1762729000.000,1737578000.000,1799266000.000,1795035000.000,1790619000.000,1727173000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,215000.000,,,270562000.000,,,,267871000.000,,,,226590000.000,
AvailableForSaleSecurities,213418000.000,215589000.000,278701000.000,279373000.000,273443000.000,275107000.000,269495000.000,257536000.000,269658000.000,267733000.000,253726000.000,245396000.000,226795000.000,222125000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,6827000.000,5937000.000,,1968000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,637000.000,730000.000,,1376000.000
AvailableForSaleSecuritiesAmortizedCost,214943000.000,,276645000.000,277615000.000,270562000.000,270123000.000,268478000.000,254687000.000,267871000.000,262886000.000,247536000.000,240189000.000,226590000.000,221533000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,117508000.000,-100145000.000,-107209000.000,-147739000.000,84348000.000,-26661000.000,-102529000.000,-49839000.000,105895000.000,-23968000.000,18152000.000,20074000.000,107923000.000,82137000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,107451000.000,80177000.000,54910000.000,101816000.000,47545000.000,9008000.000,90842000.000,38390000.000,94763000.000,13444000.000,6603000.000,6456000.000,97458000.000,71777000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,10057000.000,19968000.000,52299000.000,45923000.000,36803000.000,17653000.000,11687000.000,11449000.000,11132000.000,10524000.000,11549000.000,13618000.000,10465000.000,10360000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,214943000.000,214764000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,2611000.000,4965000.000,5176000.000,6269000.000,5767000.000,8972000.000,6677000.000,5826000.000,12914000.000,13610000.000,10945000.000,13145000.000,8737000.000,11469000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,2632000.000,5057000.000,5260000.000,6339000.000,5803000.000,9075000.000,6770000.000,5895000.000,12951000.000,13679000.000,11026000.000,13207000.000,8751000.000,11470000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,32705000.000,30837000.000,37034000.000,30793000.000,25525000.000,21533000.000,29990000.000,28707000.000,26637000.000,26627000.000,22754000.000,22756000.000,20422000.000,19055000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,31170000.000,30740000.000,37395000.000,31442000.000,26405000.000,22564000.000,29899000.000,28935000.000,26774000.000,26888000.000,23001000.000,22861000.000,20054000.000,18644000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,22292000.000,23814000.000,32859000.000,39025000.000,40505000.000,42149000.000,42267000.000,43264000.000,44647000.000,42997000.000,42011000.000,41448000.000,41332000.000,39904000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,21134000.000,23047000.000,32336000.000,38692000.000,40487000.000,42696000.000,42021000.000,43486000.000,45628000.000,44533000.000,44103000.000,43262000.000,41684000.000,40651000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,33927000.000,28770000.000,23237000.000,18898000.000,24274000.000,21609000.000,20292000.000,18874000.000,17157000.000,17055000.000,19526000.000,21265000.000,20944000.000,19436000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,34318000.000,29192000.000,23667000.000,19260000.000,24549000.000,21931000.000,20444000.000,19090000.000,17210000.000,17188000.000,19799000.000,21521000.000,20891000.000,19523000.000
AvailableForSaleSecuritiesDebtMaturitiesWithoutSingleMaturityDateAmortizedCost,123408000.000,126378000.000,178339000.000,182630000.000,174491000.000,175860000.000,169252000.000,158016000.000,166516000.000,162597000.000,152300000.000,141575000.000,135155000.000,131669000.000
