,2017-02-28
AccountsPayableAndAccruedLiabilitiesNoncurrent,1500.000
AdditionalPaidInCapitalCommonStock,11685.000
Assets,16598.000
CashAndCashEquivalentsAtCarryingValue,16370.000
CommonStockSharesAuthorized,75000000.000
CommonStockSharesIssued,5615000.000
CommonStockSharesOutstanding,5615000.000
CommonStockValue,5615.000
DueToRelatedPartiesNoncurrent,3264.000
Liabilities,4764.000
LiabilitiesAndStockholdersEquity,16598.000
PrepaidExpenseCurrent,228.000
RetainedEarningsAccumulatedDeficit,-5466.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11834.000
