,2011-08-31,2012-02-29,2012-05-31,2012-08-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,0.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,0.000,,
IncreaseDecreaseInPrepaidExpense,,0.000,,
InterestPaid,,0.000,,
NetCashProvidedByUsedInOperatingActivities,,-1116.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1116.000,,
NetIncomeLoss,0.000,0.000,0.000,-1425.000
OperatingExpenses,0.000,0.000,0.000,1425.000
ProceedsFromNotesPayable,,1116.000,,
Revenues,0.000,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000,0.000
