,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-455000.000,,,,-412000.000,,,,-610000.000
AllocatedShareBasedCompensationExpense,324000.000,1094000.000,1113000.000,1461000.000,1464000.000,2594000.000,2461000.000,2865000.000,3083000.000,4615000.000
AmortizationOfDebtDiscountPremium,5000.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3446904.000,,,,4789885.000,,,,5870162.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,0.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-3214000.000,,,,-14871000.000,,,,160124000.000
ComprehensiveIncomeNetOfTax,-7847000.000,-13856000.000,-17226000.000,-15977000.000,-31226000.000,-28291000.000,-27760000.000,-25652000.000,-7536000.000,-29432000.000
DepreciationDepletionAndAmortization,11000.000,19000.000,,,,22000.000,,,,81000.000
EarningsPerShareBasicAndDiluted,-8.660,-0.570,-0.690,-0.580,-1.090,-0.950,-0.890,-0.720,-0.140,-0.790
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,0.000,,,,,,,,,
GeneralAndAdministrativeExpense,1688000.000,4146000.000,3848000.000,4684000.000,5043000.000,5901000.000,6373000.000,8276000.000,9493000.000,11326000.000
IncreaseDecreaseInAccountsPayable,,1220000.000,,,,3310000.000,,,,-8094000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,-7300000.000,,,,,,,,-10700000.000
IncreaseDecreaseInAccruedLiabilities,,-1114000.000,,,,-2565000.000,,,,-5598000.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,-1066000.000
IncreaseDecreaseInOtherNoncurrentAssets,,-807000.000,,,,-148000.000,,,,-22000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,,,,,-266000.000,,,,191000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,863000.000,,,,1242000.000,,,,-3025000.000
InterestAndOtherIncome,-84000.000,237000.000,,,,,,,,
InterestExpense,47000.000,38000.000,38000.000,39000.000,32000.000,,,,,
InterestExpenseDebtExcludingAmortization,5000.000,,,,,,,,,
LeaseAndRentalExpense,168000.000,314000.000,378000.000,400000.000,408000.000,,,,,
LicenseAndServicesRevenue,,,,,,,,119000.000,,1066000.000
NetCashProvidedByUsedInFinancingActivities,,42000.000,,,,88000.000,,,,182543000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,42000.000,,,,88000.000,,,,182543000.000
NetCashProvidedByUsedInInvestingActivities,,1861000.000,,,,11064000.000,,,,2604000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,1861000.000,,,,11064000.000,,,,2604000.000
NetCashProvidedByUsedInOperatingActivities,,-5117000.000,,,,-26023000.000,,,,-25023000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5117000.000,,,,-26023000.000,,,,-25023000.000
