,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,368.000,,
EarningsPerShareBasic,-0.003,-0.007,-0.001
EarningsPerShareDiluted,-0.000,-0.010,-0.000
GeneralAndAdministrativeExpense,5368.000,15724.000,1400.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5368.000,-15724.000,-1400.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-5368.000,-15724.000,-1400.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,368.000,,
NetCashProvidedByUsedInFinancingActivities,5000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,,
NetCashProvidedByUsedInOperatingActivities,-5000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5000.000,,
NetIncomeLoss,-5368.000,-15724.000,
OperatingExpenses,5368.000,15724.000,1400.000
OperatingIncomeLoss,-5368.000,-15724.000,-1400.000
ProceedsFromRepaymentsOfRelatedPartyDebt,5000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,2109000.000,,2109000.000
WeightedAverageNumberOfSharesOutstandingBasic,2109000.000,2109000.000,2109000.000
