,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,93356000.000,135297000.000,139667000.000,-113879000.000,-97223000.000,-65921000.000
AcquisitionCostRatio,,,0.179,0.190,0.195,0.202
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,0.000
AmortizationOfIntangibleAssets,3717000.000,2618000.000,2233000.000,1982000.000,2493000.000,1809000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1134469.000,614000.000,250000.000,282000.000,165000.000,170000.000
AssumedPremiumsWritten,,,2722126000.000,2701545000.000,2572165000.000,2858030000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,121411000.000,128885000.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,260288000.000,278493000.000,175496000.000,275806000.000,79215000.000,105371000.000
AvailableForSaleSecuritiesGrossRealizedLosses,123016000.000,125374000.000,98301000.000,102868000.000,152245000.000,150615000.000
BenefitsLossesAndExpenses,3739688000.000,3376037000.000,3461898000.000,3516051000.000,3485650000.000,3483855000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,52334000.000,-222032000.000,163509000.000,-1496000.000,66303000.000,51361000.000
CashDivestedFromDeconsolidation,,,,,71649000.000,
CededPremiumsEarned,,,752204000.000,781346000.000,881536000.000,1056769000.000
CededPremiumsWritten,676719000.000,802187000.000,768841000.000,804544000.000,929064000.000,1217234000.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,-11682000.000,-10853000.000,,,,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,0.000,0.000,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge,16085000.000,3099000.000,,,,
ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,,,0.000,0.000,,
CombinedRatio,,,0.910,0.916,0.947,0.959
CommonStockDividendsPerShareDeclared,0.930,0.970,1.020,1.100,1.220,1.430
ComprehensiveIncomeNetOfTax,-2354000.000,781701000.000,482668000.000,641165000.000,498740000.000,579992000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,0.000,0.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,498740000.000,579992000.000
DeferredPolicyAcquisitionCostAmortizationExpense,587469000.000,627653000.000,664191000.000,737197000.000,718112000.000,746876000.000
