,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2479491.000,2209651.000,2654263.000,3864545.000,3605820.000,4055348.000,3997789.000,3981696.000,4245745.000,3225377.000,2767639.000,4249574.000,4249050.000,3893250.000,3876760.000,4412385.000,4577488.000,7485220.000,9386531.000,12389147.000,12787119.000,12889056.000,10471944.000,8896188.000
AccountsReceivableNetCurrent,5493186.000,6429700.000,7083354.000,7603437.000,6582855.000,7184558.000,7154065.000,7164269.000,6226619.000,4633067.000,4793834.000,5528865.000,4898137.000,4294496.000,4427081.000,5495667.000,5574285.000,13318450.000,15385218.000,14923488.000,14724671.000,15826130.000,18991872.000,16320038.000
AccruedEmployeeBenefitsCurrent,,,,,2627612.000,306881.000,218850.000,105807.000,82940.000,171174.000,211212.000,196662.000,1.000,,0.000,56824.000,120000.000,91741.000,147037.000,202333.000,257628.000,213758.000,213758.000,358480.000
AccruedLiabilitiesCurrent,1580852.000,2546624.000,3762211.000,2548103.000,2409888.000,2250617.000,2400090.000,2831236.000,2391313.000,1814472.000,3585037.000,2539483.000,2048054.000,1947328.000,1921301.000,2645346.000,2399599.000,6716897.000,9595851.000,9993541.000,4912872.000,5623574.000,8982187.000,8815400.000
AccruedRoyaltiesCurrent,,,,,,845999.000,698408.000,788000.000,804250.000,820500.000,836750.000,853000.000,902250.000,951500.000,1000750.000,1109750.000,1169500.000,0.000,0.000,,,,,
AccruedRoyaltiesCurrentAndNoncurrent,,,,,,7341520.000,7341520.000,7341520.000,7341520.000,7341520.000,13800000.000,13800000.000,13800000.000,13800000.000,12300000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,-4020040.000,-4163783.000,4337955.000,4519416.000,4647819.000,4820824.000,4968659.000,5108427.000,5204497.000,5170288.000,4873258.000,4995665.000,5158252.000,5692668.000,5425524.000,6067017.000,6814866.000,7460477.000,7857143.000,7935548.000
AdditionalPaidInCapital,41400500.000,44283070.000,45452732.000,49984094.000,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,50411604.000,51378943.000,51897890.000,51992018.000,55253597.000,55558330.000,56516443.000,57933665.000,58441168.000,63107378.000,63091620.000,64572987.000,66091741.000,81798160.000,81917488.000,81998270.000,82603270.000,82898754.000,85461210.000,86026911.000
AllowanceForDoubtfulAccountsReceivableCurrent,79684.000,170885.000,1232806.000,1238398.000,1209073.000,1369443.000,1576955.000,1673631.000,518419.000,1297335.000,1309859.000,1411409.000,1426009.000,1463046.000,1392989.000,1322569.000,1322569.000,2416984.000,2579634.000,2713074.000,3032246.000,2997747.000,1653385.000,1889854.000
Assets,19754738.000,23407910.000,23169848.000,26710300.000,28453485.000,38446859.000,34495554.000,32746099.000,35119053.000,31038897.000,28877628.000,31233494.000,28417241.000,31813154.000,27950891.000,27404815.000,26352020.000,126226693.000,143059438.000,141391119.000,141305786.000,142448965.000,144101605.000,139687657.000
AssetsCurrent,14466788.000,17041546.000,16603501.000,19799303.000,20684288.000,29840489.000,25574823.000,23634610.000,25833527.000,21785684.000,19168684.000,21777729.000,19415011.000,23195459.000,19108077.000,18991163.000,18026148.000,44370953.000,45423421.000,44654025.000,43731238.000,45767950.000,48986211.000,46817336.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,0.000,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValue,,,,,450166.000,-450166.000,-450166.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionContingentConsiderationAtFairValueCurrent,,,,,91740.000,91740.000,91740.000,98946.000,,,,,,,,,,,,,,,,
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,1000000.000,1000000.000,1000000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,1450166.000,1450166.000,1450166.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsFinishedGoods,,,,,504827.000,504827.000,504827.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,728618.000,728618.000,728618.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,,,,,,,,,,,22816088.000,,,,,,,
BusinessCombinationConsiderationTransferred,,,,,1450166.000,1450166.000,1450166.000,,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,,0.000,,,,,,,,,,,,,
