,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-04-30,2016-07-31,2016-10-31,2017-04-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,1250.000,1250.000,1370.000,745.000,745.000,745.000,745.000
AdditionalPaidInCapitalCommonStock,8000.000,8000.000,8000.000,8000.000,107000.000,107000.000,107000.000,107000.000,107000.000
Assets,5175.000,2285.000,2285.000,2285.000,102285.000,100915.000,100915.000,100915.000,100915.000
Cash,5175.000,2285.000,2285.000,2285.000,2285.000,915.000,915.000,915.000,915.000
CashAndCashEquivalentsAtCarryingValue,5175.000,2285.000,2285.000,2285.000,2285.000,915.000,915.000,915.000,915.000
CommonStockOtherSharesOutstanding,,,,,10000000.000,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,100000.000,100000.000,100000.000,100000.000,100000.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesOutstanding,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,30000000.000,30000000.000,30000000.000,30000000.000
CommonStockSharesSubscribedButUnissued,,,,,1000.000,,,,
CommonStockValue,2000.000,2000.000,2000.000,2000.000,2000.000,3000.000,3000.000,3000.000,3000.000
LiabilitiesAndStockholdersEquity,5175.000,2285.000,2285.000,2285.000,102285.000,100915.000,100915.000,100915.000,100915.000
LiabilitiesCurrent,,,1250.000,1250.000,1370.000,745.000,745.000,745.000,745.000
RetainedEarningsAccumulatedDeficit,-4825.000,-7715.000,-8965.000,-8965.000,-9085.000,-9830.000,-9830.000,-9830.000,-9830.000
ShareholdersEquityFairValueDisclosure,5175.000,2285.000,,,,,,,
StockholdersEquity,5175.000,2285.000,1035.000,1035.000,100915.000,100170.000,100170.000,100170.000,100170.000
