,2011-07-02,2011-10-01,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2014-03-29,2014-06-28,2014-09-27,2015-03-28,2015-06-27,2015-09-26,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01,2017-07-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1763000.000,,,,1688000.000,,,1877000.000,,,2258000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,290000.000,,,,740000.000,,,244000.000,,,135000.000,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,,,769000.000,,,,,,,,,
AmortizationOfIntangibleAssets,2569000.000,2505000.000,2450000.000,2420000.000,2389000.000,2335000.000,2287000.000,2359000.000,2343000.000,2336000.000,9390000.000,13128000.000,12307000.000,11928000.000,11673000.000,11289000.000,11062000.000,10974000.000,10938000.000,10945000.000,11007000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1535000.000,2422000.000,1436000.000,-3962000.000,2194000.000,1580000.000,1550000.000,1509000.000,1905000.000,1389000.000,1416000.000,1005000.000,1002000.000,1305000.000,964000.000,23000.000,-1858000.000,504000.000,338000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,1300000.000,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,-1813000.000,,-1282000.000,0.000,,0.000,0.000,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,4149000.000,,,3465000.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-6662000.000,,,,8427000.000,,,-2765000.000,,,-48312000.000,,,-5422000.000,,,,-15230000.000,
ComprehensiveIncomeNetOfTax,,,14871000.000,20319000.000,25899000.000,4701000.000,4844000.000,14972000.000,20646000.000,14818000.000,-9970000.000,-10184000.000,5214000.000,19853000.000,-12307000.000,21602000.000,33686000.000,32475000.000,1883000.000,48626000.000,35970000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,14871000.000,20319000.000,25899000.000,4701000.000,,,,,,,,,,,,,,,
CostOfRevenue,114055000.000,98186000.000,99159000.000,105487000.000,102517000.000,101357000.000,97942000.000,99974000.000,94453000.000,94452000.000,162910000.000,174311000.000,146837000.000,152622000.000,153943000.000,152318000.000,163847000.000,173712000.000,176702000.000,177781000.000,178699000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,,,,,,,,4242000.000,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,-2833000.000,,,-211000.000,,,,3422000.000,
Depreciation,,,6487000.000,,,,7296000.000,,,7832000.000,,,13319000.000,,,13700000.000,,,,13977000.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,-784000.000,257000.000,-693000.000,1181000.000,-2713000.000,391000.000,-10927000.000,-2650000.000,-3515000.000,-267000.000,4785000.000,-2297000.000,183000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,,,,,,-1074000.000,,,,,,,,,,,,,
EarningsPerShareBasic,0.240,0.160,0.130,0.160,0.130,0.080,0.120,0.140,0.130,0.100,-0.110,-0.010,0.110,0.170,0.170,0.120,0.230,0.160,0.180,0.230,0.280
EarningsPerShareDiluted,0.240,0.160,0.130,0.160,0.130,0.080,0.120,0.140,0.130,0.100,-0.110,-0.010,0.110,0.170,0.170,0.110,0.230,0.150,0.190,0.230,0.280
EffectOfExchangeRateOnCashAndCashEquivalents,,,-60000.000,,,,-4717000.000,,,-47000.000,,,-2354000.000,,,3144000.000,,,,6146000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,0.238,,,,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,,,,,,,,2500000.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,3851000.000,
GoodwillPeriodIncreaseDecrease,,,,,,,,,,,,,6862000.000,,,,,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,,,,,,,7186000.000,,,,,,,,
GoodwillTranslationAdjustments,,,,,,,,,,,,,-324000.000,,,1175000.000,,,,,
GrossProfit,95143000.000,74828000.000,76244000.000,82746000.000,81932000.000,66461000.000,67128000.000,77570000.000,70132000.000,71352000.000,88668000.000,98743000.000,116536000.000,128087000.000,116310000.000,114706000.000,139205000.000,122980000.000,131800000.000,139596000.000,150303000.000
ImpairmentOfInvestments,,,,,,,,,,,,,700000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,41981000.000,26556000.000,26921000.000,32252000.000,25693000.000,14837000.000,21595000.000,27297000.000,22946000.000,18555000.000,-37064000.000,-4838000.000,19644000.000,30741000.000,27489000.000,21085000.000,38403000.000,25892000.000,34619000.000,41625000.000,51033000.000
IncomeLossFromEquityMethodInvestments,236000.000,14000.000,3000.000,,,,,0.000,0.000,,-50000.000,-40000.000,-102000.000,-48000.000,-68000.000,0.000,0.000,0.000,0.000,,
IncomeTaxExpenseBenefit,9695000.000,4582000.000,9065000.000,10579000.000,7656000.000,3581000.000,5198000.000,7516000.000,5139000.000,4243000.000,-22445000.000,-3810000.000,4670000.000,6245000.000,4018000.000,4873000.000,5513000.000,3945000.000,8521000.000,9111000.000,11042000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,15000.000,-307000.000,-165000.000,815000.000,,,,,,,449000.000,585000.000,508000.000,,,,,,
IncomeTaxReconciliationDeductionsDividends,,,,,,,,,,,-3722000.000,1800000.000,,0.000,0.000,,,,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,-447000.000,-201000.000,-1230000.000,-3436000.000,,,,,-7766000.000,-3460000.000,-3021000.000,-5254000.000,-5858000.000,,,,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,9423000.000,11289000.000,8993000.000,5191000.000,,,,,-12972000.000,-1693000.000,6875000.000,10760000.000,9621000.000,,,,,,
IncomeTaxReconciliationOtherAdjustments,,,74000.000,-202000.000,58000.000,611000.000,,,,,159000.000,-104000.000,367000.000,154000.000,-253000.000,,,,,,
IncreaseDecreaseInAccountsAndNotesReceivable,,,12811000.000,,,,12893000.000,,,7217000.000,,,32246000.000,,,6799000.000,,,,7546000.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-279000.000,,,,-7015000.000,,,-3554000.000,,,-5962000.000,,,-9510000.000,,,,-23490000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-4678000.000,,,,318000.000,,,2012000.000,,,3241000.000,,,-726000.000,,,,-1252000.000,
IncreaseDecreaseInInventories,,,7506000.000,,,,3758000.000,,,7545000.000,,,7512000.000,,,12998000.000,,,,5415000.000,
IncreaseDecreaseInOtherOperatingAssets,,,1068000.000,,,,-1970000.000,,,-827000.000,,,-3100000.000,,,-1796000.000,,,,-5061000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,,4004000.000,,,,898000.000,,,-689000.000,,,3584000.000,,,3071000.000,,,,2287000.000,
