,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,1079.000,1626.000,2250.000,2865.000,
AccountsPayableCurrent,,,,,3811.000
AccruedLiabilitiesCurrent,,,,,3811.000
AdditionalPaidInCapital,1000.000,1250.000,2300.000,2550.000,31601.000
Assets,0.000,0.000,0.000,0.000,0.000
AssetsCurrent,,,,0.000,0.000
Cash,0.000,0.000,0.000,,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,,
CommonStockOtherSharesOutstanding,,,,,20000000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,300000000.000
CommonStockSharesIssued,12000000.000,10000000.000,10000000.000,10000000.000,20000000.000
CommonStockSharesOutstanding,12000000.000,10000000.000,10000000.000,10000000.000,20000000.000
CommonStockValue,1000.000,1000.000,1000.000,1000.000,2000.000
DeferredIncomeTaxesAndOtherAssetsCurrent,,,,,12720.000
Liabilities,,,,2865.000,3811.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000
LiabilitiesCurrent,1079.000,1626.000,2250.000,2865.000,3811.000
OperatingLossCarryforwards,,,,,37412.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.001
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,,0.000
RetainedEarningsAccumulatedDeficit,-3079.000,-3876.000,-5550.000,-6415.000,-37412.000
StockholdersEquity,-1079.000,-1626.000,-2250.000,-2865.000,-3811.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,-2865.000,-3811.000
TaxCreditCarryforwardValuationAllowance,,,,,-12720.000
