,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,6214.000,1235.000,1205.000,1060.000,1138.000,1140.000,1115.000,940.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,-338319.000,,,,,-695456.000,,,,80014.000,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,,-41134020.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-4208093.000,,,,-2552762.000,,,,-56134.000,,,,312267.000
ComprehensiveIncomeNetOfTax,2813806.000,286006.000,-5172089.000,-6120335.000,-16816674.000,-952322.000,-2196190.000,-38454283.000,-20581774.000,238930.000,-875858.000,-363642.000,-1146931.000,-1263462.000
ConcentrationRiskPercentage1,,,,,,0.100,,,,0.100,,,,0.100
CurrentIncomeTaxExpenseBenefit,,184725.000,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,-20654.000
Depreciation,28647.000,27951.000,27939.000,27939.000,27855.000,27159.000,27404.000,27107.000,35465.000,19006.000,13003.000,11053.000,11813.000,1646.000
DepreciationDepletionAndAmortization,,27951.000,27939.000,27841.000,27953.000,33373.000,28639.000,27829.000,37008.000,20144.000,14143.000,12168.000,12753.000,1646.000
EarningsPerShareBasic,0.170,0.105,-0.467,-0.500,-1.490,-0.094,-0.192,-2.994,8.242,0.091,-0.124,-0.039,0.208,-0.077
EarningsPerShareBasicAndDiluted,0.170,0.105,-0.467,-0.500,-1.490,-0.094,-0.192,-2.994,-1.682,0.091,-0.124,-0.039,-0.064,-0.077
EarningsPerShareDiluted,0.170,0.105,-0.467,-0.500,-1.490,-0.094,-0.192,-2.994,8.242,0.091,-0.124,-0.039,0.208,-0.077
EffectOfExchangeRateOnCashAndCashEquivalents,,-151139.000,,,,8393.000,,,,788.000,,,,371.000
EffectiveIncomeTaxRateContinuingOperations,,0.169,,,,0.277,0.227,0.015,-0.562,0.000,,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.250,,,,0.250,,,,0.250,,,,0.250
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.125,,,,0.125,,,,0.125,,,,0.125
FeesAndCommissions,455645.000,-11543.000,-1477305.000,-50683.000,-2861765.000,-229043.000,-1387663.000,-7298371.000,-5896146.000,1419385.000,-417034.000,-590691.000,-92645.000,10050.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,-568.000,-9176.000,1194.000,473.000,-487.000,201.000,-271.000,1464.000,-95.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,14585.000,,,,,,,,
GeneralInsuranceExpense,,70875.000,70875.000,59062.000,0.000,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2748830.000,1278358.000,-5454333.000,-6154163.000,-17683760.000,-1022270.000,-1852038.000,-37160555.000,-18734703.000,1130476.000,-1712147.000,-624445.000,-774020.000,-1285077.000
IncomeTaxExpenseBenefit,387561.000,184725.000,-173633.000,-113.000,-734382.000,134761.000,518498.000,-58609.000,1900498.000,,,,,
IncomeTaxesPaidNet,,445955.000,,,,20889.000,,,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,,,,20654.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,-134761.000,,,,,,,,
IncreaseDecreaseInDepositsOutstanding,,,,,,823527.000,,,,,,,,
IncreaseDecreaseInIncomeTaxesReceivable,,260526.000,,,,20889.000,,,,,,,,
IncreaseDecreaseInInterestAndDividendsReceivable,,595922.000,,,,456359.000,,,,,,,,20398.000
IncreaseDecreaseInNotesReceivables,,,,,,-81375.000,,,,,,,,
IncreaseDecreaseInOtherCurrentLiabilities,,-342846.000,,,,-117463.000,,,,-100539.000,,,,5229.000
IncreaseDecreaseInOtherOperatingAssets,,-151465.000,,,,148164.000,,,,-83691.000,,,,-11272.000
InterestAndDividendIncomeOperating,2986344.000,2898922.000,1682652.000,1465745.000,1133364.000,1286926.000,910393.000,163552.000,620970.000,234801.000,250008.000,722380.000,83864.000,106776.000
InterestAndFeeIncomeLoansCommercial,2969422.000,2856474.000,1673559.000,1457902.000,1105868.000,1281469.000,907526.000,156498.000,598642.000,232046.000,249500.000,722117.000,83855.000,106674.000
