,2011-12-31
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,16000.000
AmortizationOfLeasedAsset,946000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-942000.000
CommonStockDividendsPerShareDeclared,0.920
ComprehensiveIncomeNetOfTax,5750000.000
DeferredIncomeTaxesAndTaxCredits,10020000.000
Depreciation,19306000.000
DividendsCommonStock,12326000.000
DividendsPreferredStock,368000.000
EarningsPerShareBasic,0.400
EarningsPerShareDiluted,0.400
ElectricProductionExpense,10942000.000
EquityMethodInvestmentDividendsOrDistributions,19385000.000
IncomeLossFromEquityMethodInvestments,27733000.000
IncomeTaxExpenseBenefit,5167000.000
IncreaseDecreaseInAccountsPayable,-38000.000
IncreaseDecreaseInAccountsPayableRelatedParties,3299000.000
IncreaseDecreaseInOtherCurrentAssets,-1422000.000
IncreaseDecreaseInOtherCurrentLiabilities,5395000.000
IncreaseDecreaseInOtherNoncurrentAssets,4524000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,1796000.000
IncreaseDecreaseInReceivables,-1386000.000
InterestExpense,13652000.000
InterestExpenseLongTermDebt,13305000.000
InterestExpenseOther,479000.000
NetCashProvidedByUsedInFinancingActivities,6746000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,6746000.000
NetCashProvidedByUsedInInvestingActivities,-53401000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-53401000.000
NetCashProvidedByUsedInOperatingActivities,45713000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,45713000.000
NetIncomeLoss,5704000.000
NetIncomeLossAvailableToCommonStockholdersBasic,5336000.000
NonoperatingIncomeExpense,3003000.000
OperatingIncomeLoss,16353000.000
OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,-2000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodNetOfTax,-48000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,-33000.000
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToNoncontrollingInterest,65000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,46000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,46000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansPlanAmendmentsTaxEffect,-1000.000
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,96000.000
OtherNoncashIncomeExpense,140000.000
OtherNonoperatingExpense,3021000.000
OtherNonoperatingIncome,2794000.000
OtherTaxExpenseBenefit,-1356000.000
PaymentOfFinancingAndStockIssuanceCosts,225000.000
PaymentsForProceedsFromOtherInvestingActivities,462000.000
PaymentsForRepurchaseOfRedeemablePreferredStock,0.000
PaymentsOfDividends,12694000.000
PaymentsToAcquireInterestInSubsidiariesAndAffiliates,0.000
PaymentsToAcquireMarketableSecurities,1801000.000
PaymentsToAcquirePropertyPlantAndEquipment,41129000.000
ProceedsFromCollaborators,1130000.000
ProceedsFromIssuanceOfCommonStock,2110000.000
ProceedsFromIssuanceOfSeniorLongTermDebt,40000000.000
ProceedsFromLinesOfCredit,100640000.000
ProceedsFromSaleOfAvailableForSaleSecurities,1555000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedCostOfEquity,118000.000
PublicUtilitiesAllowanceForFundsUsedDuringConstructionCapitalizedInterest,-132000.000
RegulatedOperatingRevenue,359734000.000
RepaymentsOfLinesOfCredit,102057000.000
RepaymentsOfLongTermCapitalLeaseObligations,1028000.000
RepaymentsOfLongTermDebt,20000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,369000.000
StockIssuedDuringPeriodValueDividendReinvestmentPlan,1210000.000
StockIssuedDuringPeriodValueStockOptionsExercised,900000.000
UtilitiesOperatingExpense,343381000.000
UtilitiesOperatingExpenseDepreciationAndAmortization,19306000.000
UtilitiesOperatingExpenseMaintenance,37471000.000
UtilitiesOperatingExpenseOther,56859000.000
UtilitiesOperatingExpenseTaxes,18514000.000
WeightedAverageNumberOfDilutedSharesOutstanding,13487608.000
WeightedAverageNumberOfSharesOutstandingBasic,13404909.000
