,2017-03-31
CashPeriodIncreaseDecrease,-750.000
CostOfGoodsSold,339.000
Depreciation,459.000
EarningsPerShareBasic,-0.004
EarningsPerShareDiluted,-0.004
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.340
GeneralAndAdministrativeExpense,26586.000
GrossProfit,3461.000
IncomeLossFromContinuingOperations,-23125.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,-7862.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInInventories,339.000
IncreaseDecreaseInPrepaidExpense,600.000
InterestPaid,0.000
LossContingencyLossInPeriod,-23125.000
NetCashProvidedByUsedInFinancingActivities,20977.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,20977.000
NetCashProvidedByUsedInOperatingActivities,-21727.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-21727.000
NetIncomeLoss,-23125.000
OperatingExpenses,26586.000
OperatingIncomeLoss,33386.000
ProceedsFromSaleOfLoansHeldForInvestment,20977.000
RepaymentsOfRelatedPartyDebt,0.000
Revenues,3800.000
SaleLeasebackTransactionMonthlyRentalPayments,200.000
SalesRevenueNet,3800.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,7862.000
WeightedAverageNumberOfDilutedSharesOutstanding,6060000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,6060000.000
