,2017-03-31
AccountsPayableAndOtherAccruedLiabilities,346550.000
AccumulatedDistributionsInExcessOfNetIncome,54031.000
AdditionalPaidInCapitalCommonStock,5548635.000
Assets,7194329.000
CashAndCashEquivalentsAtCarryingValue,7194329.000
DueToRelatedPartiesCurrentAndNoncurrent,1276627.000
Liabilities,1623177.000
LiabilitiesAndStockholdersEquity,7194329.000
PartnersCapitalAttributableToNoncontrollingInterest,195705.000
PreferredStockParOrStatedValuePerShare,0.001
PreferredStockSharesAuthorized,200000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
RetainedEarningsAccumulatedDeficit,-119518.000
StockholdersEquity,5375447.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5571152.000
