,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,822.000,8862.000,8200.000,8200.000,6800.000
AccountsPayableCurrent,6942.000,10869.000,1800.000,,1352.000,1406.000,,,,,
AdditionalPaidInCapital,,81418.000,84915.000,84915.000,84915.000,94905.000,83070.000,475695.000,475695.000,457695.000,457695.000
Assets,6867.000,91010.000,54524.000,46620.000,36079.000,104937.000,101209.000,434850.000,185512.000,131797.000,95843.000
AssetsCurrent,6867.000,91010.000,54524.000,46620.000,36079.000,39937.000,36209.000,369850.000,120512.000,66797.000,30843.000
Cash,6356.000,81600.000,53614.000,42710.000,35169.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,6356.000,81600.000,53614.000,42710.000,35169.000,39027.000,35299.000,364445.000,107730.000,51789.000,15176.000
CashEquivalentsAtCarryingValue,,0.000,0.000,0.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,21000000.000,21815000.000,21850000.000,21850000.000,21850000.000,21950000.000,220300000.000,44050000.000,44050000.000,44050000.000,44050000.000
CommonStockSharesOutstanding,21000000.000,21815000.000,21850000.000,21850000.000,21850000.000,21950000.000,220300000.000,44050000.000,44050000.000,44050000.000,44050000.000
CommonStockValue,2100.000,2182.000,2185.000,2185.000,2185.000,2195.000,22030.000,4405.000,4405.000,4405.000,4405.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,0.050,,0.007,0.007,0.007,
DeferredRevenue,,,,3000.000,,,,,,,
DeferredRevenueCurrent,,,,3000.000,,,,,,,
DeferredTaxAssetsGross,51275.000,69959.000,,106480.000,115373.000,51715.000,,,,151960.000,
DeferredTaxAssetsOperatingLossCarryforwards,,69959.000,,,,51715.000,,,,151960.000,
DeferredTaxAssetsValuationAllowance,,69959.000,,106480.000,115373.000,51715.000,,,,-151960.000,
Deposits,,3500.000,,,,,,,,,
DueFromOfficersOrStockholders,49100.000,,,,,,,,,,
DueToRelatedPartiesCurrent,49100.000,63000.000,63000.000,63000.000,63000.000,63000.000,93000.000,95907.000,93000.000,98000.000,93000.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,95907.000,93000.000,98000.000,93000.000
InterestPayableCurrent,,,,,,425.000,1658.000,2918.000,,,
Liabilities,56042.000,77369.000,64800.000,66000.000,64352.000,164831.000,195480.000,207687.000,101200.000,106200.000,
LiabilitiesAndStockholdersEquity,6867.000,91010.000,54524.000,46620.000,36079.000,104937.000,101209.000,434850.000,185512.000,131797.000,95843.000
LiabilitiesCurrent,,77369.000,64800.000,66000.000,64352.000,,,,,,99800.000
MineralPropertiesNet,,,,,,65000.000,65000.000,65000.000,65000.000,65000.000,65000.000
NotesPayableCurrent,,,,,,100425.000,101658.000,102918.000,,,
OperatingLossCarryforwards,51275.000,69959.000,,106480.000,115373.000,152000.000,,,,446942.000,
OperatingLossCarryforwardsValuationAllowance,51275.000,,,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,0.000,,,,
PreferredStockSharesOutstanding,,,,,,,0.000,,,,
PrepaidExpenseCurrent,511.000,910.000,910.000,3910.000,910.000,910.000,910.000,5405.000,12782.000,15008.000,15667.000
RetainedEarningsAccumulatedDeficit,-51275.000,-69959.000,-97376.000,-106480.000,-115373.000,-156994.000,-199371.000,-252937.000,-395788.000,-436503.000,-466057.000
StockholdersEquity,-49175.000,13641.000,-10276.000,-19380.000,-28273.000,-59894.000,-94271.000,227163.000,84312.000,25597.000,-3957.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-49175.000,13641.000,-10276.000,-19380.000,-28273.000,-59894.000,-94271.000,227163.000,84312.000,25597.000,
