,2011-08-31,2011-11-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,,,195901.000,227183.000,161050.000,207741.000,283802.000,338296.000,520054.000,154324.000,171804.000,96055.000
AccountsReceivableGrossCurrent,,,,,,1246814.000,1293431.000,1510690.000,1011929.000,926918.000,844699.000,661801.000
AccountsReceivableNetCurrent,,,143557.000,300211.000,348523.000,1246814.000,1293431.000,1510690.000,1011929.000,901918.000,844699.000,661801.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,25000.000,,
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,181700.000
AccruedLiabilities,-3500.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,73685.000,142003.000,380545.000,412186.000,527698.000,641621.000,693826.000,414684.000,563379.000,262354.000
AccruedProfessionalFees,,,23266.000,22086.000,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,41886.000,64077.000,97280.000,136152.000,103142.000,40373.000,35011.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,102396.000,-128939.000,142865.000,,,,226438.000,246178.000,157070.000
AdditionalPaidInCapital,19760.000,19760.000,766238.000,1289506.000,2058309.000,2738545.000,3453210.000,4150511.000,6616797.000,6543224.000,6547058.000,6547058.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000,0.000,0.000,,117632.000,16244.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,117632.000,16244.000,,
Assets,17652.000,12363.000,736578.000,746718.000,1030121.000,2779858.000,3428872.000,3148577.000,2860093.000,5428951.000,3835609.000,2162064.000
AssetsCurrent,17652.000,12363.000,372411.000,389119.000,548911.000,2144560.000,2402098.000,1785974.000,2448870.000,5032289.000,3454684.000,1825826.000
AssetsNoncurrent,,,11668.000,11587.000,104151.000,270281.000,601524.000,951483.000,11097.000,14815.000,14733.000,15652.000
BuildingsAndImprovementsGross,,,,,227423.000,227603.000,,,,227603.000,227603.000,
CapitalLeaseObligationsCurrent,,,,,16923.000,16923.000,28706.000,21972.000,32768.000,32768.000,32768.000,30989.000
CapitalLeaseObligationsNoncurrent,,,,,28205.000,23974.000,40978.000,30565.000,34300.000,26108.000,17916.000,11503.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,45128.000,45128.000,,62509.000,67068.000,58876.000,50684.000,42492.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,16923.000,16923.000,,28706.000,32768.000,22527.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,11282.000,,983.000,3580.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,11281.000,16923.000,,18467.000,22527.000,3581.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,8782.000,4231.000,,9972.000,11386.000,9087.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,36346.000,40897.000,,52537.000,55672.000,49789.000,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,16923.000,,,14353.000,8193.000,32768.000,32768.000,30989.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,,41969.000,41969.000,,70670.000,79210.000,79210.000,79210.000,79210.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,,,36043.000,36043.000,,50265.000,52204.000,45603.000,52204.000,32402.000
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,5926.000,5926.000,,20405.000,27006.000,33607.000,27006.000,46808.000
Cash,11652.000,8363.000,198500.000,82410.000,57182.000,893458.000,1062910.000,171183.000,185600.000,3053485.000,1967141.000,778330.000
CashEquivalentsAtCarryingValue,11652.000,8363.000,198500.000,82410.000,57182.000,893458.000,1062910.000,171183.000,185600.000,3053485.000,1967141.000,778330.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,27000000.000,,
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,5000.000,,,,,,
CommonStockSharesAuthorized,,,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,1271111.000,34018230.000,35191080.000,39054867.000,44726562.000,46511409.000,54577294.000,54752294.000,54846044.000,54846044.000
CommonStockSharesOutstanding,,,1271111.000,34018230.000,35191080.000,39054867.000,44726562.000,46511409.000,54577294.000,54752294.000,54846044.000,54846044.000
CommonStockValue,4540.000,4540.000,1271.000,34018.000,35191.000,39055.000,44727.000,46511.000,54577.000,54752.000,54846.000,54846.000
ConvertibleNotesPayableCurrent,,,170000.000,258040.000,,,,,,,,
DebtInstrumentCarryingAmount,,,,,4500.000,,,,,,,
DebtInstrumentFaceAmount,,,,,,815000.000,1905834.000,1670204.000,1063333.000,877500.000,674527.000,488902.000
DebtInstrumentInterestRateEffectivePercentage,,,,,0.033,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.033,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,300000.000,,299059.000,,,,,
DeferredFinanceCostsNoncurrentNet,,,2803.000,2722.000,2558.000,2477.000,2395.000,2313.000,2232.000,2150.000,2068.000,1987.000
DeferredIncomeTaxLiabilities,,,,,,31244.000,,,,-9890.000,,
DeferredRevenue,,,,,,,,,,209033.000,174742.000,145430.000
DeferredRevenueCurrent,,,,6900.000,,,,,,,,
DeferredRevenueNoncurrent,,,32988.000,,,,,,,,,
DeferredTaxAssetsGross,,,,,,622421.000,,,,2459032.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,1200000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,-591177.000,,,,-2449142.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,586600.000,,,,1593719.000,,
DeferredTaxAssetsOther,,,,,,35821.000,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-10654.000,-15943.000,1127328.000,1609895.000,2351065.000,2584798.000,3019626.000,4116686.000,6678162.000,10752223.000,11326819.000,9666417.000
DisposalGroupIncludingDiscontinuedOperationLongLivedAssetsNoncurrent,,,,,,,,,,,,206932.000
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,,,,,,,,,,,,206932.000
DueFromRelatedPartiesCurrent,,,,,127638.000,,,,,,,
DueToRelatedParties,4006.000,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,,,75000.000,75000.000,75000.000,75000.000,115000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,98377.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRollingYearFour,,,,,,,98377.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,196755.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,196755.000,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,590264.000,,,,,
FurnitureAndFixturesGross,,,,,119811.000,119810.000,,,,119810.000,119810.000,36908.000
InterestPayableCurrent,,,,,,4524.000,8743.000,,,5850.000,,
Liabilities,4006.000,4006.000,1096397.000,1033089.000,1287686.000,2592056.000,2950561.000,3068241.000,2866881.000,7655198.000,6193995.000,2530451.000
LiabilitiesAndStockholdersEquity,17652.000,12363.000,736578.000,746718.000,1030121.000,2779858.000,3428872.000,3148577.000,2860093.000,5428951.000,3835609.000,2162064.000
LiabilitiesCurrent,4006.000,4006.000,844992.000,823832.000,1068284.000,1987874.000,2069768.000,2470655.000,2421978.000,7325043.000,5916066.000,2268977.000
LineOfCreditFacilityAmountOutstanding,,,,,150000.000,,,,,,,
LinesOfCreditCurrent,,,98500.000,133500.000,150000.000,25000.000,72115.000,74791.000,46166.000,44692.000,43469.000,40075.000
