,2017-03-31
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,554000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,125000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,549000.000
AmortizationOfFinancingCostsAndDiscounts,2054000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,10056596.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-3296000.000
CostOfRevenue,196000.000
DepreciationDepletionAndAmortization,59000.000
EarningsPerShareBasicAndDiluted,-3.090
FairValueAdjustmentOfWarrants,-3118000.000
FairValueAssumptionsExpectedVolatilityRate,0.650
FairValueAssumptionsRiskFreeInterestRate,0.009
FairValueInputsDiscountForLackOfMarketability,0.100
GeneralAndAdministrativeExpense,3680000.000
GrossProfit,2912000.000
GrossTransactionVolume,26723000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-5845000.000
IncomeTaxExpenseBenefit,2000.000
IncreaseDecreaseInAccountsPayable,4328000.000
IncreaseDecreaseInAccountsReceivable,2915000.000
IncreaseDecreaseInAccruedLiabilities,-282000.000
IncreaseDecreaseInCustomerAdvances,4012000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,2111000.000
IncreaseDecreaseInUnbilledReceivables,1484000.000
IncrementalCommonSharesAttributableToAcceleratedShareRepurchaseAgreements,338527.000
NetCashProvidedByUsedInFinancingActivities,1846000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1846000.000
NetCashProvidedByUsedInInvestingActivities,-30000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-30000.000
NetCashProvidedByUsedInOperatingActivities,-5112000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5112000.000
NetIncomeLoss,-5847000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6920000.000
OperatingExpenses,9543000.000
OperatingIncomeLoss,-6631000.000
OtherNonoperatingIncomeExpense,786000.000
PaymentsForRepurchaseOfCommonStock,56000.000
PaymentsOfDebtIssuanceCosts,15000.000
PaymentsToAcquireIntangibleAssets,30000.000
PreferredStockAccretionOfRedemptionDiscount,1073000.000
ProceedsFromConvertibleDebt,2000000.000
ProvisionForDoubtfulAccounts,67000.000
ResearchAndDevelopmentExpense,3264000.000
Revenues,3108000.000
SalesRevenueNet,3108000.000
SellingAndMarketingExpense,2599000.000
ShareBasedCompensation,125000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,2016000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,0.000
StockRepurchasedDuringPeriodValue,56000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,1073000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2239392.000
WeightedAverageNumberOfSharesOutstandingBasic,2577919.000
