,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,59189.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,-1875.000,,,,4101.000,,,,-22013.000
CostOfPropertyRepairsAndMaintenance,,242.000,200.000,,,823.000,,,,,,,
CostOfRevenue,,,,,,,,,,,,,58046.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,2194.000,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,234.000
EarningsPerShareBasicAndDiluted,,,,,,0.000,,,0.000,0.000,0.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,0.150,,,,,,,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,1845.000
GrossProfit,,,,,,,,,,,,,85633.000
IncomeTaxExpenseBenefit,,,,,,,,,0.000,,0.000,,0.000
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,490.000,,,,,,,,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-2194.000,,,,,,,,
IncomeTaxesPaid,,,,,,,,,0.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,13250.000,,,,,,,,-16024.000
IncreaseDecreaseInAccountsPayableTrade,1000.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,,,,,37078.000
IncreaseDecreaseInDeferredRevenue,,,,,,,,,,,,,-6605.000
IncreaseDecreaseInInventories,,,,,,,,,,,,,-1411.000
IncreaseDecreaseInPrepaidExpense,,,,,-300.000,,,,,,,,-1250.000
InterestPaid,,,,,,,,,0.000,,,,
InvestmentIncomeInterest,,3.000,6.000,,,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,,,,,784189.000
LegalFees,,500.000,,,1250.000,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,1000.000,,,,-800.000,,,,26300.000,,,,28623.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,1000.000,,,,-800.000,,,,26300.000,,,,28623.000
NetCashProvidedByUsedInInvestingActivities,,,,,,,,,-1213.000,,,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,,,,-1213.000,,,,0.000
NetCashProvidedByUsedInOperatingActivities,-1000.000,,,,-1075.000,,,,-20986.000,,,,-50636.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1000.000,,,,-1075.000,,,,-20986.000,,,,-50636.000
NetIncomeLoss,,-3268.000,-2914.000,,-14625.000,22923.000,2839.000,-6509608.000,-31240.000,-556589.000,-229293.000,-164054.000,-778013.000
OperatingExpenses,,-3271.000,-2920.000,,14625.000,2977.000,-2839.000,,,,,,
OperatingIncomeLoss,,-3271.000,-2920.000,,-14625.000,22923.000,2839.000,-480610.000,-31240.000,-556589.000,-229293.000,-171191.000,-778013.000
OtherCostAndExpenseOperating,,1029.000,1220.000,,375.000,154.000,90.000,,,,,,
OtherIncome,,,,,,,,,,,0.000,,
OtherNoncashExpense,,,,,,,,,,,,,0.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,0.000,,
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,,,,,,,,1018679.000,,,,
PaymentsForProceedsFromPreviousAcquisition,,,,,,,,,,,,,0.000
ProceedsFromBankDebt,-2623.000,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,3623.000,,,,-800.000,,,,,,,,
ProceedsFromRepaymentsOfOtherDebt,,,,,,,,,,,,,20750.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,26300.000,,,,7873.000
ProfessionalFees,,,,,13000.000,2000.000,,,,,,,
Revenues,,,,,,25900.000,,,6080.000,6160.000,2461.000,182127.000,143679.000
SalesRevenueNet,,,,,,25900.000,,,6080.000,6160.000,2461.000,182127.000,143679.000
SellingGeneralAndAdministrativeExpense,,,,,,,,,37320.000,562749.000,231754.000,201772.000,863646.000
ShareBasedCompensation,,,,,,,,,,,,,59189.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,2.380
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,0.015
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,,,,,,,,15000000.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,,,,,,,,,,,,1244000.000
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,,,,,,,0.000
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,,,,,725000.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,-490.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,20000000.000,20000000.000,20000000.000,140000000.000,200000000.000,20000000.000,20000000.000,-12684932.000,245245652.000,181423626.000,185060753.000,-414186880.000,196015000.000
