,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcceleratedShareRepurchasesSettlementPaymentOrReceipt,,,,,,,,,,,,,,,,,,,,,,,,,3300000000.000
AccruedIncomeTaxesCurrent,,,,,79100000.000,,,,100200000.000,,,,286600000.000,96500000.000,,,,,,,,,,,
AccruedInvestmentIncomeReceivable,202600000.000,204600000.000,196400000.000,195800000.000,193500000.000,188200000.000,188200000.000,194300000.000,191300000.000,208400000.000,204300000.000,211100000.000,212600000.000,217400000.000,217700000.000,223900000.000,224400000.000,226500000.000,226400000.000,227700000.000,227600000.000,229300000.000,231700000.000,232000000.000,230000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,507000000.000,,,,563000000.000,,,,130000000.000,,,,137000000.000,,,,131000000.000,,,,851000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1187200000.000,-1093500000.000,-1001400000.000,-1189200000.000,-1147700000.000,-1054900000.000,-888900000.000,-1033400000.000,-1113900000.000,-1475000000.000,-1456100000.000,-912100000.000,-786400000.000,-656100000.000,-730300000.000,-1111300000.000,-1033100000.000,-1273100000.000,-1315500000.000,-1330300000.000,-1254900000.000,-1092400000.000,-1081600000.000,-1552000000.000,-1276000000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,1600000000.000,1100000000.000,,,,,,,,,,,,,,,,,,,,,,,
Assets,37801300000.000,38218200000.000,38694200000.000,38593100000.000,39336100000.000,39452700000.000,39838400000.000,41494500000.000,42517200000.000,49730300000.000,49252900000.000,49871800000.000,52119000000.000,53160700000.000,53025600000.000,53402100000.000,55555400000.000,54641100000.000,53478400000.000,53424100000.000,56423700000.000,70602000000.000,71882600000.000,69146000000.000,56351000000.000
AssetsCurrent,6426600000.000,6075700000.000,6885900000.000,5890000000.000,6343700000.000,6474700000.000,6236000000.000,8244400000.000,9392700000.000,10739400000.000,10031900000.000,9718900000.000,11414800000.000,11647100000.000,11464900000.000,11764000000.000,13391300000.000,12982100000.000,12347300000.000,12738500000.000,15393600000.000,29125300000.000,29943400000.000,28449000000.000,15018000000.000
AssetsHeldByInsuranceRegulators,,,,,,,,,,,,,,,,,,,,,,,,561000000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,,,,,,21067000000.000,21106000000.000
AvailableForSaleSecurities,,,,,,,,,,,19258900000.000,19730400000.000,20220200000.000,20778100000.000,20938600000.000,21441700000.000,21583800000.000,21430400000.000,21524000000.000,21323000000.000,22107600000.000,22281900000.000,22560600000.000,21742000000.000,21853000000.000
AvailableForSaleSecuritiesAmortizedCost,15894600000.000,16085600000.000,15448600000.000,15935100000.000,16316800000.000,16028700000.000,16236500000.000,16942100000.000,16801700000.000,18289500000.000,18418700000.000,18974500000.000,19149600000.000,19425200000.000,19759200000.000,20170100000.000,20146600000.000,20606700000.000,20752200000.000,20727900000.000,21055000000.000,20892900000.000,21178900000.000,21151000000.000,21175000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,3136800000.000,2468600000.000,2385300000.000,1623600000.000,2043500000.000,995400000.000,534600000.000,1565800000.000,2312900000.000,6039500000.000,5530200000.000,6694100000.000,4567200000.000,2728100000.000,4189900000.000,3950600000.000,2304300000.000,6445200000.000,5296300000.000,7115700000.000,3223600000.000,1691600000.000,2520400000.000,7866000000.000,6507000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,2732500000.000,2150800000.000,2071900000.000,1317300000.000,1787900000.000,736400000.000,312200000.000,1403100000.000,2165600000.000,5941500000.000,5389200000.000,6203500000.000,4038400000.000,633200000.000,2572800000.000,2661600000.000,1781400000.000,5947000000.000,4761100000.000,6596300000.000,2236000000.000,780200000.000,1979500000.000,7413000000.000,6165000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,404300000.000,317800000.000,313400000.000,306300000.000,255600000.000,259000000.000,222400000.000,162700000.000,147300000.000,98000000.000,141000000.000,490600000.000,528800000.000,2094900000.000,1617100000.000,1289000000.000,522900000.000,498200000.000,535200000.000,519400000.000,987600000.000,911400000.000,540900000.000,453000000.000,342000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,,5059000000.000,4775000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,4993400000.000,5227000000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,,6604000000.000,6948000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,3467800000.000,3244200000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,,4772000000.000,4686000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,4700500000.000,4990200000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesFairValue,16753400000.000,17116100000.000,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,,,,,,,,,,,,,1380000000.000,1498000000.000
AvailableForSaleSecuritiesFairValueDisclosure,16787500000.000,17150300000.000,16771700000.000,17390800000.000,17782200000.000,17686700000.000,18207800000.000,18827800000.000,18446500000.000,19144600000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,-133300000.000,101800000.000,64400000.000,51500000.000,34200000.000,38400000.000,58500000.000,292800000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositionsLessThanOneYear,,,,,,,,,,,,,,,,,,,,,,,,3669.000,2907.000
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,,,,,,,,,202000000.000,0.000,0.000,0.000,0.000,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses1,,,38100000.000,44100000.000,36900000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,,,35000000.000,31300000.000,23700000.000,19000000.000,8300000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses1,,,133300000.000,101800000.000,64400000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,,,51500000.000,34200000.000,38400000.000,58500000.000,292800000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses1,,,95200000.000,57700000.000,27500000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,,,16500000.000,2900000.000,14700000.000,39500000.000,284500000.000,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,1456400000.000,1557500000.000,1529800000.000,1709500000.000,2005500000.000,1924100000.000,1703300000.000,1147900000.000,,,,,,,,,,,,,,,
